No.,회계년도,회계월,소관,소관명,회계,회계명,수입관,수입관명,수입항,수입항명,예산액(원),예산현액(원),당월수납금액(원),누계수납금액(원)
"35","2022","04","019","고용노동부","541","고용보험기금","12","경상이전수입","59","기타경상이전수입","221,184,000,000","221,184,000,000","43,057,435,625","78,331,815,072"
"36","2022","04","019","고용노동부","541","고용보험기금","12","경상이전수입","56","벌금,몰수금및과태료",0,0,0,0
"37","2022","04","019","고용노동부","541","고용보험기금","07","사회보장기여금","38","사회보장기여금","15,417,940,000,000","15,417,940,000,000","1,034,087,345,421","4,915,811,777,985"
"38","2022","04","019","고용노동부","541","고용보험기금","20","융자및전대차관원금회수","75","융자원금회수","104,294,000,000","104,294,000,000","6,133,280,720","24,544,939,650"
"39","2022","04","019","고용노동부","541","고용보험기금","11","재산수입","51","관유물대여료","147,000,000","147,000,000",0,"3,645,650"
"40","2022","04","019","고용노동부","541","고용보험기금","11","재산수입","54","기타이자수입및재산수입","311,103,000,000","311,103,000,000","8,493,799,720","29,947,885,150"
"41","2022","04","019","고용노동부","541","고용보험기금","13","재화및용역판매수입","69","잡수입","90,000,000","90,000,000","1,863,000","31,802,890"
"42","2022","04","019","고용노동부","541","고용보험기금","40","정부내부수입및기타","94","예수금","1,300,000,000,000","1,300,000,000,000",0,"1,300,000,000,000"
"43","2022","04","019","고용노동부","541","고용보험기금","40","정부내부수입및기타","91","전입금","1,300,000,000,000","1,300,000,000,000",0,"1,300,000,000,000"
"44","2022","04","019","고용노동부","541","고용보험기금","31","차입금및여유자금회수","85","정부예금회수","4,046,222,000,000","4,046,222,000,000",0,0
"45","2022","04","019","고용노동부","558","근로복지진흥기금","12","경상이전수입","59","기타경상이전수입","8,081,000,000","8,081,000,000","804,655,673","2,721,731,808"
"46","2022","04","019","고용노동부","558","근로복지진흥기금","15","관유물매각대","71","고정자산매각대",0,0,0,0
"47","2022","04","019","고용노동부","558","근로복지진흥기금","15","관유물매각대","72","토지및무형자산매각대",0,0,0,0
"48","2022","04","019","고용노동부","558","근로복지진흥기금","20","융자및전대차관원금회수","75","융자원금회수","134,400,000,000","134,400,000,000","12,012,992,650","45,719,539,300"
"49","2022","04","019","고용노동부","558","근로복지진흥기금","11","재산수입","54","기타이자수입및재산수입","4,471,000,000","4,471,000,000","404,333,626","2,922,833,002"
"50","2022","04","019","고용노동부","558","근로복지진흥기금","13","재화및용역판매수입","65","면허료및수수료","5,673,000,000","5,673,000,000","2,006,378,237","4,364,301,161"
"51","2022","04","019","고용노동부","558","근로복지진흥기금","13","재화및용역판매수입","69","잡수입","3,476,000,000","3,476,000,000","219,874,860","987,671,811"
"52","2022","04","019","고용노동부","558","근로복지진흥기금","40","정부내부수입및기타","92","예탁원금회수",0,0,0,0
"53","2022","04","019","고용노동부","558","근로복지진흥기금","40","정부내부수입및기타","95","예탁이자수입",0,0,0,0
"54","2022","04","019","고용노동부","558","근로복지진흥기금","40","정부내부수입및기타","91","전입금","178,535,000,000","178,535,000,000","26,000,000,000","101,000,000,000"
"55","2022","04","019","고용노동부","558","근로복지진흥기금","31","차입금및여유자금회수","85","정부예금회수","98,790,000,000","98,790,000,000","129,236,484,612","564,159,779,686"
"56","2022","04","019","고용노동부","523","산업재해보상보험및예방기금","12","경상이전수입","58","가산금","6,051,000,000","6,051,000,000","596,550,480","1,285,915,980"
"57","2022","04","019","고용노동부","523","산업재해보상보험및예방기금","12","경상이전수입","59","기타경상이전수입","104,329,000,000","104,329,000,000","8,292,771,962","31,442,472,619"
"58","2022","04","019","고용노동부","523","산업재해보상보험및예방기금","12","경상이전수입","56","벌금,몰수금및과태료","23,000,000","23,000,000",0,0
"59","2022","04","019","고용노동부","523","산업재해보상보험및예방기금","07","사회보장기여금","38","사회보장기여금","8,319,828,000,000","8,319,828,000,000","465,463,806,942","3,219,977,497,954"
"60","2022","04","019","고용노동부","523","산업재해보상보험및예방기금","20","융자및전대차관원금회수","75","융자원금회수","182,120,000,000","182,120,000,000","7,184,435,640","44,407,373,290"
"61","2022","04","019","고용노동부","523","산업재해보상보험및예방기금","11","재산수입","51","관유물대여료","712,000,000","712,000,000",0,0
"62","2022","04","019","고용노동부","523","산업재해보상보험및예방기금","11","재산수입","54","기타이자수입및재산수입","430,447,000,000","430,447,000,000","3,739,555,920","137,422,218,920"
"63","2022","04","019","고용노동부","523","산업재해보상보험및예방기금","13","재화및용역판매수입","69","잡수입","12,316,000,000","12,316,000,000","979,812,470","979,893,540"
"64","2022","04","019","고용노동부","523","산업재해보상보험및예방기금","40","정부내부수입및기타","92","예탁원금회수","2,893,100,000,000","2,893,100,000,000",0,"323,100,000,000"
"65","2022","04","019","고용노동부","523","산업재해보상보험및예방기금","40","정부내부수입및기타","95","예탁이자수입","80,665,000,000","80,665,000,000",0,"14,748,556,770"
"66","2022","04","019","고용노동부","523","산업재해보상보험및예방기금","40","정부내부수입및기타","91","전입금","18,300,000,000","18,300,000,000",0,"18,300,000,000"
"67","2022","04","019","고용노동부","523","산업재해보상보험및예방기금","31","차입금및여유자금회수","85","정부예금회수","6,097,112,000,000","6,097,112,000,000",0,0
"68","2022","04","019","고용노동부","216","에너지및자원사업특별회계","12","경상이전수입","59","기타경상이전수입",0,0,"52,041,700","83,404,630"
"69","2022","04","019","고용노동부","110","일반회계","12","경상이전수입","58","가산금","264,000,000","264,000,000","22,983,360","68,428,570"
"70","2022","04","019","고용노동부","110","일반회계","12","경상이전수입","59","기타경상이전수입","87,000,000,000","87,000,000,000","29,082,125,750","257,442,479,940"
"71","2022","04","019","고용노동부","110","일반회계","12","경상이전수입","56","벌금,몰수금및과태료","42,998,000,000","42,998,000,000","4,288,090,180","16,584,616,260"
"72","2022","04","019","고용노동부","110","일반회계","12","경상이전수입","57","변상금및위약금","10,000,000","10,000,000",0,0
"73","2022","04","019","고용노동부","110","일반회계","11","재산수입","51","관유물대여료",0,0,0,0
"74","2022","04","019","고용노동부","110","일반회계","11","재산수입","54","기타이자수입및재산수입","776,000,000","776,000,000","148,044,160","1,225,432,000"
"75","2022","04","019","고용노동부","110","일반회계","13","재화및용역판매수입","65","면허료및수수료","8,000,000","8,000,000",0,"11,201,460"
"76","2022","04","019","고용노동부","110","일반회계","13","재화및용역판매수입","69","잡수입","5,000,000","5,000,000","24,920","28,070"
"77","2022","04","019","고용노동부","547","임금채권보장기금","12","경상이전수입","58","가산금","153,000,000","153,000,000","10,869,250","22,646,990"
"78","2022","04","019","고용노동부","547","임금채권보장기금","12","경상이전수입","59","기타경상이전수입","549,649,000,000","549,649,000,000","40,643,047,028","179,069,893,019"
"79","2022","04","019","고용노동부","547","임금채권보장기금","20","융자및전대차관원금회수","75","융자원금회수","8,071,000,000","8,071,000,000","827,780,210","4,255,133,060"
"80","2022","04","019","고용노동부","547","임금채권보장기금","11","재산수입","54","기타이자수입및재산수입","23,025,000,000","23,025,000,000","308,186,310","4,685,457,490"
"81","2022","04","019","고용노동부","547","임금채권보장기금","40","정부내부수입및기타","92","예탁원금회수","100,000,000,000","100,000,000,000",0,"50,000,000,000"
"82","2022","04","019","고용노동부","547","임금채권보장기금","40","정부내부수입및기타","95","예탁이자수입","1,826,000,000","1,826,000,000",0,"155,287,670"
"83","2022","04","019","고용노동부","547","임금채권보장기금","31","차입금및여유자금회수","85","정부예금회수","281,904,000,000","281,904,000,000",0,0
"84","2022","04","019","고용노동부","535","장애인고용촉진및직업재활기금","12","경상이전수입","58","가산금","903,000,000","903,000,000","75,772,520","527,911,200"
"85","2022","04","019","고용노동부","535","장애인고용촉진및직업재활기금","12","경상이전수입","59","기타경상이전수입","765,900,000,000","765,900,000,000","14,973,987,910","710,518,614,200"
"86","2022","04","019","고용노동부","535","장애인고용촉진및직업재활기금","20","융자및전대차관원금회수","75","융자원금회수","1,121,000,000","1,121,000,000","24,850,000","979,920,000"
"87","2022","04","019","고용노동부","535","장애인고용촉진및직업재활기금","11","재산수입","54","기타이자수입및재산수입","15,479,000,000","15,479,000,000","58,111,170","1,072,043,690"
"88","2022","04","019","고용노동부","535","장애인고용촉진및직업재활기금","40","정부내부수입및기타","92","예탁원금회수","550,000,000,000","550,000,000,000","50,000,000,000","550,000,000,000"
"89","2022","04","019","고용노동부","535","장애인고용촉진및직업재활기금","40","정부내부수입및기타","95","예탁이자수입","9,331,000,000","9,331,000,000","64,308,210","1,530,568,470"
"90","2022","04","019","고용노동부","535","장애인고용촉진및직업재활기금","31","차입금및여유자금회수","85","정부예금회수","533,142,000,000","533,142,000,000",0,0
"91","2022","04","019","고용노동부","236","지역균형발전특별회계","12","경상이전수입","59","기타경상이전수입","10,000,000,000","10,000,000,000","152,537,050","4,550,730,460"
"92","2022","04","019","고용노동부","236","지역균형발전특별회계","11","재산수입","54","기타이자수입및재산수입",0,0,"805,930","46,881,740"
"93","2022","04","040","공정거래위원회","110","일반회계","12","경상이전수입","58","가산금","391,000,000","391,000,000","5,848,000","40,828,230"
"94","2022","04","040","공정거래위원회","110","일반회계","12","경상이전수입","59","기타경상이전수입","1,245,000,000","1,245,000,000","11,009,840","288,345,960"
"95","2022","04","040","공정거래위원회","110","일반회계","12","경상이전수입","56","벌금,몰수금및과태료","389,794,000,000","389,794,000,000","19,266,220,050","303,507,663,760"
"96","2022","04","040","공정거래위원회","110","일반회계","12","경상이전수입","57","변상금및위약금","1,000,000","1,000,000","276,487,500","276,487,500"
"97","2022","04","040","공정거래위원회","110","일반회계","11","재산수입","54","기타이자수입및재산수입","2,000,000","2,000,000",0,700
"98","2022","04","040","공정거래위원회","110","일반회계","13","재화및용역판매수입","69","잡수입",0,0,0,"196,060"
"99","2022","04","162","과학기술정보통신부","538","과학기술진흥기금","12","경상이전수입","59","기타경상이전수입","7,305,000,000","7,305,000,000","321,390,880","664,704,450"
"100","2022","04","162","과학기술정보통신부","538","과학기술진흥기금","20","융자및전대차관원금회수","75","융자원금회수","1,500,000,000","1,500,000,000",0,"375,000,000"
"101","2022","04","162","과학기술정보통신부","538","과학기술진흥기금","11","재산수입","54","기타이자수입및재산수입","349,000,000","349,000,000","31,559,940","92,190,700"
"102","2022","04","162","과학기술정보통신부","538","과학기술진흥기금","11","재산수입","52","정부출자수입","761,000,000","761,000,000",0,0
"103","2022","04","162","과학기술정보통신부","538","과학기술진흥기금","40","정부내부수입및기타","91","전입금","130,527,000,000","130,527,000,000","20,472,000,000","67,473,000,000"
"104","2022","04","162","과학기술정보통신부","538","과학기술진흥기금","31","차입금및여유자금회수","85","정부예금회수","49,902,000,000","49,902,000,000",0,0
"105","2022","04","162","과학기술정보통신부","443","국립과천과학관","12","경상이전수입","58","가산금",0,0,0,"54,710"
"106","2022","04","162","과학기술정보통신부","443","국립과천과학관","12","경상이전수입","59","기타경상이전수입",0,0,0,0
"107","2022","04","162","과학기술정보통신부","443","국립과천과학관","10","기업특별회계영업수입","49","책임운영기관사업수입","4,066,000,000","4,066,000,000","223,579,000","742,027,310"
"108","2022","04","162","과학기술정보통신부","443","국립과천과학관","34","세계잉여금","89","세계잉여금이입액","503,000,000","503,000,000",0,0
"109","2022","04","162","과학기술정보통신부","443","국립과천과학관","11","재산수입","51","관유물대여료","759,000,000","759,000,000","11,899,970","115,304,960"
"110","2022","04","162","과학기술정보통신부","443","국립과천과학관","11","재산수입","54","기타이자수입및재산수입","1,000,000","1,000,000",0,0
"111","2022","04","162","과학기술정보통신부","443","국립과천과학관","13","재화및용역판매수입","69","잡수입","81,000,000","81,000,000","4,586,920","37,798,500"
"112","2022","04","162","과학기술정보통신부","443","국립과천과학관","33","전년도이월금","88","전년도이월금",0,0,0,0
"113","2022","04","162","과학기술정보통신부","443","국립과천과학관","40","정부내부수입및기타","96","기타","1,501,000,000","1,501,000,000",0,0
"114","2022","04","162","과학기술정보통신부","443","국립과천과학관","40","정부내부수입및기타","91","전입금","29,539,000,000","29,539,000,000","8,864,700,000","20,684,300,000"
"115","2022","04","162","과학기술정보통신부","412","국립중앙과학관","12","경상이전수입","59","기타경상이전수입",0,0,0,"19,300"
"116","2022","04","162","과학기술정보통신부","412","국립중앙과학관","12","경상이전수입","57","변상금및위약금",0,0,0,0
"117","2022","04","162","과학기술정보통신부","412","국립중앙과학관","15","관유물매각대","71","고정자산매각대","2,000,000","2,000,000",0,0
"118","2022","04","162","과학기술정보통신부","412","국립중앙과학관","10","기업특별회계영업수입","49","책임운영기관사업수입","1,574,000,000","1,574,000,000","38,597,630","179,054,650"
"119","2022","04","162","과학기술정보통신부","412","국립중앙과학관","34","세계잉여금","89","세계잉여금이입액","4,275,000,000","4,275,000,000",0,0
"120","2022","04","162","과학기술정보통신부","412","국립중앙과학관","11","재산수입","51","관유물대여료","155,000,000","155,000,000","-2,738,510","23,265,700"
"121","2022","04","162","과학기술정보통신부","412","국립중앙과학관","11","재산수입","54","기타이자수입및재산수입",0,0,0,"65,590"
"122","2022","04","162","과학기술정보통신부","412","국립중앙과학관","13","재화및용역판매수입","69","잡수입","58,000,000","58,000,000","4,145,340","10,539,990"
"123","2022","04","162","과학기술정보통신부","412","국립중앙과학관","40","정부내부수입및기타","96","기타","1,132,000,000","1,132,000,000","1,132,000,000","1,132,000,000"
"124","2022","04","162","과학기술정보통신부","412","국립중앙과학관","40","정부내부수입및기타","91","전입금","28,077,000,000","28,077,000,000","8,426,100,000","19,660,900,000"
"125","2022","04","162","과학기술정보통신부","564","방송통신발전기금","12","경상이전수입","58","가산금",0,0,0,0
"126","2022","04","162","과학기술정보통신부","564","방송통신발전기금","12","경상이전수입","59","기타경상이전수입","682,264,000,000","682,264,000,000","30,367,721,150","480,011,592,900"
"127","2022","04","162","과학기술정보통신부","564","방송통신발전기금","12","경상이전수입","56","벌금,몰수금및과태료",0,0,"12,055,880","23,273,080"
"128","2022","04","162","과학기술정보통신부","564","방송통신발전기금","11","재산수입","54","기타이자수입및재산수입","1,200,000,000","1,200,000,000","740,250,102","2,117,708,504"
"129","2022","04","162","과학기술정보통신부","564","방송통신발전기금","40","정부내부수입및기타","94","예수금","509,164,000,000","509,164,000,000","120,000,000,000","200,000,000,000"
"130","2022","04","162","과학기술정보통신부","564","방송통신발전기금","31","차입금및여유자금회수","85","정부예금회수","180,523,000,000","180,523,000,000",0,0
"131","2022","04","162","과학기술정보통신부","238","소재부품장비경쟁력강화특별회계","12","경상이전수입","59","기타경상이전수입",0,0,"276,563,710","1,325,630,920"
"132","2022","04","162","과학기술정보통신부","238","소재부품장비경쟁력강화특별회계","11","재산수입","54","기타이자수입및재산수입",0,0,"4,444,490","29,218,410"
"133","2022","04","162","과학기술정보통신부","222","우체국보험특별회계","12","경상이전수입","59","기타경상이전수입","400,000,000","400,000,000","1,610,660","13,069,170"
"134","2022","04","162","과학기술정보통신부","222","우체국보험특별회계","12","경상이전수입","57","변상금및위약금","10,000,000","10,000,000",0,"21,900"
"135","2022","04","162","과학기술정보통신부","222","우체국보험특별회계","13","재화및용역판매수입","69","잡수입","1,028,001,000,000","1,028,001,000,000","62,491,289,830","395,296,506,860"
"136","2022","04","162","과학기술정보통신부","222","우체국보험특별회계","40","정부내부수입및기타","95","예탁이자수입",0,0,0,0
"137","2022","04","162","과학기술정보통신부","315","우체국예금특별회계","12","경상이전수입","59","기타경상이전수입","700,000,000","700,000,000","94,014,860","287,102,720"
"138","2022","04","162","과학기술정보통신부","315","우체국예금특별회계","12","경상이전수입","57","변상금및위약금","10,000,000","10,000,000",0,860
"139","2022","04","162","과학기술정보통신부","315","우체국예금특별회계","15","관유물매각대","71","고정자산매각대","50,000,000","50,000,000","9,236,440","9,236,440"
"140","2022","04","162","과학기술정보통신부","315","우체국예금특별회계","15","관유물매각대","73","재고자산매각대및유동자산","23,000,000","23,000,000",0,0
"141","2022","04","162","과학기술정보통신부","315","우체국예금특별회계","15","관유물매각대","72","토지및무형자산매각대",0,0,0,0
"142","2022","04","162","과학기술정보통신부","315","우체국예금특별회계","10","기업특별회계영업수입","43","우정사업수입","2,211,763,000,000","2,211,763,000,000","132,589,085,470","556,959,705,560"
"143","2022","04","162","과학기술정보통신부","315","우체국예금특별회계","34","세계잉여금","89","세계잉여금이입액","1,152,427,000,000","1,152,427,000,000",0,0
"144","2022","04","162","과학기술정보통신부","315","우체국예금특별회계","11","재산수입","51","관유물대여료",0,0,0,0
"145","2022","04","162","과학기술정보통신부","315","우체국예금특별회계","11","재산수입","54","기타이자수입및재산수입","10,000,000","10,000,000",0,30
"146","2022","04","162","과학기술정보통신부","315","우체국예금특별회계","13","재화및용역판매수입","69","잡수입","200,000,000","200,000,000","165,000","465,860"
"147","2022","04","162","과학기술정보통신부","315","우체국예금특별회계","40","정부내부수입및기타","96","기타",0,0,0,0
"148","2022","04","162","과학기술정보통신부","315","우체국예금특별회계","40","정부내부수입및기타","92","예탁원금회수","700,000,000,000","700,000,000,000",0,0
"149","2022","04","162","과학기술정보통신부","315","우체국예금특별회계","40","정부내부수입및기타","95","예탁이자수입","66,287,000,000","66,287,000,000",0,"12,150,935,700"
"150","2022","04","162","과학기술정보통신부","315","우체국예금특별회계","40","정부내부수입및기타","91","전입금","81,206,000,000","81,206,000,000","7,700,000,000","46,639,000,000"
"151","2022","04","162","과학기술정보통신부","314","우편사업특별회계","12","경상이전수입","59","기타경상이전수입","3,240,000,000","3,240,000,000","823,500,730","1,318,762,000"
"152","2022","04","162","과학기술정보통신부","314","우편사업특별회계","12","경상이전수입","57","변상금및위약금","494,000,000","494,000,000","1,612,180","12,426,920"
"153","2022","04","162","과학기술정보통신부","314","우편사업특별회계","15","관유물매각대","71","고정자산매각대","2,760,000,000","2,760,000,000","211,337,570","1,308,302,630"
"154","2022","04","162","과학기술정보통신부","314","우편사업특별회계","15","관유물매각대","73","재고자산매각대및유동자산","302,000,000","302,000,000","3,852,120","48,216,700"
"155","2022","04","162","과학기술정보통신부","314","우편사업특별회계","15","관유물매각대","72","토지및무형자산매각대","19,677,000,000","19,677,000,000","216,566,700","3,747,874,230"
"156","2022","04","162","과학기술정보통신부","314","우편사업특별회계","10","기업특별회계영업수입","43","우정사업수입","3,130,586,000,000","3,130,586,000,000","284,552,100,360","988,573,902,080"
"157","2022","04","162","과학기술정보통신부","314","우편사업특별회계","34","세계잉여금","89","세계잉여금이입액","58,000,000,000","58,000,000,000",0,0
"158","2022","04","162","과학기술정보통신부","314","우편사업특별회계","11","재산수입","51","관유물대여료","49,885,000,000","49,885,000,000","2,494,998,550","15,212,658,380"
"159","2022","04","162","과학기술정보통신부","314","우편사업특별회계","11","재산수입","54","기타이자수입및재산수입","5,024,000,000","5,024,000,000","95,229,880","409,162,230"
"160","2022","04","162","과학기술정보통신부","314","우편사업특별회계","13","재화및용역판매수입","69","잡수입","1,635,000,000","1,635,000,000","66,400,590","237,267,830"
"161","2022","04","162","과학기술정보통신부","314","우편사업특별회계","40","정부내부수입및기타","96","기타","105,726,000,000","105,726,000,000",0,0
"162","2022","04","162","과학기술정보통신부","314","우편사업특별회계","40","정부내부수입및기타","92","예탁원금회수","40,000,000,000","40,000,000,000",0,0
"163","2022","04","162","과학기술정보통신부","314","우편사업특별회계","40","정부내부수입및기타","95","예탁이자수입","9,894,000,000","9,894,000,000",0,"768,427,380"
"164","2022","04","162","과학기술정보통신부","314","우편사업특별회계","40","정부내부수입및기타","91","전입금","1,217,645,000,000","1,217,645,000,000","64,200,000,000","399,100,000,000"
"165","2022","04","162","과학기술정보통신부","546","원자력기금","12","경상이전수입","58","가산금","3,000,000","3,000,000","28,830","160,900"
"166","2022","04","162","과학기술정보통신부","546","원자력기금","12","경상이전수입","59","기타경상이전수입","331,130,000,000","331,130,000,000","10,325,280,720","90,916,697,630"
"167","2022","04","162","과학기술정보통신부","546","원자력기금","12","경상이전수입","56","벌금,몰수금및과태료","3,484,000,000","3,484,000,000",0,"31,945,900,000"
"168","2022","04","162","과학기술정보통신부","546","원자력기금","11","재산수입","54","기타이자수입및재산수입","1,524,000,000","1,524,000,000","497,607,573","873,495,019"
"169","2022","04","162","과학기술정보통신부","546","원자력기금","31","차입금및여유자금회수","85","정부예금회수","163,239,000,000","163,239,000,000",0,0
"170","2022","04","162","과학기술정보통신부","110","일반회계","12","경상이전수입","58","가산금",0,0,"12,600","280,750"
"171","2022","04","162","과학기술정보통신부","110","일반회계","12","경상이전수입","59","기타경상이전수입","63,516,000,000","63,516,000,000","9,962,311,090","39,194,289,120"
"172","2022","04","162","과학기술정보통신부","110","일반회계","12","경상이전수입","56","벌금,몰수금및과태료","1,496,000,000","1,496,000,000","15,670,000","1,137,313,380"
"173","2022","04","162","과학기술정보통신부","110","일반회계","12","경상이전수입","57","변상금및위약금",0,0,"60,510","242,040"
"174","2022","04","162","과학기술정보통신부","110","일반회계","11","재산수입","51","관유물대여료","117,000,000","117,000,000","202,590","14,664,080"
"175","2022","04","162","과학기술정보통신부","110","일반회계","11","재산수입","54","기타이자수입및재산수입","4,620,000,000","4,620,000,000","260,569,840","1,279,548,540"
"176","2022","04","162","과학기술정보통신부","110","일반회계","13","재화및용역판매수입","65","면허료및수수료","256,900,000,000","256,900,000,000","625,169,470","62,089,879,120"
"177","2022","04","162","과학기술정보통신부","110","일반회계","13","재화및용역판매수입","69","잡수입","28,000,000","28,000,000","1,475,750","8,190,980"
"178","2022","04","162","과학기술정보통신부","543","정보통신진흥기금","12","경상이전수입","59","기타경상이전수입","600,943,000,000","600,943,000,000","745,851,900","540,856,888,950"
"179","2022","04","162","과학기술정보통신부","543","정보통신진흥기금","12","경상이전수입","56","벌금,몰수금및과태료",0,0,"11,707,730","57,476,570"
"180","2022","04","162","과학기술정보통신부","543","정보통신진흥기금","12","경상이전수입","57","변상금및위약금",0,0,0,"27,869,120"
"181","2022","04","162","과학기술정보통신부","543","정보통신진흥기금","20","융자및전대차관원금회수","75","융자원금회수","41,251,000,000","41,251,000,000","1,238,770,040","11,306,433,660"
"182","2022","04","162","과학기술정보통신부","543","정보통신진흥기금","11","재산수입","54","기타이자수입및재산수입","1,794,000,000","1,794,000,000","977,692,061","2,901,481,803"
"183","2022","04","162","과학기술정보통신부","543","정보통신진흥기금","40","정부내부수입및기타","94","예수금","889,200,000,000","889,200,000,000","300,000,000,000","375,000,000,000"
"184","2022","04","162","과학기술정보통신부","543","정보통신진흥기금","40","정부내부수입및기타","91","전입금","195,800,000,000","195,800,000,000",0,"195,800,000,000"
"185","2022","04","162","과학기술정보통신부","543","정보통신진흥기금","31","차입금및여유자금회수","85","정부예금회수","206,044,000,000","206,044,000,000",0,0
"186","2022","04","162","과학기술정보통신부","236","지역균형발전특별회계","12","경상이전수입","59","기타경상이전수입","8,854,000,000","8,854,000,000","3,659,287,840","5,286,898,470"
"187","2022","04","162","과학기술정보통신부","236","지역균형발전특별회계","11","재산수입","54","기타이자수입및재산수입","425,000,000","425,000,000","112,782,670","118,781,400"
"188","2022","04","027","관세청","110","일반회계","12","경상이전수입","58","가산금","1,000,000,000","1,000,000,000","29,992,510","786,915,330"
"189","2022","04","027","관세청","110","일반회계","12","경상이전수입","59","기타경상이전수입","430,000,000","430,000,000","22,935,650","81,866,680"
