No.,회계년도,회계월,소관,소관명,회계,회계명,수입관코드,수입관명,수입항코드,수입항명,수입목코드,수입목명,예산(원),징수결정본월금액(원),징수결정누계금액(원),수납본월금액(원),수납누계금액(원),불납결손본월금액(원),불납결손누계금액(원),미수납누계금액(원)
"111","2023","03","014","국방부","110","일반회계","13","재화및용역판매수입","62","병원수입","621","병원수입","17,481,000,000","1,295,789,880","3,241,766,880","1,322,633,130","3,241,766,880",0,0,0
"112","2023","03","014","국방부","110","일반회계","13","재화및용역판매수입","65","면허료및수수료","651","면허료및수수료","787,000,000","8,010","79,225,990","79,075,070","79,225,990",0,0,0
"113","2023","03","014","국방부","110","일반회계","13","재화및용역판매수입","66","입학금및수업료","662","수업료","561,000,000","429,000,000","429,510,000","429,000,000","429,510,000",0,0,0
"114","2023","03","014","국방부","110","일반회계","13","재화및용역판매수입","67","항공항만및용수수입","671","항공항만수입","1,821,000,000","836,241,220","836,241,220","836,241,220","836,241,220",0,0,0
"115","2023","03","014","국방부","110","일반회계","13","재화및용역판매수입","69","잡수입","691","기타잡수입","41,337,000,000","748,904,580","9,582,956,460","639,770,310","7,141,657,290",0,0,"2,441,299,170"
"116","2023","03","014","국방부","110","일반회계","13","재화및용역판매수입","69","잡수입","697","기타영업외잡수익",0,0,"22,081,800",0,0,0,0,"22,081,800"
"117","2023","03","014","국방부","110","일반회계","40","정부내부수입및기타","91","전입금","913","기금전입금","4,338,000,000",0,0,0,0,0,0,0
"118","2023","03","014","국방부","230","주한미군기지이전특별회계","11","재산수입","51","관유물대여료","511","토지대여료","174,000,000","30,546,940","194,488,370","28,201,710","26,471,490",0,0,"168,016,880"
"119","2023","03","014","국방부","230","주한미군기지이전특별회계","11","재산수입","54","기타이자수입및재산수입","546","기타재산이자수입","264,000,000",0,"268,636,600",0,"268,636,600",0,0,0
"120","2023","03","014","국방부","230","주한미군기지이전특별회계","12","경상이전수입","57","변상금및위약금","571","변상금","120,000,000","5,471,320","1,173,890,450","57,711,130","70,801,240",0,0,"1,103,089,210"
"121","2023","03","014","국방부","230","주한미군기지이전특별회계","12","경상이전수입","58","가산금","581","가산금",0,0,"84,566,320",0,0,0,0,"84,566,320"
"122","2023","03","014","국방부","230","주한미군기지이전특별회계","12","경상이전수입","59","기타경상이전수입","596","기타경상이전수입","590,000,000","30,063,460","103,002,980","17,348,230","20,472,500",0,0,"82,530,480"
"123","2023","03","014","국방부","230","주한미군기지이전특별회계","13","재화및용역판매수입","69","잡수입","691","기타잡수입","115,000,000",0,"311,487,260",0,"297,900,130",0,0,"13,587,130"
"124","2023","03","014","국방부","230","주한미군기지이전특별회계","15","관유물매각대","72","토지및무형자산매각대","721","토지매각대","576,434,000,000","165,210,770","2,202,550,740","165,210,770","2,202,550,740",0,0,0
"125","2023","03","014","국방부","230","주한미군기지이전특별회계","34","세계잉여금","89","세계잉여금이입액","893","전년도세계잉여금","143,000,000",0,0,0,0,0,0,0
"126","2023","03","014","국방부","230","주한미군기지이전특별회계","40","정부내부수입및기타","94","예수금","943","기금예수금","302,096,000,000","79,600,000,000","79,600,000,000","79,600,000,000","79,600,000,000",0,0,0
"127","2023","03","014","국방부","232","국방·군사시설이전특별회계","11","재산수입","54","기타이자수입및재산수입","546","기타재산이자수입","137,000,000",0,0,0,0,0,0,0
"128","2023","03","014","국방부","232","국방·군사시설이전특별회계","12","경상이전수입","59","기타경상이전수입","596","기타경상이전수입","290,000,000","171,987,890","2,213,848,100","1,572,180","1,572,180",0,0,"2,212,275,920"
"129","2023","03","014","국방부","232","국방·군사시설이전특별회계","15","관유물매각대","71","고정자산매각대","711","건물매각대","5,230,000,000",0,0,0,0,0,0,0
"130","2023","03","014","국방부","232","국방·군사시설이전특별회계","15","관유물매각대","72","토지및무형자산매각대","721","토지매각대","361,865,000,000","126,840,290","8,168,244,950",0,"107,500,000",0,0,"8,060,744,950"
"131","2023","03","014","국방부","232","국방·군사시설이전특별회계","34","세계잉여금","89","세계잉여금이입액","893","전년도세계잉여금","26,192,000,000",0,0,0,0,0,0,0
"132","2023","03","014","국방부","232","국방·군사시설이전특별회계","40","정부내부수입및기타","92","예탁원금회수","923","기금예탁원금회수","27,000,000,000",0,0,0,0,0,0,0
"133","2023","03","014","국방부","232","국방·군사시설이전특별회계","40","정부내부수입및기타","94","예수금","943","기금예수금","178,420,000,000",0,0,0,0,0,0,0
"134","2023","03","014","국방부","232","국방·군사시설이전특별회계","40","정부내부수입및기타","95","예탁이자수입","953","기금예탁이자수입","419,000,000",0,"189,850,680","189,850,680","189,850,680",0,0,0
"135","2023","03","014","국방부","516","군인연금기금","11","재산수입","51","관유물대여료","511","토지대여료","98,000,000",0,"8,245,200",0,"8,245,200",0,0,0
"136","2023","03","014","국방부","516","군인연금기금","11","재산수입","51","관유물대여료","512","건물대여료","3,495,000,000","254,812,310","780,667,680","254,812,310","780,667,680",0,0,0
"137","2023","03","014","국방부","516","군인연금기금","11","재산수입","54","기타이자수입및재산수입","546","기타재산이자수입","11,179,000,000","3,494,716,800","9,011,585,560","3,494,716,800","9,011,585,560",0,0,0
"138","2023","03","014","국방부","516","군인연금기금","12","경상이전수입","55","연금수입","551","연금기여금","736,572,000,000","58,475,759,380","175,863,009,930","58,642,339,340","175,739,773,290",0,0,"123,236,640"
"139","2023","03","014","국방부","516","군인연금기금","12","경상이전수입","57","변상금및위약금","571","변상금",0,0,"2,554,837,970",0,0,0,0,"2,554,837,970"
"140","2023","03","014","국방부","516","군인연금기금","12","경상이전수입","59","기타경상이전수입","596","기타경상이전수입","16,242,000,000","946,304,450","13,042,131,120","1,146,119,930","3,465,654,950",0,0,"9,576,476,170"
"141","2023","03","014","국방부","516","군인연금기금","31","차입금및여유자금회수","85","정부예금회수","853","비통화금융기관예치금회수","50,000,000,000","378,100,000,000","972,500,000,000","378,100,000,000","972,500,000,000",0,0,0
"142","2023","03","014","국방부","516","군인연금기금","40","정부내부수입및기타","91","전입금","911","일반회계전입금","3,101,725,000,000","298,806,875,000","802,891,058,000","298,806,875,000","802,891,058,000",0,0,0
"143","2023","03","014","국방부","544","군인복지기금","11","재산수입","51","관유물대여료","511","토지대여료","119,000,000","3,720,490","48,460,980","3,557,980","48,091,700",0,0,"369,280"
"144","2023","03","014","국방부","544","군인복지기금","11","재산수입","51","관유물대여료","512","건물대여료","22,833,000,000","1,197,169,230","10,835,753,660","1,895,133,290","4,698,900,270",0,0,"6,136,853,390"
"145","2023","03","014","국방부","544","군인복지기금","11","재산수입","51","관유물대여료","513","기타관유물대여료","2,000,000",0,0,0,0,0,0,0
"146","2023","03","014","국방부","544","군인복지기금","11","재산수입","54","기타이자수입및재산수입","546","기타재산이자수입","5,293,000,000","828,720","1,034,353,190","830,580","1,034,353,190",0,0,0
"147","2023","03","014","국방부","544","군인복지기금","12","경상이전수입","57","변상금및위약금","571","변상금","17,000,000","44,540,770","1,758,778,210","10,000","771,850",0,0,"1,758,006,360"
"148","2023","03","014","국방부","544","군인복지기금","12","경상이전수입","57","변상금및위약금","572","위약금","155,000,000","4,816,600","23,385,020","4,816,600","21,026,390",0,0,"2,358,630"
"149","2023","03","014","국방부","544","군인복지기금","12","경상이전수입","58","가산금","581","가산금",0,"408,390","1,642,665,260",0,0,0,0,"1,642,665,260"
"150","2023","03","014","국방부","544","군인복지기금","12","경상이전수입","59","기타경상이전수입","596","기타경상이전수입","3,723,000,000","115,518,860","4,078,066,830","120,583,930","859,917,430",0,0,"3,218,149,400"
"151","2023","03","014","국방부","544","군인복지기금","13","재화및용역판매수입","64","입장료수입","641","입장료수입","115,812,000,000","11,501,115,820","21,166,093,760","11,583,078,110","20,681,804,220",0,0,"484,289,540"
"152","2023","03","014","국방부","544","군인복지기금","13","재화및용역판매수입","69","잡수입","691","기타잡수입","277,927,000,000","24,752,243,010","89,784,440,260","25,364,599,460","88,381,978,860",0,0,"1,402,461,400"
"153","2023","03","014","국방부","544","군인복지기금","20","융자및전대차관원금회수","75","융자원금회수","754","기타민간융자원금회수","37,418,000,000","2,671,428,730","9,583,004,700","2,828,796,680","8,814,622,110","2,632,050","2,632,050","765,750,540"
"154","2023","03","014","국방부","544","군인복지기금","31","차입금및여유자금회수","85","정부예금회수","852","통화금융기관예치금회수","46,370,000,000","80,460,790","28,939,762,280","70,566,330","28,929,867,820",0,0,"9,894,460"
"155","2023","03","014","국방부","544","군인복지기금","31","차입금및여유자금회수","85","정부예금회수","853","비통화금융기관예치금회수","150,018,000,000",0,"88,127,111,880",0,"88,127,111,880",0,0,0
