No.,회계연도,소관명,회계명,계정명,수입관명,수입항명,수입목명,수입구분명,정부안금액(천원),국회확정금액(천원)
"20","2022","경찰청","경찰병원","손익계정","재화및용역판매수입","잡수입","기타잡수입","일반수입","40,000","40,000"
"21","2022","경찰청","일반회계","","경상이전수입","가산금","가산금","일반수입","27,515,000","27,515,000"
"22","2022","경찰청","일반회계","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","10,079,000","10,079,000"
"23","2022","경찰청","일반회계","","경상이전수입","벌금,몰수금및과태료","과태료","일반수입","848,674,000","848,674,000"
"24","2022","경찰청","일반회계","","경상이전수입","벌금,몰수금및과태료","벌금및과료","일반수입","94,465,000","94,465,000"
"25","2022","경찰청","일반회계","","경상이전수입","벌금,몰수금및과태료","징계부과금","일반수입","22,000","22,000"
"26","2022","경찰청","일반회계","","경상이전수입","변상금및위약금","변상금","일반수입","110,000","110,000"
"27","2022","경찰청","일반회계","","경상이전수입","변상금및위약금","위약금","일반수입","2,104,000","2,104,000"
"28","2022","경찰청","일반회계","","관유물매각대","고정자산매각대","기계기구매각대","일반수입","4,926,000","4,926,000"
"29","2022","경찰청","일반회계","","관유물매각대","고정자산매각대","기타고정자산매각대","일반수입","402,000","402,000"
"30","2022","경찰청","일반회계","","관유물매각대","토지및무형자산매각대","토지매각대","일반수입","1,036,000","1,036,000"
"31","2022","경찰청","일반회계","","재산수입","관유물대여료","건물대여료","일반수입","1,413,000","1,413,000"
"32","2022","경찰청","일반회계","","재산수입","관유물대여료","토지대여료","일반수입","1,340,000","1,340,000"
"33","2022","경찰청","일반회계","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","766,000","766,000"
"34","2022","경찰청","일반회계","","재화및용역판매수입","면허료및수수료","면허료및수수료","일반수입","810,000","810,000"
"35","2022","경찰청","일반회계","","재화및용역판매수입","입학금및수업료","수업료","일반수입","375,000","375,000"
"36","2022","경찰청","일반회계","","재화및용역판매수입","잡수입","기타잡수입","일반수입","3,033,000","3,033,000"
"37","2022","고용노동부","고용보험기금","","경상이전수입","가산금","가산금","일반수입","3,871,000","3,871,000"
"38","2022","고용노동부","고용보험기금","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","221,184,000","221,184,000"
"39","2022","고용노동부","고용보험기금","","사회보장기여금","사회보장기여금","고용주부담금","일반수입","9,115,763,000","9,412,179,000"
"40","2022","고용노동부","고용보험기금","","사회보장기여금","사회보장기여금","피고용자분담금","일반수입","5,709,345,000","6,005,761,000"
"41","2022","고용노동부","고용보험기금","","융자및전대차관원금회수","융자원금회수","기타민간융자원금회수","일반수입","104,294,000","104,294,000"
"42","2022","고용노동부","고용보험기금","","재산수입","관유물대여료","건물대여료","일반수입","147,000","147,000"
"43","2022","고용노동부","고용보험기금","","재산수입","기타이자수입및재산수입","기타민간이자수입","일반수입","839,000","839,000"
"44","2022","고용노동부","고용보험기금","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","1,534,000","1,534,000"
"45","2022","고용노동부","고용보험기금","","재산수입","기타이자수입및재산수입","기타재산이자외수입","일반수입","308,730,000","308,730,000"
"46","2022","고용노동부","고용보험기금","","재화및용역판매수입","잡수입","기타영업외잡수익","일반수입","30,000","30,000"
"47","2022","고용노동부","고용보험기금","","재화및용역판매수입","잡수입","기타잡수입","일반수입","60,000","60,000"
"48","2022","고용노동부","국가균형발전특별회계","제주특별자치도계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","400,000","400,000"
"49","2022","고용노동부","국가균형발전특별회계","지역지원계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","9,600,000","9,600,000"
"50","2022","고용노동부","근로복지진흥기금","신용보증사업계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","8,081,000","8,081,000"
"51","2022","고용노동부","근로복지진흥기금","신용보증사업계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","14,000","14,000"
"52","2022","고용노동부","근로복지진흥기금","신용보증사업계정","재화및용역판매수입","면허료및수수료","면허료및수수료","일반수입","5,673,000","5,673,000"
"53","2022","고용노동부","근로복지진흥기금","실업대책사업계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","133,000","133,000"
"54","2022","고용노동부","근로복지진흥기금","중소복지계정","융자및전대차관원금회수","융자원금회수","기타민간융자원금회수","일반수입","134,400,000","134,400,000"
"55","2022","고용노동부","근로복지진흥기금","중소복지계정","재산수입","기타이자수입및재산수입","기타민간이자수입","일반수입","3,267,000","3,267,000"
"56","2022","고용노동부","근로복지진흥기금","중소복지계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","1,057,000","1,057,000"
"57","2022","고용노동부","근로복지진흥기금","중소복지계정","재화및용역판매수입","잡수입","기타잡수입","일반수입","3,476,000","3,476,000"
"58","2022","고용노동부","산업재해보상보험및예방기금","","경상이전수입","가산금","가산금","일반수입","6,051,000","6,051,000"
"59","2022","고용노동부","산업재해보상보험및예방기금","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","104,329,000","104,329,000"
"60","2022","고용노동부","산업재해보상보험및예방기금","","경상이전수입","벌금,몰수금및과태료","과징금","일반수입","23,000","23,000"
"61","2022","고용노동부","산업재해보상보험및예방기금","","사회보장기여금","사회보장기여금","고용주부담금","일반수입","8,214,951,000","8,214,951,000"
"62","2022","고용노동부","산업재해보상보험및예방기금","","사회보장기여금","사회보장기여금","피고용자분담금","일반수입","104,877,000","104,877,000"
"63","2022","고용노동부","산업재해보상보험및예방기금","","융자및전대차관원금회수","융자원금회수","기타민간융자원금회수","일반수입","182,120,000","182,120,000"
"64","2022","고용노동부","산업재해보상보험및예방기금","","재산수입","관유물대여료","건물대여료","일반수입","125,000","125,000"
"65","2022","고용노동부","산업재해보상보험및예방기금","","재산수입","관유물대여료","토지대여료","일반수입","587,000","587,000"
"66","2022","고용노동부","산업재해보상보험및예방기금","","재산수입","기타이자수입및재산수입","기타민간이자수입","일반수입","5,953,000","5,953,000"
"67","2022","고용노동부","산업재해보상보험및예방기금","","재산수입","기타이자수입및재산수입","기타재산이자외수입","일반수입","423,494,000","424,494,000"
"68","2022","고용노동부","산업재해보상보험및예방기금","","재화및용역판매수입","잡수입","기타잡수입","일반수입","12,316,000","12,316,000"
"69","2022","고용노동부","일반회계","","경상이전수입","가산금","가산금","일반수입","264,000","264,000"
"70","2022","고용노동부","일반회계","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","87,000,000","87,000,000"
"71","2022","고용노동부","일반회계","","경상이전수입","벌금,몰수금및과태료","과징금","일반수입","78,000","78,000"
"72","2022","고용노동부","일반회계","","경상이전수입","벌금,몰수금및과태료","과태료","일반수입","42,900,000","42,900,000"
"73","2022","고용노동부","일반회계","","경상이전수입","벌금,몰수금및과태료","징계부과금","일반수입","20,000","20,000"
"74","2022","고용노동부","일반회계","","경상이전수입","변상금및위약금","위약금","일반수입","10,000","10,000"
"75","2022","고용노동부","일반회계","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","776,000","776,000"
"76","2022","고용노동부","일반회계","","재화및용역판매수입","면허료및수수료","면허료및수수료","일반수입","8,000","8,000"
"77","2022","고용노동부","일반회계","","재화및용역판매수입","잡수입","기타잡수입","일반수입","5,000","5,000"
"78","2022","고용노동부","임금채권보장기금","","경상이전수입","가산금","가산금","일반수입","153,000","153,000"
"79","2022","고용노동부","임금채권보장기금","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","160,222,000","160,222,000"
"80","2022","고용노동부","임금채권보장기금","","경상이전수입","기타경상이전수입","법정부담금","일반수입","389,427,000","389,427,000"
"81","2022","고용노동부","임금채권보장기금","","융자및전대차관원금회수","융자원금회수","기타민간융자원금회수","일반수입","8,071,000","8,071,000"
"82","2022","고용노동부","임금채권보장기금","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","23,025,000","23,025,000"
"83","2022","고용노동부","장애인고용촉진및직업재활기금","","경상이전수입","가산금","가산금","일반수입","903,000","903,000"
"84","2022","고용노동부","장애인고용촉진및직업재활기금","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","9,002,000","9,002,000"
"85","2022","고용노동부","장애인고용촉진및직업재활기금","","경상이전수입","기타경상이전수입","법정부담금","일반수입","756,898,000","756,898,000"
"86","2022","고용노동부","장애인고용촉진및직업재활기금","","융자및전대차관원금회수","융자원금회수","기타민간융자원금회수","일반수입","1,121,000","1,121,000"
"87","2022","고용노동부","장애인고용촉진및직업재활기금","","재산수입","기타이자수입및재산수입","기타재산이자외수입","일반수입","15,479,000","15,479,000"
"88","2022","공정거래위원회","일반회계","","경상이전수입","가산금","가산금","일반수입","391,000","391,000"
"89","2022","공정거래위원회","일반회계","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","1,245,000","1,245,000"
"90","2022","공정거래위원회","일반회계","","경상이전수입","벌금,몰수금및과태료","과징금","일반수입","387,907,000","387,907,000"
"91","2022","공정거래위원회","일반회계","","경상이전수입","벌금,몰수금및과태료","과태료","일반수입","1,887,000","1,887,000"
"92","2022","공정거래위원회","일반회계","","경상이전수입","변상금및위약금","위약금","일반수입","1,000","1,000"
"93","2022","공정거래위원회","일반회계","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","2,000","2,000"
"94","2022","과학기술정보통신부","과학기술진흥기금","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","7,305,000","7,305,000"
"95","2022","과학기술정보통신부","과학기술진흥기금","","융자및전대차관원금회수","융자원금회수","기타민간융자원금회수","일반수입","1,500,000","1,500,000"
"96","2022","과학기술정보통신부","과학기술진흥기금","","재산수입","기타이자수입및재산수입","기타민간이자수입","일반수입","43,000","43,000"
"97","2022","과학기술정보통신부","과학기술진흥기금","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","306,000","306,000"
"98","2022","과학기술정보통신부","과학기술진흥기금","","재산수입","정부출자수입","정부출자수입","일반수입","761,000","761,000"
"99","2022","과학기술정보통신부","국가균형발전특별회계","지역지원계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","8,854,000","8,854,000"
"100","2022","과학기술정보통신부","국가균형발전특별회계","지역지원계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","425,000","425,000"
"101","2022","과학기술정보통신부","국립과천과학관","손익계정","기업특별회계영업수입","책임운영기관사업수입","책임운영기관사업수입","일반수입","4,066,000","4,066,000"
"102","2022","과학기술정보통신부","국립과천과학관","손익계정","재산수입","관유물대여료","건물대여료","일반수입","719,000","719,000"
"103","2022","과학기술정보통신부","국립과천과학관","손익계정","재산수입","관유물대여료","토지대여료","일반수입","40,000","40,000"
"104","2022","과학기술정보통신부","국립과천과학관","손익계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","1,000","1,000"
"105","2022","과학기술정보통신부","국립과천과학관","손익계정","재화및용역판매수입","잡수입","기타잡수입","일반수입","81,000","81,000"
"106","2022","과학기술정보통신부","국립중앙과학관","손익계정","기업특별회계영업수입","책임운영기관사업수입","책임운영기관사업수입","일반수입","1,574,000","1,574,000"
"107","2022","과학기술정보통신부","국립중앙과학관","손익계정","재산수입","관유물대여료","건물대여료","일반수입","155,000","155,000"
"108","2022","과학기술정보통신부","국립중앙과학관","손익계정","재화및용역판매수입","잡수입","기타잡수입","일반수입","58,000","58,000"
"109","2022","과학기술정보통신부","국립중앙과학관","자본계정","관유물매각대","고정자산매각대","기타고정자산매각대","일반수입","2,000","2,000"
"110","2022","과학기술정보통신부","방송통신발전기금","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","53,654,000","53,654,000"
"111","2022","과학기술정보통신부","방송통신발전기금","","경상이전수입","기타경상이전수입","법정부담금","일반수입","628,610,000","628,610,000"
"112","2022","과학기술정보통신부","방송통신발전기금","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","1,200,000","1,200,000"
"113","2022","과학기술정보통신부","우체국보험특별회계","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","400,000","400,000"
"114","2022","과학기술정보통신부","우체국보험특별회계","","경상이전수입","변상금및위약금","위약금","일반수입","10,000","10,000"
"115","2022","과학기술정보통신부","우체국보험특별회계","","재화및용역판매수입","잡수입","기타잡수입","일반수입","50,000","50,000"
"116","2022","과학기술정보통신부","우체국보험특별회계","","재화및용역판매수입","잡수입","부가보험료","일반수입","1,027,951,000","1,027,951,000"
"117","2022","과학기술정보통신부","우체국예금특별회계","손익계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","700,000","700,000"
"118","2022","과학기술정보통신부","우체국예금특별회계","손익계정","경상이전수입","변상금및위약금","위약금","일반수입","10,000","10,000"
"119","2022","과학기술정보통신부","우체국예금특별회계","손익계정","기업특별회계영업수입","우정사업수입","금융영업이자수입","일반수입","2,129,939,000","2,129,939,000"
"120","2022","과학기술정보통신부","우체국예금특별회계","손익계정","기업특별회계영업수입","우정사업수입","금융영업이자외수입","일반수입","81,817,000","81,817,000"
"121","2022","과학기술정보통신부","우체국예금특별회계","손익계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","5,000","5,000"
"122","2022","과학기술정보통신부","우체국예금특별회계","손익계정","재산수입","기타이자수입및재산수입","기타재산이자외수입","일반수입","5,000","5,000"
"123","2022","과학기술정보통신부","우체국예금특별회계","손익계정","재화및용역판매수입","잡수입","기타영업외잡수익","일반수입","200,000","200,000"
"124","2022","과학기술정보통신부","우체국예금특별회계","자본계정","관유물매각대","고정자산매각대","기계기구매각대","일반수입","50,000","50,000"
"125","2022","과학기술정보통신부","우체국예금특별회계","자본계정","관유물매각대","재고자산매각대및유동자산","유동자산매각대","일반수입","23,000","23,000"
"126","2022","과학기술정보통신부","우체국예금특별회계","자본계정","기업특별회계영업수입","우정사업수입","금융영업이자수입","일반수입","7,000","7,000"
"127","2022","과학기술정보통신부","우편사업특별회계","손익계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","3,240,000","3,240,000"
"128","2022","과학기술정보통신부","우편사업특별회계","손익계정","경상이전수입","변상금및위약금","변상금","일반수입","275,000","275,000"
"129","2022","과학기술정보통신부","우편사업특별회계","손익계정","경상이전수입","변상금및위약금","위약금","일반수입","219,000","219,000"
"130","2022","과학기술정보통신부","우편사업특별회계","손익계정","기업특별회계영업수입","우정사업수입","우편사업수입","일반수입","3,130,586,000","3,130,586,000"
"131","2022","과학기술정보통신부","우편사업특별회계","손익계정","재산수입","관유물대여료","건물대여료","일반수입","48,399,000","48,399,000"
"132","2022","과학기술정보통신부","우편사업특별회계","손익계정","재산수입","관유물대여료","토지대여료","일반수입","1,486,000","1,486,000"
"133","2022","과학기술정보통신부","우편사업특별회계","손익계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","1,748,000","1,748,000"
"134","2022","과학기술정보통신부","우편사업특별회계","손익계정","재산수입","기타이자수입및재산수입","기타재산이자외수입","일반수입","3,269,000","3,269,000"
"135","2022","과학기술정보통신부","우편사업특별회계","손익계정","재화및용역판매수입","잡수입","기타영업외잡수익","일반수입","1,635,000","1,635,000"
"136","2022","과학기술정보통신부","우편사업특별회계","자본계정","관유물매각대","고정자산매각대","건물매각대","일반수입","1,702,000","1,702,000"
"137","2022","과학기술정보통신부","우편사업특별회계","자본계정","관유물매각대","고정자산매각대","기계기구매각대","일반수입","1,048,000","1,048,000"
"138","2022","과학기술정보통신부","우편사업특별회계","자본계정","관유물매각대","고정자산매각대","기타고정자산매각대","일반수입","10,000","10,000"
"139","2022","과학기술정보통신부","우편사업특별회계","자본계정","관유물매각대","재고자산매각대및유동자산","유동자산매각대","일반수입","302,000","302,000"
"140","2022","과학기술정보통신부","우편사업특별회계","자본계정","관유물매각대","토지및무형자산매각대","기타토지및무형자산매각대","일반수입","2,536,000","2,536,000"
"141","2022","과학기술정보통신부","우편사업특별회계","자본계정","관유물매각대","토지및무형자산매각대","토지매각대","일반수입","17,141,000","17,141,000"
"142","2022","과학기술정보통신부","우편사업특별회계","자본계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","7,000","7,000"
"143","2022","과학기술정보통신부","원자력기금","원자력안전규제계정","경상이전수입","가산금","가산금","일반수입","3,000","3,000"
"144","2022","과학기술정보통신부","원자력기금","원자력안전규제계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","10,074,000","10,074,000"
"145","2022","과학기술정보통신부","원자력기금","원자력안전규제계정","경상이전수입","기타경상이전수입","민간출연금","일반수입","10,000,000","10,000,000"
"146","2022","과학기술정보통신부","원자력기금","원자력안전규제계정","경상이전수입","기타경상이전수입","법정부담금","일반수입","114,636,000","114,636,000"
"147","2022","과학기술정보통신부","원자력기금","원자력안전규제계정","경상이전수입","벌금,몰수금및과태료","과징금","일반수입","3,224,000","3,224,000"
"148","2022","과학기술정보통신부","원자력기금","원자력안전규제계정","경상이전수입","벌금,몰수금및과태료","과태료","일반수입","260,000","260,000"
"149","2022","과학기술정보통신부","원자력기금","원자력안전규제계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","1,224,000","1,224,000"
"150","2022","과학기술정보통신부","원자력기금","원자력연구개발계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","4,200,000","4,200,000"
"151","2022","과학기술정보통신부","원자력기금","원자력연구개발계정","경상이전수입","기타경상이전수입","법정부담금","일반수입","192,220,000","192,220,000"
"152","2022","과학기술정보통신부","원자력기금","원자력연구개발계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","300,000","300,000"
"153","2022","과학기술정보통신부","일반회계","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","63,516,000","63,516,000"
"154","2022","과학기술정보통신부","일반회계","","경상이전수입","벌금,몰수금및과태료","과징금","일반수입","697,000","697,000"
"155","2022","과학기술정보통신부","일반회계","","경상이전수입","벌금,몰수금및과태료","과태료","일반수입","799,000","799,000"
"156","2022","과학기술정보통신부","일반회계","","재산수입","관유물대여료","토지대여료","일반수입","117,000","117,000"
"157","2022","과학기술정보통신부","일반회계","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","4,620,000","4,620,000"
"158","2022","과학기술정보통신부","일반회계","","재화및용역판매수입","면허료및수수료","면허료및수수료","일반수입","256,900,000","256,900,000"
"159","2022","과학기술정보통신부","일반회계","","재화및용역판매수입","잡수입","기타잡수입","일반수입","28,000","28,000"
"160","2022","과학기술정보통신부","정보통신진흥기금","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","60,759,000","60,759,000"
"161","2022","과학기술정보통신부","정보통신진흥기금","","경상이전수입","기타경상이전수입","법정부담금","일반수입","540,184,000","540,184,000"
"162","2022","과학기술정보통신부","정보통신진흥기금","","융자및전대차관원금회수","융자원금회수","통화금융기관융자원금회수","일반수입","41,251,000","41,251,000"
"163","2022","과학기술정보통신부","정보통신진흥기금","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","1,682,000","1,682,000"
"164","2022","과학기술정보통신부","정보통신진흥기금","","재산수입","기타이자수입및재산수입","통화금융기관이자수입","일반수입","112,000","112,000"
"165","2022","관세청","일반회계","","경상이전수입","가산금","가산금","일반수입","1,000,000","1,000,000"
"166","2022","관세청","일반회계","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","430,000","430,000"
"167","2022","관세청","일반회계","","경상이전수입","벌금,몰수금및과태료","과징금","일반수입","2,617,000","2,617,000"
"168","2022","관세청","일반회계","","경상이전수입","벌금,몰수금및과태료","과태료","일반수입","4,813,000","4,813,000"
"169","2022","관세청","일반회계","","경상이전수입","벌금,몰수금및과태료","몰수금및추징금","일반수입","894,000","894,000"
"170","2022","관세청","일반회계","","경상이전수입","벌금,몰수금및과태료","벌금및과료","일반수입","1,235,000","1,235,000"
"171","2022","관세청","일반회계","","경상이전수입","벌금,몰수금및과태료","징계부과금","일반수입","10,000","10,000"
"172","2022","관세청","일반회계","","경상이전수입","변상금및위약금","위약금","일반수입","39,000","39,000"
"173","2022","관세청","일반회계","","관유물매각대","고정자산매각대","기계기구매각대","일반수입","90,000","90,000"
"174","2022","관세청","일반회계","","재산수입","관유물대여료","건물대여료","일반수입","308,000","308,000"
"175","2022","관세청","일반회계","","재산수입","관유물대여료","토지대여료","일반수입","35,000","35,000"
"176","2022","관세청","일반회계","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","5,000","5,000"
"177","2022","관세청","일반회계","","재화및용역판매수입","면허료및수수료","면허료및수수료","일반수입","25,330,000","25,330,000"
"178","2022","관세청","일반회계","","재화및용역판매수입","잡수입","기타잡수입","일반수입","762,000","762,000"
"179","2022","교육부","국가균형발전특별회계","지역지원계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","15,519,000","15,519,000"
"180","2022","교육부","국가균형발전특별회계","지역지원계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","1,972,000","1,972,000"
"181","2022","교육부","사립학교교직원연금기금","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","36,889,000","36,889,000"
"182","2022","교육부","사립학교교직원연금기금","","사회보장기여금","사회보장기여금","고용주부담금","일반수입","1,807,614,000","1,807,614,000"
"183","2022","교육부","사립학교교직원연금기금","","사회보장기여금","사회보장기여금","피고용자분담금","일반수입","1,985,597,000","1,985,597,000"
"184","2022","교육부","사립학교교직원연금기금","","융자및전대차관원금회수","융자원금회수","기타민간융자원금회수","일반수입","1,213,303,000","1,213,303,000"
"185","2022","교육부","사립학교교직원연금기금","","재산수입","관유물대여료","건물대여료","일반수입","5,859,000","5,859,000"
"186","2022","교육부","사립학교교직원연금기금","","재산수입","관유물대여료","토지대여료","일반수입","10,580,000","10,580,000"
"187","2022","교육부","사립학교교직원연금기금","","재산수입","기타이자수입및재산수입","기타민간이자수입","일반수입","59,316,000","59,316,000"
"188","2022","교육부","사립학교교직원연금기금","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","675,260,000","675,260,000"
"189","2022","교육부","사립학교교직원연금기금","","재산수입","기타이자수입및재산수입","비통화금융기관이자수입","일반수입","183,172,000","183,172,000"
"190","2022","교육부","사립학교교직원연금기금","","재산수입","기타이자수입및재산수입","통화금융기관이자수입","일반수입","5,496,000","5,496,000"
"191","2022","교육부","사립학교교직원연금기금","","재화및용역판매수입","잡수입","기타잡수입","일반수입","908,000","908,000"
"192","2022","교육부","사학진흥기금","사학지원계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","1,699,000","1,699,000"
"193","2022","교육부","사학진흥기금","사학지원계정","수입대체경비수입","잡수입","기타잡수입","일반수입","1,229,000","1,229,000"
"194","2022","교육부","사학진흥기금","사학지원계정","융자및전대차관원금회수","융자원금회수","기타민간융자원금회수","일반수입","128,922,000","128,922,000"
"195","2022","교육부","사학진흥기금","사학지원계정","재산수입","기타이자수입및재산수입","기타민간이자수입","일반수입","31,648,000","31,648,000"
"196","2022","교육부","사학진흥기금","사학지원계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","1,247,000","1,247,000"
"197","2022","교육부","일반회계","","경상이전수입","가산금","가산금","일반수입","9,000","9,000"
"198","2022","교육부","일반회계","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","114,900,000","114,900,000"
"199","2022","교육부","일반회계","","경상이전수입","벌금,몰수금및과태료","과태료","일반수입","5,000","5,000"
"200","2022","교육부","일반회계","","경상이전수입","벌금,몰수금및과태료","징계부과금","일반수입","49,000","49,000"
"201","2022","교육부","일반회계","","경상이전수입","변상금및위약금","변상금","일반수입","37,000","37,000"
"202","2022","교육부","일반회계","","경상이전수입","변상금및위약금","위약금","일반수입","116,000","116,000"
"203","2022","교육부","일반회계","","관유물매각대","고정자산매각대","기타고정자산매각대","일반수입","559,000","559,000"
"204","2022","교육부","일반회계","","관유물매각대","재고자산매각대및유동자산","재고자산매각대","일반수입","113,000","113,000"
"205","2022","교육부","일반회계","","관유물매각대","토지및무형자산매각대","토지매각대","일반수입","1,929,000","1,929,000"
"206","2022","교육부","일반회계","","수입대체경비수입","면허료및수수료","면허료및수수료","일반수입","15,386,000","15,386,000"
"207","2022","교육부","일반회계","","수입대체경비수입","잡수입","기타잡수입","일반수입","6,979,000","6,979,000"
"208","2022","교육부","일반회계","","융자및전대차관원금회수","전대차관원금회수","기타민간전대차관원금회수","일반수입","57,000","57,000"
"209","2022","교육부","일반회계","","재산수입","관유물대여료","건물대여료","일반수입","33,000","33,000"
"210","2022","교육부","일반회계","","재산수입","관유물대여료","기타관유물대여료","일반수입","4,000","4,000"
"211","2022","교육부","일반회계","","재산수입","관유물대여료","토지대여료","일반수입","490,000","490,000"
"212","2022","교육부","일반회계","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","19,349,000","19,349,000"
"213","2022","교육부","일반회계","","재산수입","전대차관이자수입","기타민간전대차관이자수입","일반수입","1,000","1,000"
"214","2022","교육부","일반회계","","재화및용역판매수입","잡수입","기타잡수입","일반수입","175,000","175,000"
"215","2022","국가보훈처","국가균형발전특별회계","제주특별자치도계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","45,000","45,000"
"216","2022","국가보훈처","보훈기금","5·18 민주유공자지원자금","경상이전수입","기타경상이전수입","민간출연금","일반수입","8,000","8,000"
"217","2022","국가보훈처","보훈기금","5·18 민주유공자지원자금","융자및전대차관원금회수","융자원금회수","기타민간융자원금회수","일반수입","255,000","255,000"
"218","2022","국가보훈처","보훈기금","5·18 민주유공자지원자금","재산수입","기타이자수입및재산수입","기타민간이자수입","일반수입","22,000","22,000"
