No.,회계연도,소관명,회계명,계정명,수입관명,수입항명,수입목명,수입구분명,정부안금액(천원),국회확정금액(천원)
"58","2023","고용노동부","국가균형발전특별회계","제주특별자치도계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","535,000","535,000"
"59","2023","고용노동부","국가균형발전특별회계","제주특별자치도계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","27,000","27,000"
"60","2023","고용노동부","국가균형발전특별회계","지역지원계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","15,386,000","15,386,000"
"61","2023","고용노동부","국가균형발전특별회계","지역지원계정","경상이전수입","벌금,몰수금및과태료","과징금","일반수입","2,000","2,000"
"62","2023","고용노동부","국가균형발전특별회계","지역지원계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","551,000","551,000"
"63","2023","고용노동부","근로복지진흥기금","신용보증사업계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","9,620,000","9,620,000"
"64","2023","고용노동부","근로복지진흥기금","신용보증사업계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","22,000","22,000"
"65","2023","고용노동부","근로복지진흥기금","신용보증사업계정","재화및용역판매수입","면허료및수수료","면허료및수수료","일반수입","4,362,000","4,362,000"
"66","2023","고용노동부","근로복지진흥기금","신용보증사업계정","정부내부수입및기타","전입금","계정간전입금","내부거래수입(기금내 계정간 거래)","23,716,000","23,716,000"
"67","2023","고용노동부","근로복지진흥기금","실업대책사업계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","161,000","161,000"
"68","2023","고용노동부","근로복지진흥기금","실업대책사업계정","정부내부수입및기타","예탁이자수입","기금예탁이자수입","내부거래수입(기금간거래)","480,000","480,000"
"69","2023","고용노동부","근로복지진흥기금","실업대책사업계정","차입금및여유자금회수","정부예금회수","비통화금융기관예치금회수","보전수입","37,383,000","37,383,000"
"70","2023","고용노동부","근로복지진흥기금","실업대책사업계정","차입금및여유자금회수","정부예금회수","통화금융기관예치금회수","보전수입","2,000","2,000"
"71","2023","고용노동부","근로복지진흥기금","중소복지계정","융자및전대차관원금회수","융자원금회수","기타민간융자원금회수","일반수입","154,618,000","154,618,000"
"72","2023","고용노동부","근로복지진흥기금","중소복지계정","재산수입","기타이자수입및재산수입","기타민간이자수입","일반수입","3,951,000","3,951,000"
"73","2023","고용노동부","근로복지진흥기금","중소복지계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","1,847,000","1,847,000"
"74","2023","고용노동부","근로복지진흥기금","중소복지계정","재화및용역판매수입","잡수입","기타잡수입","일반수입","4,774,000","4,774,000"
"75","2023","고용노동부","근로복지진흥기금","중소복지계정","정부내부수입및기타","예탁이자수입","기금예탁이자수입","내부거래수입(기금간거래)","520,000","520,000"
"76","2023","고용노동부","근로복지진흥기금","중소복지계정","정부내부수입및기타","전입금","기금전입금","내부거래수입(기금간거래)","64,400,000","64,400,000"
"77","2023","고용노동부","근로복지진흥기금","중소복지계정","차입금및여유자금회수","정부예금회수","비통화금융기관예치금회수","보전수입","105,233,000","105,233,000"
"78","2023","고용노동부","근로복지진흥기금","중소복지계정","차입금및여유자금회수","정부예금회수","통화금융기관예치금회수","보전수입","1,000,000","1,000,000"
"79","2023","고용노동부","산업재해보상보험및예방기금","","경상이전수입","가산금","가산금","일반수입","5,950,000","5,950,000"
"80","2023","고용노동부","산업재해보상보험및예방기금","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","107,210,000","107,210,000"
"81","2023","고용노동부","산업재해보상보험및예방기금","","경상이전수입","벌금,몰수금및과태료","과징금","일반수입","12,000","12,000"
"82","2023","고용노동부","산업재해보상보험및예방기금","","사회보장기여금","사회보장기여금","고용주부담금","일반수입","8,524,313,000","8,524,313,000"
"83","2023","고용노동부","산업재해보상보험및예방기금","","사회보장기여금","사회보장기여금","피고용자분담금","일반수입","185,055,000","185,055,000"
"84","2023","고용노동부","산업재해보상보험및예방기금","","융자및전대차관원금회수","융자원금회수","기타민간융자원금회수","일반수입","161,582,000","161,582,000"
"85","2023","고용노동부","산업재해보상보험및예방기금","","재산수입","관유물대여료","건물대여료","일반수입","123,000","123,000"
"86","2023","고용노동부","산업재해보상보험및예방기금","","재산수입","관유물대여료","토지대여료","일반수입","626,000","626,000"
"87","2023","고용노동부","산업재해보상보험및예방기금","","재산수입","기타이자수입및재산수입","기타민간이자수입","일반수입","7,632,000","7,632,000"
"88","2023","고용노동부","산업재해보상보험및예방기금","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","16,684,000","16,684,000"
"89","2023","고용노동부","산업재해보상보험및예방기금","","재산수입","기타이자수입및재산수입","기타재산이자외수입","일반수입","639,303,000","639,303,000"
"90","2023","고용노동부","산업재해보상보험및예방기금","","재화및용역판매수입","잡수입","기타잡수입","일반수입","12,482,000","12,482,000"
"91","2023","고용노동부","산업재해보상보험및예방기금","","정부내부수입및기타","예탁원금회수","기금예탁원금회수","내부거래수입(기금간거래)","2,030,000,000","2,030,000,000"
"92","2023","고용노동부","산업재해보상보험및예방기금","","정부내부수입및기타","예탁이자수입","기금예탁이자수입","내부거래수입(기금간거래)","63,546,000","114,638,000"
"93","2023","고용노동부","산업재해보상보험및예방기금","","정부내부수입및기타","전입금","일반회계전입금","내부거래수입(예산=>기금간거래)","20,000,000","20,000,000"
"94","2023","고용노동부","산업재해보상보험및예방기금","","차입금및여유자금회수","정부예금회수","비통화금융기관예치금회수","보전수입","7,206,634,000","7,206,634,000"
"95","2023","고용노동부","산업재해보상보험및예방기금","","차입금및여유자금회수","정부예금회수","한국은행예치금회수","보전수입","23,949,000","23,949,000"
"96","2023","고용노동부","일반회계","","경상이전수입","가산금","가산금","일반수입","264,000","264,000"
"97","2023","고용노동부","일반회계","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","187,640,000","187,640,000"
"98","2023","고용노동부","일반회계","","경상이전수입","벌금,몰수금및과태료","과징금","일반수입","1,072,000","1,072,000"
"99","2023","고용노동부","일반회계","","경상이전수입","벌금,몰수금및과태료","과태료","일반수입","43,503,000","43,503,000"
"100","2023","고용노동부","일반회계","","경상이전수입","벌금,몰수금및과태료","징계부과금","일반수입","91,000","91,000"
"101","2023","고용노동부","일반회계","","경상이전수입","변상금및위약금","위약금","일반수입","10,000","10,000"
"102","2023","고용노동부","일반회계","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","1,217,000","1,217,000"
"103","2023","고용노동부","일반회계","","재화및용역판매수입","면허료및수수료","면허료및수수료","일반수입","10,000","10,000"
"104","2023","고용노동부","일반회계","","재화및용역판매수입","잡수입","기타잡수입","일반수입","139,000","139,000"
"105","2023","고용노동부","임금채권보장기금","","경상이전수입","가산금","가산금","일반수입","153,000","153,000"
"106","2023","고용노동부","임금채권보장기금","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","181,894,000","181,894,000"
"107","2023","고용노동부","임금채권보장기금","","경상이전수입","기타경상이전수입","법정부담금","일반수입","405,304,000","405,304,000"
"108","2023","고용노동부","임금채권보장기금","","융자및전대차관원금회수","융자원금회수","기타민간융자원금회수","일반수입","15,902,000","15,902,000"
"109","2023","고용노동부","임금채권보장기금","","재산수입","기타이자수입및재산수입","기타민간이자수입","일반수입","1,462,000","1,462,000"
"110","2023","고용노동부","임금채권보장기금","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","25,204,000","25,204,000"
"111","2023","고용노동부","임금채권보장기금","","재산수입","기타이자수입및재산수입","기타재산이자외수입","일반수입","21,114,000","21,114,000"
"112","2023","고용노동부","임금채권보장기금","","정부내부수입및기타","예탁원금회수","기금예탁원금회수","내부거래수입(기금간거래)","100,000,000","100,000,000"
"113","2023","고용노동부","임금채권보장기금","","정부내부수입및기타","예탁이자수입","기금예탁이자수입","내부거래수입(기금간거래)","2,000,000","2,000,000"
"114","2023","고용노동부","임금채권보장기금","","정부내부수입및기타","전입금","일반회계전입금","내부거래수입(예산=>기금간거래)","82,000","82,000"
"115","2023","고용노동부","임금채권보장기금","","차입금및여유자금회수","정부예금회수","비통화금융기관예치금회수","보전수입","158,951,000","158,951,000"
"116","2023","고용노동부","임금채권보장기금","","차입금및여유자금회수","정부예금회수","한국은행예치금회수","보전수입","4,861,000","4,861,000"
"117","2023","고용노동부","장애인고용촉진및직업재활기금","","경상이전수입","가산금","가산금","일반수입","1,013,000","1,013,000"
"118","2023","고용노동부","장애인고용촉진및직업재활기금","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","10,784,000","10,784,000"
"119","2023","고용노동부","장애인고용촉진및직업재활기금","","경상이전수입","기타경상이전수입","법정부담금","일반수입","747,106,000","747,106,000"
"120","2023","고용노동부","장애인고용촉진및직업재활기금","","융자및전대차관원금회수","융자원금회수","기타민간융자원금회수","일반수입","3,118,000","3,118,000"
"121","2023","고용노동부","장애인고용촉진및직업재활기금","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","1,000,000","1,000,000"
"122","2023","고용노동부","장애인고용촉진및직업재활기금","","재산수입","기타이자수입및재산수입","기타재산이자외수입","일반수입","16,165,000","16,165,000"
"123","2023","고용노동부","장애인고용촉진및직업재활기금","","정부내부수입및기타","예탁원금회수","기금예탁원금회수","내부거래수입(기금간거래)","600,000,000","600,000,000"
"124","2023","고용노동부","장애인고용촉진및직업재활기금","","정부내부수입및기타","예탁이자수입","기금예탁이자수입","내부거래수입(기금간거래)","12,000,000","12,000,000"
"125","2023","고용노동부","장애인고용촉진및직업재활기금","","차입금및여유자금회수","정부예금회수","비통화금융기관예치금회수","보전수입","508,988,000","508,988,000"
"126","2023","고용노동부","장애인고용촉진및직업재활기금","","차입금및여유자금회수","정부예금회수","한국은행예치금회수","보전수입","300,000","300,000"
"127","2023","공정거래위원회","일반회계","","경상이전수입","가산금","가산금","일반수입","415,000","415,000"
"128","2023","공정거래위원회","일반회계","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","1,543,000","1,543,000"
"129","2023","공정거래위원회","일반회계","","경상이전수입","벌금,몰수금및과태료","과징금","일반수입","417,067,000","417,067,000"
"130","2023","공정거래위원회","일반회계","","경상이전수입","벌금,몰수금및과태료","과태료","일반수입","2,665,000","2,665,000"
"131","2023","공정거래위원회","일반회계","","경상이전수입","변상금및위약금","위약금","일반수입","1,000","1,000"
"132","2023","공정거래위원회","일반회계","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","5,000","5,000"
"133","2023","과학기술정보통신부","과학기술진흥기금","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","8,029,000","8,029,000"
"134","2023","과학기술정보통신부","과학기술진흥기금","","융자및전대차관원금회수","융자원금회수","기타민간융자원금회수","일반수입","400,000","400,000"
"135","2023","과학기술정보통신부","과학기술진흥기금","","재산수입","기타이자수입및재산수입","기타민간이자수입","일반수입","8,000","8,000"
"136","2023","과학기술정보통신부","과학기술진흥기금","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","736,000","736,000"
"137","2023","과학기술정보통신부","과학기술진흥기금","","재산수입","정부출자수입","정부출자수입","일반수입","2,725,000","2,725,000"
"138","2023","과학기술정보통신부","과학기술진흥기금","","정부내부수입및기타","전입금","기금전입금","내부거래수입(기금간거래)","109,957,000","109,957,000"
"139","2023","과학기술정보통신부","과학기술진흥기금","","차입금및여유자금회수","정부예금회수","비통화금융기관예치금회수","보전수입","48,306,000","48,306,000"
"140","2023","과학기술정보통신부","국가균형발전특별회계","지역지원계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","9,532,000","9,532,000"
"141","2023","과학기술정보통신부","국가균형발전특별회계","지역지원계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","617,000","617,000"
"142","2023","과학기술정보통신부","국립과천과학관","손익계정","기업특별회계영업수입","책임운영기관사업수입","책임운영기관사업수입","일반수입","4,066,000","4,066,000"
"143","2023","과학기술정보통신부","국립과천과학관","손익계정","세계잉여금","세계잉여금이입액","전년도세계잉여금","보전수입","193,000","193,000"
"144","2023","과학기술정보통신부","국립과천과학관","손익계정","재산수입","관유물대여료","건물대여료","일반수입","719,000","719,000"
"145","2023","과학기술정보통신부","국립과천과학관","손익계정","재산수입","관유물대여료","토지대여료","일반수입","40,000","40,000"
"146","2023","과학기술정보통신부","국립과천과학관","손익계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","1,000","1,000"
"147","2023","과학기술정보통신부","국립과천과학관","손익계정","재화및용역판매수입","잡수입","기타잡수입","일반수입","191,000","191,000"
"148","2023","과학기술정보통신부","국립과천과학관","손익계정","정부내부수입및기타","전입금","일반회계전입금","내부거래수입(회계간거래)","25,015,000","25,015,000"
"149","2023","과학기술정보통신부","국립과천과학관","자본계정","세계잉여금","세계잉여금이입액","전년도세계잉여금","보전수입","386,000","386,000"
"150","2023","과학기술정보통신부","국립과천과학관","자본계정","정부내부수입및기타","기타","감가상각비전입금","내부거래수입(회계내 계정간 거래)","1,500,000","1,500,000"
"151","2023","과학기술정보통신부","국립과천과학관","자본계정","정부내부수입및기타","기타","당기순이익전입금","내부거래수입(회계내 계정간 거래)","1,000","1,000"
"152","2023","과학기술정보통신부","국립과천과학관","자본계정","정부내부수입및기타","전입금","일반회계전입금","내부거래수입(회계간거래)","4,597,000","4,597,000"
"153","2023","과학기술정보통신부","국립중앙과학관","손익계정","기업특별회계영업수입","책임운영기관사업수입","책임운영기관사업수입","일반수입","1,750,000","1,750,000"
"154","2023","과학기술정보통신부","국립중앙과학관","손익계정","세계잉여금","세계잉여금이입액","전년도세계잉여금","보전수입","997,000","997,000"
"155","2023","과학기술정보통신부","국립중앙과학관","손익계정","재산수입","관유물대여료","건물대여료","일반수입","155,000","155,000"
"156","2023","과학기술정보통신부","국립중앙과학관","손익계정","재화및용역판매수입","잡수입","기타잡수입","일반수입","75,000","75,000"
"157","2023","과학기술정보통신부","국립중앙과학관","손익계정","정부내부수입및기타","전입금","일반회계전입금","내부거래수입(회계간거래)","27,419,000","27,419,000"
"158","2023","과학기술정보통신부","국립중앙과학관","자본계정","관유물매각대","고정자산매각대","기타고정자산매각대","일반수입","2,000","2,000"
"159","2023","과학기술정보통신부","국립중앙과학관","자본계정","세계잉여금","세계잉여금이입액","전년도세계잉여금","보전수입","45,000","45,000"
"160","2023","과학기술정보통신부","국립중앙과학관","자본계정","정부내부수입및기타","기타","감가상각비전입금","내부거래수입(회계내 계정간 거래)","1,131,000","1,131,000"
"161","2023","과학기술정보통신부","국립중앙과학관","자본계정","정부내부수입및기타","기타","당기순이익전입금","내부거래수입(회계내 계정간 거래)","1,000","1,000"
"162","2023","과학기술정보통신부","국립중앙과학관","자본계정","정부내부수입및기타","전입금","일반회계전입금","내부거래수입(회계간거래)","4,361,000","5,726,000"
"163","2023","과학기술정보통신부","방송통신발전기금","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","51,235,000","51,235,000"
"164","2023","과학기술정보통신부","방송통신발전기금","","경상이전수입","기타경상이전수입","법정부담금","일반수입","993,271,000","993,271,000"
"165","2023","과학기술정보통신부","방송통신발전기금","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","3,639,000","3,639,000"
"166","2023","과학기술정보통신부","방송통신발전기금","","정부내부수입및기타","예수금","기금예수금","내부거래수입(기금간거래)","310,075,000","310,075,000"
"167","2023","과학기술정보통신부","방송통신발전기금","","차입금및여유자금회수","정부예금회수","비통화금융기관예치금회수","보전수입","67,069,000","67,069,000"
"168","2023","과학기술정보통신부","방송통신발전기금","","차입금및여유자금회수","정부예금회수","통화금융기관예치금회수","보전수입","55,513,000","55,513,000"
"169","2023","과학기술정보통신부","우체국보험특별회계","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","400,000","400,000"
"170","2023","과학기술정보통신부","우체국보험특별회계","","경상이전수입","변상금및위약금","위약금","일반수입","10,000","10,000"
"171","2023","과학기술정보통신부","우체국보험특별회계","","재화및용역판매수입","잡수입","기타잡수입","일반수입","50,000","50,000"
"172","2023","과학기술정보통신부","우체국보험특별회계","","재화및용역판매수입","잡수입","부가보험료","일반수입","1,040,324,000","1,040,324,000"
"173","2023","과학기술정보통신부","우체국예금특별회계","손익계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","700,000","700,000"
"174","2023","과학기술정보통신부","우체국예금특별회계","손익계정","경상이전수입","변상금및위약금","위약금","일반수입","10,000","10,000"
"175","2023","과학기술정보통신부","우체국예금특별회계","손익계정","기업특별회계영업수입","우정사업수입","금융영업이자수입","일반수입","2,199,500,000","2,199,500,000"
"176","2023","과학기술정보통신부","우체국예금특별회계","손익계정","기업특별회계영업수입","우정사업수입","금융영업이자외수입","일반수입","81,817,000","81,817,000"
"177","2023","과학기술정보통신부","우체국예금특별회계","손익계정","세계잉여금","세계잉여금이입액","전년도세계잉여금","보전수입","100,389,000","100,389,000"
"178","2023","과학기술정보통신부","우체국예금특별회계","손익계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","5,000","5,000"
"179","2023","과학기술정보통신부","우체국예금특별회계","손익계정","재산수입","기타이자수입및재산수입","기타재산이자외수입","일반수입","5,000","5,000"
"180","2023","과학기술정보통신부","우체국예금특별회계","손익계정","재화및용역판매수입","잡수입","기타영업외잡수익","일반수입","200,000","200,000"
"181","2023","과학기술정보통신부","우체국예금특별회계","손익계정","정부내부수입및기타","예탁원금회수","기금예탁원금회수","내부거래수입(기금=>예산간거래)","1,862,411,000","1,862,411,000"
"182","2023","과학기술정보통신부","우체국예금특별회계","손익계정","정부내부수입및기타","예탁이자수입","기금예탁이자수입","내부거래수입(기금=>예산간거래)","87,275,000","87,275,000"
"183","2023","과학기술정보통신부","우체국예금특별회계","손익계정","정부내부수입및기타","전입금","특별회계전입금","내부거래수입(회계간거래)","68,103,000","68,103,000"
"184","2023","과학기술정보통신부","우체국예금특별회계","자본계정","관유물매각대","고정자산매각대","기계기구매각대","일반수입","50,000","50,000"
"185","2023","과학기술정보통신부","우체국예금특별회계","자본계정","관유물매각대","재고자산매각대및유동자산","유동자산매각대","일반수입","23,000","23,000"
"186","2023","과학기술정보통신부","우체국예금특별회계","자본계정","기업특별회계영업수입","우정사업수입","금융영업이자수입","일반수입","7,000","7,000"
"187","2023","과학기술정보통신부","우체국예금특별회계","자본계정","세계잉여금","세계잉여금이입액","전년도세계잉여금","보전수입","95,000","95,000"
"188","2023","과학기술정보통신부","우체국예금특별회계","자본계정","정부내부수입및기타","전입금","계정간전입금","내부거래수입(회계내 계정간 거래)","15,122,000","15,122,000"
"189","2023","과학기술정보통신부","우편사업특별회계","손익계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","3,240,000","3,240,000"
"190","2023","과학기술정보통신부","우편사업특별회계","손익계정","경상이전수입","변상금및위약금","변상금","일반수입","275,000","275,000"
"191","2023","과학기술정보통신부","우편사업특별회계","손익계정","경상이전수입","변상금및위약금","위약금","일반수입","219,000","219,000"
"192","2023","과학기술정보통신부","우편사업특별회계","손익계정","기업특별회계영업수입","우정사업수입","우편사업수입","일반수입","3,176,194,000","3,176,194,000"
"193","2023","과학기술정보통신부","우편사업특별회계","손익계정","세계잉여금","세계잉여금이입액","전년도세계잉여금","보전수입","43,600,000","43,600,000"
"194","2023","과학기술정보통신부","우편사업특별회계","손익계정","재산수입","관유물대여료","건물대여료","일반수입","51,335,000","51,335,000"
"195","2023","과학기술정보통신부","우편사업특별회계","손익계정","재산수입","관유물대여료","토지대여료","일반수입","1,486,000","1,486,000"
"196","2023","과학기술정보통신부","우편사업특별회계","손익계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","2,961,000","2,961,000"
"197","2023","과학기술정보통신부","우편사업특별회계","손익계정","재산수입","기타이자수입및재산수입","기타재산이자외수입","일반수입","3,269,000","3,269,000"
"198","2023","과학기술정보통신부","우편사업특별회계","손익계정","재화및용역판매수입","잡수입","기타영업외잡수익","일반수입","1,635,000","1,635,000"
"199","2023","과학기술정보통신부","우편사업특별회계","손익계정","정부내부수입및기타","예탁원금회수","기금예탁원금회수","내부거래수입(기금=>예산간거래)","380,000,000","380,000,000"
"200","2023","과학기술정보통신부","우편사업특별회계","손익계정","정부내부수입및기타","예탁이자수입","기금예탁이자수입","내부거래수입(기금=>예산간거래)","25,049,000","25,008,000"
"201","2023","과학기술정보통신부","우편사업특별회계","손익계정","정부내부수입및기타","전입금","기금전입금","내부거래수입(기금=>예산간거래)","5,320,000","5,320,000"
"202","2023","과학기술정보통신부","우편사업특별회계","손익계정","정부내부수입및기타","전입금","일반회계전입금","내부거래수입(회계간거래)","15,251,000","13,551,000"
"203","2023","과학기술정보통신부","우편사업특별회계","손익계정","정부내부수입및기타","전입금","특별회계전입금","내부거래수입(회계간거래)","1,470,657,000","1,470,657,000"
"204","2023","과학기술정보통신부","우편사업특별회계","자본계정","관유물매각대","고정자산매각대","건물매각대","일반수입","2,041,000","2,041,000"
