No.,회계년도,소관명,회계명,계정명,분야명,부문명,프로그램명,단위사업명,세부사업명,경비구분,지출구분,목명,세목명,정부안금액(달러),국회확정금액(달러)
"1","2022","5·18민주화운동 진상규명조사위원회","일반회계","","일반·지방행정","일반행정","518 진상규명조사위원회 운영","518 진상규명 지원","518 진상규명지원","주요사업비(기금사업비)","일반지출","여비","국외업무여비","9,388","9,388"
"2","2022","가습기살균제사건과 4·16세월호참사 특별조사위원회","일반회계","","일반·지방행정","일반행정","기관운영","기본경비","기관운영 기본경비(비총액)","기본경비(경상운영비)","일반지출","여비","국외업무여비","8,220","8,220"
"3","2022","가습기살균제사건과 4·16세월호참사 특별조사위원회","일반회계","","일반·지방행정","일반행정","사회적참사 조사","세월호참사 진상규명","세월호참사 진상규명 조사","주요사업비(기금사업비)","일반지출","여비","국외업무여비","24,056","24,056"
"4","2022","감사원","일반회계","","일반·지방행정","일반행정","감사활동 및 행정지원","감사연구활동경비","감사연구활동경비","주요사업비(기금사업비)","일반지출","여비","국외업무여비","20,550","20,550"
"5","2022","감사원","일반회계","","일반·지방행정","일반행정","감사활동 및 행정지원","감사연구활동경비","감사연구활동경비","주요사업비(기금사업비)","일반지출","운영비","일반수용비","4,496","4,496"
"6","2022","감사원","일반회계","","일반·지방행정","일반행정","감사활동 및 행정지원","감사활동경비","감사활동경비","주요사업비(기금사업비)","일반지출","여비","국외교육여비","32,000","32,000"
"7","2022","감사원","일반회계","","일반·지방행정","일반행정","감사활동 및 행정지원","감사활동경비","감사활동경비","주요사업비(기금사업비)","일반지출","여비","국외업무여비","201,517","201,517"
"8","2022","감사원","일반회계","","일반·지방행정","일반행정","감사활동 및 행정지원","감사활동경비","적극행정 지원","주요사업비(기금사업비)","일반지출","여비","국외업무여비","38,254","38,254"
"9","2022","감사원","일반회계","","일반·지방행정","일반행정","감사활동 및 행정지원","국제교류협력강화","국제교류협력강화","주요사업비(기금사업비)","일반지출","업무추진비","관서업무추진비","34,200","34,200"
"10","2022","감사원","일반회계","","일반·지방행정","일반행정","감사활동 및 행정지원","국제교류협력강화","국제교류협력강화","주요사업비(기금사업비)","일반지출","여비","국외업무여비","179,622","173,691"
"11","2022","감사원","일반회계","","일반·지방행정","일반행정","감사활동 및 행정지원","국제교류협력강화","국제교류협력강화","주요사업비(기금사업비)","일반지출","운영비","공공요금및제세","2,258","2,258"
"12","2022","감사원","일반회계","","일반·지방행정","일반행정","감사활동 및 행정지원","국제교류협력강화","국제교류협력강화","주요사업비(기금사업비)","일반지출","운영비","시설장비유지비","2,419","2,419"
"13","2022","감사원","일반회계","","일반·지방행정","일반행정","감사활동 및 행정지원","국제교류협력강화","국제교류협력강화","주요사업비(기금사업비)","일반지출","운영비","임차료","41,274","41,274"
"14","2022","감사원","일반회계","","일반·지방행정","일반행정","감사활동 및 행정지원","국제교류협력강화","국제교류협력강화","주요사업비(기금사업비)","일반지출","해외이전","국제부담금","33,000","33,000"
"15","2022","감사원","일반회계","","일반·지방행정","일반행정","감사활동 및 행정지원","기본경비","기본경비","기본경비(경상운영비)","일반지출","여비","국외교육여비","12,602","12,602"
"16","2022","감사원","일반회계","","일반·지방행정","일반행정","감사활동 및 행정지원","인건비","인건비","인건비(기금인건비)","일반지출","인건비","보수","73,795","73,795"
"17","2022","경찰청","일반회계","","공공질서및안전","경찰","경찰행정지원","본부기본경비","경무인사기획관기본경비","기본경비(경상운영비)","일반지출","여비","국외업무여비","16,641","16,641"
"18","2022","경찰청","일반회계","","공공질서및안전","경찰","경찰행정지원","본부기본경비","과학수사관리관기본경비","기본경비(경상운영비)","일반지출","여비","국외업무여비","2,251","2,251"
"19","2022","경찰청","일반회계","","공공질서및안전","경찰","경찰행정지원","본부기본경비","대변인기본경비","기본경비(경상운영비)","일반지출","여비","국외업무여비","2,511","2,511"
"20","2022","경찰청","일반회계","","공공질서및안전","경찰","경찰행정지원","본부기본경비","전북청기본경비","기본경비(경상운영비)","일반지출","여비","국외업무여비",390,390
"21","2022","경찰청","일반회계","","공공질서및안전","경찰","경찰행정지원","본부기본경비","정보화장비정책관기본경비","기본경비(경상운영비)","일반지출","여비","국외업무여비","4,581","4,581"
"22","2022","경찰청","일반회계","","공공질서및안전","경찰","경찰행정지원","본부인건비","경찰청인건비","인건비(기금인건비)","일반지출","인건비","보수","855,445","855,445"
"23","2022","경찰청","일반회계","","공공질서및안전","경찰","경찰행정지원","소속기관기본경비","경찰대학기본경비","기본경비(경상운영비)","일반지출","여비","국외업무여비","14,876","14,876"
"24","2022","경찰청","일반회계","","공공질서및안전","경찰","경찰행정지원","소속기관기본경비","경찰인재개발원기본경비","기본경비(경상운영비)","일반지출","여비","국외업무여비",905,905
"25","2022","경찰청","일반회계","","공공질서및안전","경찰","경찰행정지원","소속기관기본경비","중앙학교기본경비","기본경비(경상운영비)","일반지출","여비","국외업무여비","2,355","2,355"
"26","2022","경찰청","일반회계","","공공질서및안전","경찰","경찰행정지원","소속기관인건비","중앙학교인건비","인건비(기금인건비)","일반지출","인건비","보수","27,720","27,720"
"27","2022","경찰청","일반회계","","공공질서및안전","경찰","경찰행정지원","치안행정업무지원","기획정보활동","주요사업비(기금사업비)","일반지출","특수활동비","특수활동비","12,384","12,384"
"28","2022","경찰청","일반회계","","공공질서및안전","경찰","교통안전·소통확보","교통사고예방","교통안전활동","주요사업비(기금사업비)","일반지출","여비","국외업무여비","70,238","70,238"
"29","2022","경찰청","일반회계","","공공질서및안전","경찰","국가안보확보","국제교류협력활동","해외치안협력강화","주요사업비(기금사업비)","일반지출","여비","국외업무여비","181,560","181,560"
"30","2022","경찰청","일반회계","","공공질서및안전","경찰","국가안보확보","국제교류협력활동","해외치안협력강화","주요사업비(기금사업비)","일반지출","운영비","공공요금및제세","5,600","5,600"
"31","2022","경찰청","일반회계","","공공질서및안전","경찰","국가안보확보","국제교류협력활동","해외치안협력강화","주요사업비(기금사업비)","일반지출","운영비","일반수용비","17,300","17,300"
"32","2022","경찰청","일반회계","","공공질서및안전","경찰","국가안보확보","국제교류협력활동","해외치안협력강화","주요사업비(기금사업비)","일반지출","운영비","임차료","535,458","535,458"
"33","2022","경찰청","일반회계","","공공질서및안전","경찰","국가안보확보","대테러상황관리","대테러상황관리","주요사업비(기금사업비)","일반지출","여비","국외업무여비","25,116","25,116"
"34","2022","경찰청","일반회계","","공공질서및안전","경찰","국가안보확보","대테러상황관리","대테러상황관리","주요사업비(기금사업비)","일반지출","특수활동비","특수활동비","18,204","18,204"
"35","2022","경찰청","일반회계","","공공질서및안전","경찰","범죄수사활동","수사지원 및 수사역량강화","과학수사역량강화","주요사업비(기금사업비)","일반지출","여비","국외업무여비","8,126","8,126"
"36","2022","경찰청","일반회계","","공공질서및안전","경찰","범죄수사활동","수사지원 및 수사역량강화","과학수사역량강화","주요사업비(기금사업비)","일반지출","운영비","일반수용비",214,214
"37","2022","경찰청","일반회계","","공공질서및안전","경찰","범죄수사활동","수사지원 및 수사역량강화","사이버수사역량강화","주요사업비(기금사업비)","일반지출","여비","국외업무여비","235,000","235,000"
"38","2022","경찰청","일반회계","","공공질서및안전","경찰","범죄수사활동","수사지원 및 수사역량강화","수사지원","주요사업비(기금사업비)","일반지출","여비","국외업무여비","85,500","85,500"
"39","2022","경찰청","일반회계","","공공질서및안전","경찰","범죄수사활동","수사지원 및 수사역량강화","안보수사역량강화","주요사업비(기금사업비)","일반지출","여비","국외업무여비","20,631","20,631"
"40","2022","경찰청","일반회계","","공공질서및안전","경찰","범죄예방및사회적약자보호","범죄예방및대응역량강화","범죄예방및생활질서유지","주요사업비(기금사업비)","일반지출","여비","국외업무여비","4,100","4,100"
"41","2022","경찰청","일반회계","","공공질서및안전","경찰","전문경찰양성","경찰대학운영","경찰대학운영","주요사업비(기금사업비)","일반지출","여비","국외교육여비","83,782","83,782"
"42","2022","경찰청","일반회계","","공공질서및안전","경찰","전문경찰양성","경찰대학운영","경찰대학운영","주요사업비(기금사업비)","일반지출","여비","국외업무여비","10,373","10,373"
"43","2022","경찰청","일반회계","","공공질서및안전","경찰","전문경찰양성","경찰대학운영","경찰대학운영","주요사업비(기금사업비)","일반지출","운영비","시험연구비","3,934","3,934"
"44","2022","경찰청","일반회계","","공공질서및안전","경찰","전문경찰양성","경찰인재개발","경찰인재개발","주요사업비(기금사업비)","일반지출","여비","국외업무여비","9,748","9,748"
"45","2022","경찰청","일반회계","","공공질서및안전","경찰","치안상황대응강화","치안상황관리","범죄대응및재난안전관리","주요사업비(기금사업비)","일반지출","여비","국외업무여비","104,506","104,506"
"46","2022","경찰청","일반회계","","공공질서및안전","경찰","치안인프라구축","경찰장비현대화","장비관리유지","주요사업비(기금사업비)","일반지출","여비","국외업무여비","1,700","1,700"
"47","2022","경찰청","일반회계","","공공질서및안전","경찰","치안인프라구축","헬기운용 및 현대화","헬기운용 및 현대화","주요사업비(기금사업비)","일반지출","여비","국외업무여비","2,347","2,347"
"48","2022","경찰청","일반회계","","공공질서및안전","경찰","치안인프라구축","헬기운용 및 현대화","헬기운용 및 현대화","주요사업비(기금사업비)","일반지출","운영비","시설장비유지비","1,812,132","1,812,132"
"49","2022","고용노동부","고용보험기금","","사회복지","고용","고용노동행정지원","기금운영비","고용보험운영 기타경비","기본경비(경상운영비)","일반지출","여비","국외업무여비","65,186","65,186"
"50","2022","고용노동부","고용보험기금","","사회복지","고용","고용노동행정지원","기금운영비","직업능력개발사업운영","기본경비(경상운영비)","일반지출","여비","국외업무여비","8,174","8,174"
"51","2022","고용노동부","국가균형발전특별회계","지역지원계정","사회복지","고용","고용창출","지역고용촉진지원","지역산업맞춤형일자리창출지원","주요사업비(기금사업비)","일반지출","여비","국외업무여비","15,834","15,834"
"52","2022","고용노동부","근로복지진흥기금","중소복지계정","사회복지","노동","고용노동행정지원","근로복지기금운영비","기금관리비(기타경비)","기본경비(경상운영비)","일반지출","여비","국외업무여비","3,628","3,628"
"53","2022","고용노동부","산업재해보상보험및예방기금","","사회복지","노동","고용노동행정지원","산재보험및예방기금운영비","산재보험운영 기타경비","기본경비(경상운영비)","일반지출","여비","국외업무여비","7,776","7,776"
"54","2022","고용노동부","산업재해보상보험및예방기금","","사회복지","노동","고용노동행정지원","산재보험및예방기금운영비","산재예방운영 기타경비","기본경비(경상운영비)","일반지출","여비","국외업무여비","23,373","23,373"
"55","2022","고용노동부","일반회계","","사회복지","고용","고용창출","사회적기업육성","사회적기업 육성","주요사업비(기금사업비)","일반지출","여비","국외업무여비","14,626","14,626"
"56","2022","고용노동부","일반회계","","사회복지","고용노동일반","고용노동행정지원","경제사회노동위원회운영","경제사회노동위원회운영","주요사업비(기금사업비)","일반지출","여비","국외업무여비","9,136","9,136"
"57","2022","고용노동부","일반회계","","사회복지","고용노동일반","고용노동행정지원","고용노동행정정보화","고용노동행정(정보화)","주요사업비(기금사업비)","일반지출","여비","국외업무여비","3,528","3,528"
"58","2022","고용노동부","일반회계","","사회복지","고용노동일반","고용노동행정지원","본부기본경비","기본경비(고용정책실,비총액)","기본경비(경상운영비)","일반지출","여비","국외업무여비","5,124","5,124"
"59","2022","고용노동부","일반회계","","사회복지","고용노동일반","고용노동행정지원","본부기본경비","기본경비(노동정책실,비총액)","기본경비(경상운영비)","일반지출","여비","국외업무여비","2,740","2,740"
"60","2022","고용노동부","일반회계","","사회복지","고용노동일반","고용노동행정지원","본부기본경비","기본경비(본부기관운영,비총액)","기본경비(경상운영비)","일반지출","보전금","기타보전금","1,700","1,700"
"61","2022","고용노동부","일반회계","","사회복지","고용노동일반","고용노동행정지원","본부기본경비","기본경비(본부기관운영,비총액)","기본경비(경상운영비)","일반지출","업무추진비","관서업무추진비","12,575","12,575"
"62","2022","고용노동부","일반회계","","사회복지","고용노동일반","고용노동행정지원","본부기본경비","기본경비(본부기관운영,비총액)","기본경비(경상운영비)","일반지출","여비","국외교육여비","8,138","8,138"
"63","2022","고용노동부","일반회계","","사회복지","고용노동일반","고용노동행정지원","본부기본경비","기본경비(본부기관운영,비총액)","기본경비(경상운영비)","일반지출","여비","국외업무여비","91,253","91,253"
"64","2022","고용노동부","일반회계","","사회복지","고용노동일반","고용노동행정지원","본부기본경비","기본경비(본부기관운영,비총액)","기본경비(경상운영비)","일반지출","운영비","공공요금및제세",989,989
"65","2022","고용노동부","일반회계","","사회복지","고용노동일반","고용노동행정지원","본부기본경비","기본경비(본부기관운영,비총액)","기본경비(경상운영비)","일반지출","운영비","일반수용비","5,774","5,774"
"66","2022","고용노동부","일반회계","","사회복지","고용노동일반","고용노동행정지원","본부기본경비","기본경비(직업능력정책국, 비총액)","기본경비(경상운영비)","일반지출","여비","국외업무여비","1,023","1,023"
"67","2022","고용노동부","일반회계","","사회복지","고용노동일반","고용노동행정지원","본부기본경비","기본경비(통합고용정책국, 비총액)","기본경비(경상운영비)","일반지출","여비","국외업무여비","3,687","3,687"
"68","2022","고용노동부","일반회계","","사회복지","고용노동일반","고용노동행정지원","소속기관기본경비","노동위원회기본경비(비총액)","기본경비(경상운영비)","일반지출","여비","국외업무여비","2,362","2,362"
"69","2022","고용노동부","일반회계","","사회복지","고용노동일반","고용노동행정지원","소속기관기본경비","최저임금위원회기본경비(비총액)","기본경비(경상운영비)","일반지출","여비","국외업무여비","5,367","5,367"
"70","2022","고용노동부","일반회계","","사회복지","노동","근로조건보호및복지증진","국제고용노동협력","ILO분담금(ODA)","주요사업비(기금사업비)","일반지출","해외이전","국제부담금","10,697,000","10,697,000"
"71","2022","고용노동부","일반회계","","사회복지","노동","근로조건보호및복지증진","국제고용노동협력","고용노동국제협력및통상협상대응","주요사업비(기금사업비)","일반지출","업무추진비","사업추진비","2,880","2,880"
"72","2022","고용노동부","일반회계","","사회복지","노동","근로조건보호및복지증진","국제고용노동협력","고용노동국제협력및통상협상대응","주요사업비(기금사업비)","일반지출","여비","국외업무여비","39,646","39,646"
"73","2022","고용노동부","일반회계","","사회복지","노동","근로조건보호및복지증진","국제고용노동협력","고용노동국제협력및통상협상대응","주요사업비(기금사업비)","일반지출","운영비","일반수용비","35,200","35,200"
"74","2022","고용노동부","일반회계","","사회복지","노동","근로조건보호및복지증진","국제고용노동협력","고용노동국제협력및통상협상대응","주요사업비(기금사업비)","일반지출","해외이전","국제부담금","57,851","57,851"
"75","2022","고용노동부","일반회계","","사회복지","노동","근로조건보호및복지증진","외국인력관리지원","외국인근로자고용관리","주요사업비(기금사업비)","일반지출","여비","국외업무여비","22,920","22,920"
"76","2022","고용노동부","일반회계","","사회복지","노동","근로조건보호및복지증진","퇴직급여정착지원제도","퇴직급여제도정착지원","주요사업비(기금사업비)","일반지출","여비","국외업무여비","4,260","4,260"
"77","2022","고용노동부","임금채권보장기금","","사회복지","노동","고용노동행정지원","임금채권보장기금운영비","사업운영비(제도운영기타경비)","기본경비(경상운영비)","일반지출","여비","국외업무여비","4,068","4,068"
"78","2022","고위공직자범죄수사처","일반회계","","공공질서및안전","법무및검찰","공수처 활동","수사지원 및 수사일반","수사지원 및 수사일반","주요사업비(기금사업비)","일반지출","여비","국외업무여비","18,968","18,968"
"79","2022","고위공직자범죄수사처","일반회계","","공공질서및안전","법무및검찰","행정지원","기본경비","공수처 운영 기본경비(비총액)","기본경비(경상운영비)","일반지출","여비","국외업무여비","8,864","8,864"
"80","2022","공정거래위원회","일반회계","","일반·지방행정","일반행정","경쟁촉진","독과점시장 환경개선","독과점시장 감시체계 운영","주요사업비(기금사업비)","일반지출","여비","국외업무여비","4,907","4,907"
"81","2022","공정거래위원회","일반회계","","일반·지방행정","일반행정","경쟁촉진","선진 경쟁정책 추진","개도국기술 지원(ODA)","주요사업비(기금사업비)","일반지출","여비","국외업무여비","5,943","5,943"
"82","2022","공정거래위원회","일반회계","","일반·지방행정","일반행정","경쟁촉진","선진 경쟁정책 추진","개도국기술 지원(ODA)","주요사업비(기금사업비)","일반지출","해외이전","국제부담금","26,379","26,379"
"83","2022","공정거래위원회","일반회계","","일반·지방행정","일반행정","경쟁촉진","선진 경쟁정책 추진","대외활동 강화","주요사업비(기금사업비)","일반지출","해외이전","국제부담금","3,000","3,000"
"84","2022","공정거래위원회","일반회계","","일반·지방행정","일반행정","경쟁촉진","시장구조개선","규제개선 및 경제분석","주요사업비(기금사업비)","일반지출","여비","국외업무여비","10,639","10,639"
"85","2022","공정거래위원회","일반회계","","일반·지방행정","일반행정","경쟁촉진","시장구조개선","규제개선 및 경제분석","주요사업비(기금사업비)","일반지출","운영비","일반수용비","15,053","15,053"
"86","2022","공정거래위원회","일반회계","","일반·지방행정","일반행정","경쟁촉진","카르텔대응강화","카르텔환경개선","주요사업비(기금사업비)","일반지출","업무추진비","사업추진비","1,762","1,762"
"87","2022","공정거래위원회","일반회계","","일반·지방행정","일반행정","경쟁촉진","카르텔대응강화","카르텔환경개선","주요사업비(기금사업비)","일반지출","여비","국외업무여비","7,097","7,097"
"88","2022","공정거래위원회","일반회계","","일반·지방행정","일반행정","공정거래 행정지원","기본경비","경쟁정책국 비총액인건비성 기본경비","기본경비(경상운영비)","일반지출","여비","국외업무여비","59,848","59,848"
"89","2022","공정거래위원회","일반회계","","일반·지방행정","일반행정","공정거래 행정지원","기본경비","기관운영 비총액인건비성 기본경비","기본경비(경상운영비)","일반지출","보전금","기타보전금","15,696","15,696"
"90","2022","공정거래위원회","일반회계","","일반·지방행정","일반행정","공정거래 행정지원","기본경비","기관운영 비총액인건비성 기본경비","기본경비(경상운영비)","일반지출","여비","국외업무여비","1,720","1,720"
"91","2022","공정거래위원회","일반회계","","일반·지방행정","일반행정","공정거래 행정지원","기본경비","기관운영 비총액인건비성 기본경비","기본경비(경상운영비)","일반지출","운영비","임차료","48,000","48,000"
"92","2022","공정거래위원회","일반회계","","일반·지방행정","일반행정","공정거래 행정지원","기본경비","기업집단국 비총액인건비성 기본경비","기본경비(경상운영비)","일반지출","여비","국외업무여비","2,691","2,691"
"93","2022","공정거래위원회","일반회계","","일반·지방행정","일반행정","공정거래 행정지원","기본경비","기획조정관실 비총액인건비성 기본경비","기본경비(경상운영비)","일반지출","여비","국외업무여비","8,561","8,561"
"94","2022","공정거래위원회","일반회계","","일반·지방행정","일반행정","공정거래 행정지원","기본경비","소비자정책국 비총액인건비성 기본경비","기본경비(경상운영비)","일반지출","여비","국외업무여비","9,210","9,210"
"95","2022","공정거래위원회","일반회계","","일반·지방행정","일반행정","공정거래 행정지원","기본경비","시장감시국 비총액인건비성 기본경비","기본경비(경상운영비)","일반지출","여비","국외업무여비","1,623","1,623"
"96","2022","공정거래위원회","일반회계","","일반·지방행정","일반행정","공정거래 행정지원","기본경비","시장구조개선정책관실 비총액인건비성 기본경비","기본경비(경상운영비)","일반지출","여비","국외업무여비","2,166","2,166"
"97","2022","공정거래위원회","일반회계","","일반·지방행정","일반행정","공정거래 행정지원","인건비","총액인건비성 인건비","인건비(기금인건비)","일반지출","인건비","보수","66,239","66,239"
"98","2022","공정거래위원회","일반회계","","일반·지방행정","일반행정","소비자후생 증진","선진 소비자정책 추진","선진소비자 정책 추진","주요사업비(기금사업비)","일반지출","여비","국외업무여비","5,630","5,630"
"99","2022","공정거래위원회","일반회계","","일반·지방행정","일반행정","중소기업 경쟁여건 개선","대중소기업간 거래행태개선 및 동반성장시책추진","대중소기업간 거래행태개선 및 동반성장시책추진","주요사업비(기금사업비)","일반지출","여비","국외업무여비","1,922","1,922"
"100","2022","과학기술정보통신부","우체국예금특별회계","손익계정","통신","우정","우정사업행정지원","예특기본경비","예금기본경비","기본경비(경상운영비)","일반지출","여비","국외업무여비","18,849","18,849"
"101","2022","과학기술정보통신부","우체국예금특별회계","손익계정","통신","우정","우체국예금","예금사업활성화","금융서비스","주요사업비(기금사업비)","일반지출","여비","국외업무여비","18,851","18,851"
"102","2022","과학기술정보통신부","우체국예금특별회계","손익계정","통신","우정","우체국예금","예금사업활성화","예금사업운영","주요사업비(기금사업비)","일반지출","여비","국외업무여비","80,733","80,733"
"103","2022","과학기술정보통신부","우체국예금특별회계","손익계정","통신","우정","우체국예금","예금사업활성화","예금사업운영","주요사업비(기금사업비)","일반지출","해외이전","국제부담금","47,000","47,000"
"104","2022","과학기술정보통신부","우편사업특별회계","손익계정","통신","우정","우정사업행정지원","우특기본경비","경영기획기본경비","기본경비(경상운영비)","일반지출","여비","국외업무여비","14,476","14,476"
"105","2022","과학기술정보통신부","우편사업특별회계","손익계정","통신","우정","우정사업행정지원","우특기본경비","우편기본경비","기본경비(경상운영비)","일반지출","여비","국외업무여비","13,044","13,044"
"106","2022","과학기술정보통신부","우편사업특별회계","손익계정","통신","우정","우정사업행정지원","인건비","인건비","인건비(기금인건비)","일반지출","인건비","보수","82,800","82,800"
"107","2022","과학기술정보통신부","우편사업특별회계","손익계정","통신","우정","우정서비스","국내우편사업","우체국소포사업","주요사업비(기금사업비)","일반지출","여비","국외업무여비","2,598","2,598"
"108","2022","과학기술정보통신부","우편사업특별회계","손익계정","통신","우정","우정서비스","국내우편사업","우표문화사업","주요사업비(기금사업비)","일반지출","여비","국외업무여비","3,704","3,704"
"109","2022","과학기술정보통신부","우편사업특별회계","손익계정","통신","우정","우정서비스","국내우편사업","통상우편사업","주요사업비(기금사업비)","일반지출","여비","국외업무여비","3,498","3,498"
"110","2022","과학기술정보통신부","우편사업특별회계","손익계정","통신","우정","우정서비스","우정사업운영지원","우정사업지원","주요사업비(기금사업비)","일반지출","여비","국외업무여비","5,503","5,503"
"111","2022","과학기술정보통신부","일반회계","","과학기술","과학기술연구지원","과학기술혁신지원","국가과학기술자문회의 운영","국가과학기술자문회의 사무지원단 운영","주요사업비(기금사업비)","일반지출","여비","국외업무여비","8,594","8,594"
"112","2022","과학기술정보통신부","일반회계","","과학기술","과학기술일반","과학기술정보통신부운영지원","본부 기본경비","총액비대상 감사관 기본경비","기본경비(경상운영비)","일반지출","여비","국외업무여비","3,152","3,152"
"113","2022","과학기술정보통신부","일반회계","","과학기술","과학기술일반","과학기술정보통신부운영지원","본부 기본경비","총액비대상 과학기술일자리혁신관 기본경비","기본경비(경상운영비)","일반지출","여비","국외업무여비","4,800","4,800"
"114","2022","과학기술정보통신부","일반회계","","과학기술","과학기술일반","과학기술정보통신부운영지원","본부 기본경비","총액비대상 과학기술정책국 기본경비","기본경비(경상운영비)","일반지출","여비","국외업무여비","3,867","3,867"
"115","2022","과학기술정보통신부","일반회계","","과학기술","과학기술일반","과학기술정보통신부운영지원","본부 기본경비","총액비대상 기관운영 기본경비","기본경비(경상운영비)","일반지출","여비","국외업무여비","4,878","4,878"
"116","2022","과학기술정보통신부","일반회계","","과학기술","과학기술일반","과학기술정보통신부운영지원","본부 기본경비","총액비대상 대변인 기본경비","기본경비(경상운영비)","일반지출","여비","국외업무여비","2,254","2,254"
"117","2022","과학기술정보통신부","일반회계","","과학기술","과학기술일반","과학기술정보통신부운영지원","본부 기본경비","총액비대상 미래인재정책국 기본경비","기본경비(경상운영비)","일반지출","여비","국외업무여비","3,293","3,293"
"118","2022","과학기술정보통신부","일반회계","","과학기술","과학기술일반","과학기술정보통신부운영지원","본부 기본경비","총액비대상 방송진흥정책국 기본경비","기본경비(경상운영비)","일반지출","여비","국외업무여비","3,602","3,602"
"119","2022","과학기술정보통신부","일반회계","","과학기술","과학기술일반","과학기술정보통신부운영지원","본부 기본경비","총액비대상 성과평가정책국 기본경비","기본경비(경상운영비)","일반지출","여비","국외업무여비","3,827","3,827"
"120","2022","과학기술정보통신부","일반회계","","과학기술","과학기술일반","과학기술정보통신부운영지원","본부 기본경비","총액비대상 소프트웨어정책관 기본경비","기본경비(경상운영비)","일반지출","여비","국외업무여비","5,000","5,000"
"121","2022","과학기술정보통신부","일반회계","","과학기술","과학기술일반","과학기술정보통신부운영지원","본부 기본경비","총액비대상 연구개발투자심의국 기본경비","기본경비(경상운영비)","일반지출","여비","국외업무여비","6,445","6,445"
"122","2022","과학기술정보통신부","일반회계","","과학기술","과학기술일반","과학기술정보통신부운영지원","본부 기본경비","총액비대상 정보통신산업정책관 기본경비","기본경비(경상운영비)","일반지출","여비","국외업무여비","15,270","15,270"
"123","2022","과학기술정보통신부","일반회계","","과학기술","과학기술일반","과학기술정보통신부운영지원","본부 기본경비","총액비대상 정책기획관 기본경비","기본경비(경상운영비)","일반지출","여비","국외업무여비","16,560","16,560"
"124","2022","과학기술정보통신부","일반회계","","과학기술","과학기술일반","과학기술정보통신부운영지원","본부 기본경비","총액비대상 통신정책국 기본경비","기본경비(경상운영비)","일반지출","여비","국외업무여비","5,455","5,455"
"125","2022","과학기술정보통신부","일반회계","","과학기술","과학기술일반","과학기술정보통신부운영지원","본부 인건비","총액대상 인건비","인건비(기금인건비)","일반지출","인건비","보수","129,530","129,530"
"126","2022","과학기술정보통신부","일반회계","","통신","방송통신","과학기술정보통신부운영지원","기관기본경비","중앙전파관리소","기본경비(경상운영비)","일반지출","여비","국외업무여비","2,511","2,511"
"127","2022","과학기술정보통신부","일반회계","","통신","방송통신","과학기술정보통신부운영지원","본부운영지원","전파방송행정지원","주요사업비(기금사업비)","일반지출","여비","국외업무여비","5,644","5,644"
"128","2022","과학기술정보통신부","일반회계","","통신","방송통신","전파활용방송서비스산업","전파이용질서확립(일반)","전파관리활동지원(정보화)","주요사업비(기금사업비)","일반지출","여비","국외업무여비","3,720","3,720"
"129","2022","과학기술정보통신부","일반회계","","통신","정보통신","정보통신융합산업","ICT산업기반확충(일반)","4차산업혁명위원회운영지원","주요사업비(기금사업비)","일반지출","여비","국외업무여비","15,240","15,240"
"130","2022","관세청","일반회계","","일반·지방행정","재정·금융","관세행정 지능정보화","최첨단장비 도입운영","통관감시장비 현대화","주요사업비(기금사업비)","일반지출","여비","국외업무여비","10,681","10,681"
"131","2022","관세청","일반회계","","일반·지방행정","재정·금융","관세행정지원","본청기본경비","국제관세협력국기본경비","기본경비(경상운영비)","일반지출","운영비","임차료","143,361","143,361"
"132","2022","관세청","일반회계","","일반·지방행정","재정·금융","관세행정지원","본청기본경비","본부기본경비","기본경비(경상운영비)","일반지출","여비","국외업무여비","17,936","17,936"
"133","2022","관세청","일반회계","","일반·지방행정","재정·금융","관세행정지원","소속기관기본경비","중앙관세분석소기본경비","기본경비(경상운영비)","일반지출","여비","국외업무여비","3,904","3,904"
"134","2022","관세청","일반회계","","일반·지방행정","재정·금융","관세행정지원","인건비","인건비(총액인건비대상)","인건비(기금인건비)","일반지출","인건비","보수","82,604","82,604"
"135","2022","관세청","일반회계","","일반·지방행정","재정·금융","밀수조사단속","밀수단속지원","밀수단속","주요사업비(기금사업비)","일반지출","여비","국외업무여비","40,309","40,309"
"136","2022","교육부","일반회계","","교육","고등교육","회계기금간거래(예수원금상환)","교육차관사업","공공자금관리기금(차관계정) 예수원금상환","주요사업비(기금사업비)","내부거래지출(예산=>기금간거래)","상환지출","전대차관원금상환","600,885","600,885"
"137","2022","교육부","일반회계","","교육","고등교육","회계기금간거래(예수이자상환)","교육차관사업","공공자금관리기금(차관계정) 예수이자상환","주요사업비(기금사업비)","내부거래지출(예산=>기금간거래)","상환지출","전대차관이자","15,929","15,929"
"138","2022","교육부","일반회계","","교육","교육일반","교육행정지원","교육행정운영","국가교육회의 운영지원","주요사업비(기금사업비)","일반지출","업무추진비","사업추진비","12,000","12,000"
"139","2022","교육부","일반회계","","교육","교육일반","교육행정지원","교육행정운영","국가교육회의 운영지원","주요사업비(기금사업비)","일반지출","여비","국외업무여비","9,520","9,520"
"140","2022","교육부","일반회계","","교육","교육일반","교육행정지원","본부 기본경비","교육복지정책국 기본경비(총액 비대상)","기본경비(경상운영비)","일반지출","여비","국외업무여비","11,340","11,340"
