No.,회계연도,소관명,회계명,계정명,분야명,부문명,프로그램명,단위사업명,세부사업명,경비구분,지출구분,전년도국회확정금액(천원),정부안금액(천원),국회확정금액(천원)
"1960","2022","국방부","일반회계","","국방","전력유지","국방정보화","정보통신체계운영","정보체계개발유지(정보화)","주요사업비(기금사업비)","일반지출","132,993,000","156,710,000","156,963,000"
"1961","2022","국방부","일반회계","","국방","전력유지","국방정보화","정보통신체계운영","정보통신기반체계구축(정보화)","주요사업비(기금사업비)","일반지출","240,313,000","276,512,000","276,512,000"
"1962","2022","국방부","일반회계","","국방","전력유지","국방정보화","정보통신체계운영","정보통신운영지원(정보화)","주요사업비(기금사업비)","일반지출","20,170,000","20,255,000","20,255,000"
"1963","2022","국방부","일반회계","","국방","전력유지","국방정보화","정보통신체계운영","통신시설(정보화)","주요사업비(기금사업비)","일반지출","44,186,000","48,507,000","48,507,000"
"1964","2022","국방부","일반회계","","국방","전력유지","국방정보화","정보통신체계운영","통신요금(정보화)","주요사업비(기금사업비)","일반지출","106,200,000","113,000,000","113,000,000"
"1965","2022","국방부","일반회계","","국방","전력유지","국방행정지원","국방법무지원","군배상금","주요사업비(기금사업비)","일반지출","186,909,000","82,709,000","82,709,000"
"1966","2022","국방부","일반회계","","국방","전력유지","국방행정지원","국방법무지원","법무정책지원","주요사업비(기금사업비)","일반지출","1,433,000","1,546,000","1,546,000"
"1967","2022","국방부","일반회계","","국방","전력유지","국방행정지원","국방행정지원","국방행사지원","주요사업비(기금사업비)","일반지출","16,529,000","26,458,000","26,458,000"
"1968","2022","국방부","일반회계","","국방","전력유지","국방행정지원","국방행정지원","군사정보활동","주요사업비(기금사업비)","일반지출","114,476,000","113,417,000","113,417,000"
"1969","2022","국방부","일반회계","","국방","전력유지","국방행정지원","국방행정지원","민간보상","주요사업비(기금사업비)","일반지출","29,667,000","41,232,000","41,218,000"
"1970","2022","국방부","일반회계","","국방","전력유지","국방행정지원","국방행정지원","부대운영지원","주요사업비(기금사업비)","일반지출","19,307,000","19,964,000","20,164,000"
"1971","2022","국방부","일반회계","","국방","전력유지","국방행정지원","국방행정지원","전력발전지원","주요사업비(기금사업비)","일반지출","14,699,000","20,619,000","20,619,000"
"1972","2022","국방부","일반회계","","국방","전력유지","국방행정지원","국방행정지원","정책홍보지원","주요사업비(기금사업비)","일반지출","9,018,000","9,182,000","9,182,000"
"1973","2022","국방부","일반회계","","국방","전력유지","국방행정지원","국방행정지원","해양특성조사","주요사업비(기금사업비)","일반지출","5,401,000","5,399,000","5,399,000"
"1974","2022","국방부","일반회계","","국방","전력유지","국방행정지원","기본경비","주요기관 기본경비","기본경비(경상운영비)","일반지출","166,604,000","174,126,000","175,595,000"
"1975","2022","국방부","일반회계","","국방","전력유지","국방행정지원","기본경비","지상방위 기본경비","기본경비(경상운영비)","일반지출","175,576,000","176,591,000","176,741,000"
"1976","2022","국방부","일반회계","","국방","전력유지","국방행정지원","기본경비","항공방위 기본경비","기본경비(경상운영비)","일반지출","33,048,000","33,408,000","33,408,000"
"1977","2022","국방부","일반회계","","국방","전력유지","국방행정지원","기본경비","해상방위 기본경비","기본경비(경상운영비)","일반지출","40,506,000","40,824,000","40,824,000"
"1978","2022","국방부","일반회계","","국방","전력유지","군사시설건설및운영","간부주거시설","BTL정부지급금","주요사업비(기금사업비)","일반지출","542,126,000","555,217,000","555,217,000"
"1979","2022","국방부","일반회계","","국방","전력유지","군사시설건설및운영","간부주거시설","관사및간부숙소","주요사업비(기금사업비)","일반지출","408,528,000","461,522,000","451,364,000"
"1980","2022","국방부","일반회계","","국방","전력유지","군사시설건설및운영","병영기본시설","병영생활관","주요사업비(기금사업비)","일반지출","185,311,000","189,257,000","188,503,000"
"1981","2022","국방부","일반회계","","국방","전력유지","군사시설건설및운영","병영기본시설","병영생활관 부속시설","주요사업비(기금사업비)","일반지출","258,343,000","262,045,000","262,386,000"
"1982","2022","국방부","일반회계","","국방","전력유지","군사시설건설및운영","부지매입","부지매입","주요사업비(기금사업비)","일반지출","10,190,000","12,174,000","12,174,000"
"1983","2022","국방부","일반회계","","국방","전력유지","군사시설건설및운영","시설유지운영","공공요금","주요사업비(기금사업비)","일반지출","529,932,000","538,110,000","538,110,000"
"1984","2022","국방부","일반회계","","국방","전력유지","군사시설건설및운영","시설유지운영","시설유지관리","주요사업비(기금사업비)","일반지출","1,162,907,000","1,217,748,000","1,217,748,000"
"1985","2022","국방부","일반회계","","국방","전력유지","군사시설건설및운영","일반시설개선","777사령부 작전 및 행정시설 신축","주요사업비(기금사업비)","일반지출","44,027,000","37,459,000","37,459,000"
"1986","2022","국방부","일반회계","","국방","전력유지","군사시설건설및운영","일반시설개선","시설정책지원","주요사업비(기금사업비)","일반지출","70,238,000","172,395,000","151,441,000"
"1987","2022","국방부","일반회계","","국방","전력유지","군사시설건설및운영","일반시설개선","일반지원시설","주요사업비(기금사업비)","일반지출","964,880,000","1,130,591,000","1,127,451,000"
"1988","2022","국방부","일반회계","","국방","전력유지","군사시설건설및운영","일반시설개선","정비 및 보급시설","주요사업비(기금사업비)","일반지출","307,473,000","309,938,000","310,639,000"
"1989","2022","국방부","일반회계","","국방","전력유지","군사시설건설및운영","일반시설개선","환경보전시설","주요사업비(기금사업비)","일반지출","200,928,000","179,203,000","179,313,000"
"1990","2022","국방부","일반회계","","국방","전력유지","군수지원및협력","교육용탄약","기타교육용탄약","주요사업비(기금사업비)","일반지출","1,067,000","124,000","124,000"
"1991","2022","국방부","일반회계","","국방","전력유지","군수지원및협력","교육용탄약","지상교육용탄약","주요사업비(기금사업비)","일반지출","174,005,000","118,667,000","118,667,000"
"1992","2022","국방부","일반회계","","국방","전력유지","군수지원및협력","교육용탄약","함포교육용탄약","주요사업비(기금사업비)","일반지출","61,146,000","31,477,000","31,477,000"
"1993","2022","국방부","일반회계","","국방","전력유지","군수지원및협력","교육용탄약","항공교육용탄약","주요사업비(기금사업비)","일반지출","103,658,000","84,137,000","84,137,000"
"1994","2022","국방부","일반회계","","국방","전력유지","군수지원및협력","군수정책지원","군수정책지원","주요사업비(기금사업비)","일반지출","12,111,000","12,280,000","12,280,000"
"1995","2022","국방부","일반회계","","국방","전력유지","군수지원및협력","군수정책지원","민군기술협력(R&D)(국방부)","주요사업비(기금사업비)","일반지출","4,882,000","7,223,000","7,223,000"
"1996","2022","국방부","일반회계","","국방","전력유지","군수지원및협력","물자획득","공병물자","주요사업비(기금사업비)","일반지출","39,342,000","42,114,000","42,114,000"
"1997","2022","국방부","일반회계","","국방","전력유지","군수지원및협력","물자획득","물자유지","주요사업비(기금사업비)","일반지출","51,484,000","63,334,000","63,334,000"
"1998","2022","국방부","일반회계","","국방","전력유지","군수지원및협력","물자획득","병참물자","주요사업비(기금사업비)","일반지출","222,898,000","273,179,000","273,179,000"
"1999","2022","국방부","일반회계","","국방","전력유지","군수지원및협력","물자획득","통신물자","주요사업비(기금사업비)","일반지출","28,710,000","27,980,000","27,980,000"
"2000","2022","국방부","일반회계","","국방","전력유지","군수지원및협력","물자획득","화학물자","주요사업비(기금사업비)","일반지출","12,749,000","11,263,000","11,263,000"
"2001","2022","국방부","일반회계","","국방","전력유지","군수지원및협력","수송활동","수송활동","주요사업비(기금사업비)","일반지출","127,968,000","135,544,000","134,674,000"
"2002","2022","국방부","일반회계","","국방","전력유지","군수지원및협력","연료확보","난방연료","주요사업비(기금사업비)","일반지출","148,241,000","158,664,000","170,816,000"
"2003","2022","국방부","일반회계","","국방","전력유지","군수지원및협력","연료확보","장비연료","주요사업비(기금사업비)","일반지출","454,932,000","572,892,000","625,562,000"
"2004","2022","국방부","일반회계","","국방","전력유지","군수지원및협력","연료확보","취사연료","주요사업비(기금사업비)","일반지출","20,245,000","19,118,000","19,201,000"
"2005","2022","국방부","일반회계","","국방","전력유지","군수지원및협력","연료확보","포장용기 및 기타","주요사업비(기금사업비)","일반지출","4,142,000","3,858,000","3,858,000"
"2006","2022","국방부","일반회계","","국방","전력유지","군수지원및협력","장비유지","기동장비(유지)","주요사업비(기금사업비)","일반지출","843,582,000","693,310,000","693,310,000"
"2007","2022","국방부","일반회계","","국방","전력유지","군수지원및협력","장비유지","일반장비(유지)","주요사업비(기금사업비)","일반지출","59,764,000","57,815,000","57,815,000"
"2008","2022","국방부","일반회계","","국방","전력유지","군수지원및협력","장비유지","정밀측정장비(유지)","주요사업비(기금사업비)","일반지출","2,782,000","2,799,000","2,799,000"
"2009","2022","국방부","일반회계","","국방","전력유지","군수지원및협력","장비유지","정보체계(유지)","주요사업비(기금사업비)","일반지출","67,197,000","77,516,000","77,516,000"
"2010","2022","국방부","일반회계","","국방","전력유지","군수지원및협력","장비유지","통신전자장비(유지)","주요사업비(기금사업비)","일반지출","199,732,000","205,770,000","205,770,000"
"2011","2022","국방부","일반회계","","국방","전력유지","군수지원및협력","장비유지","특수장비(유지)","주요사업비(기금사업비)","일반지출","329,293,000","309,552,000","309,552,000"
"2012","2022","국방부","일반회계","","국방","전력유지","군수지원및협력","장비유지","함정장비(유지)","주요사업비(기금사업비)","일반지출","432,987,000","406,423,000","406,423,000"
"2013","2022","국방부","일반회계","","국방","전력유지","군수지원및협력","장비유지","항공장비(유지)","주요사업비(기금사업비)","일반지출","1,651,970,000","1,632,757,000","1,632,757,000"
"2014","2022","국방부","일반회계","","국방","전력유지","군수지원및협력","장비유지","화력장비(유지)","주요사업비(기금사업비)","일반지출","149,413,000","142,958,000","142,958,000"
"2015","2022","국방부","일반회계","","국방","전력유지","군수지원및협력","장비획득","기동장비(획득)","주요사업비(기금사업비)","일반지출","259,057,000","278,163,000","275,913,000"
"2016","2022","국방부","일반회계","","국방","전력유지","군수지원및협력","장비획득","일반장비(획득)","주요사업비(기금사업비)","일반지출","94,671,000","111,774,000","111,774,000"
"2017","2022","국방부","일반회계","","국방","전력유지","군수지원및협력","장비획득","정밀측정장비(획득)","주요사업비(기금사업비)","일반지출","8,274,000","14,964,000","14,964,000"
"2018","2022","국방부","일반회계","","국방","전력유지","군수지원및협력","장비획득","정비장비","주요사업비(기금사업비)","일반지출","26,915,000","44,569,000","44,486,000"
"2019","2022","국방부","일반회계","","국방","전력유지","군수지원및협력","장비획득","통신전자장비(획득)","주요사업비(기금사업비)","일반지출","254,430,000","76,178,000","76,178,000"
"2020","2022","국방부","일반회계","","국방","전력유지","군수지원및협력","장비획득","특수장비(획득)","주요사업비(기금사업비)","일반지출","9,260,000","22,704,000","22,704,000"
"2021","2022","국방부","일반회계","","국방","전력유지","군수지원및협력","장비획득","함정장비(획득)","주요사업비(기금사업비)","일반지출","46,244,000","56,712,000","56,795,000"
"2022","2022","국방부","일반회계","","국방","전력유지","군수지원및협력","장비획득","항공장비(획득)","주요사업비(기금사업비)","일반지출","34,221,000","59,220,000","56,093,000"
"2023","2022","국방부","일반회계","","국방","전력유지","군수지원및협력","장비획득","화력장비(획득)","주요사업비(기금사업비)","일반지출","43,526,000","52,116,000","45,544,000"
"2024","2022","국방부","일반회계","","국방","전력유지","군수지원및협력","재난및안전관리","재난및안전관리","주요사업비(기금사업비)","일반지출","33,511,000","33,762,000","33,762,000"
"2025","2022","국방부","일반회계","","국방","전력유지","군수지원및협력","탄약관리","비군사화","주요사업비(기금사업비)","일반지출","10,317,000","12,294,000","12,294,000"
"2026","2022","국방부","일반회계","","국방","전력유지","군수지원및협력","탄약관리","탄약정비","주요사업비(기금사업비)","일반지출","159,755,000","116,609,000","116,609,000"
"2027","2022","국방부","일반회계","","국방","전력유지","군인사및교육훈련","과학화훈련","과학화훈련","주요사업비(기금사업비)","일반지출","87,298,000","92,242,000","92,242,000"
"2028","2022","국방부","일반회계","","국방","전력유지","군인사및교육훈련","교육시설","훈련장 및 일반교육시설","주요사업비(기금사업비)","일반지출","195,205,000","246,697,000","246,099,000"
"2029","2022","국방부","일반회계","","국방","전력유지","군인사및교육훈련","군인사","간부확보장려사업","주요사업비(기금사업비)","일반지출","64,339,000","71,725,000","71,725,000"
"2030","2022","국방부","일반회계","","국방","전력유지","군인사및교육훈련","군인사","단기국내외시찰","주요사업비(기금사업비)","일반지출","4,290,000","3,756,000","3,756,000"
"2031","2022","국방부","일반회계","","국방","전력유지","군인사및교육훈련","군인사","상근예비역 운영","주요사업비(기금사업비)","일반지출","8,043,000","7,975,000","7,975,000"
"2032","2022","국방부","일반회계","","국방","전력유지","군인사및교육훈련","군인사","유해발굴","주요사업비(기금사업비)","일반지출","10,453,000","8,255,000","8,255,000"
"2033","2022","국방부","일반회계","","국방","전력유지","군인사및교육훈련","군인사","인사정책지원","주요사업비(기금사업비)","일반지출","9,804,000","14,409,000","14,409,000"
"2034","2022","국방부","일반회계","","국방","전력유지","군인사및교육훈련","군인사","장병 복무 적응 지원","주요사업비(기금사업비)","일반지출","77,081,000","86,000,000","86,549,000"
"2035","2022","국방부","일반회계","","국방","전력유지","군인사및교육훈련","군인양성교육","간부양성교육","주요사업비(기금사업비)","일반지출","36,344,000","41,898,000","41,898,000"
"2036","2022","국방부","일반회계","","국방","전력유지","군인사및교육훈련","군인양성교육","병양성교육","주요사업비(기금사업비)","일반지출","3,881,000","4,331,000","4,331,000"
"2037","2022","국방부","일반회계","","국방","전력유지","군인사및교육훈련","군인적자원개발교육","국외군사교육","주요사업비(기금사업비)","일반지출","16,314,000","16,676,000","16,676,000"
"2038","2022","국방부","일반회계","","국방","전력유지","군인사및교육훈련","군인적자원개발교육","군사대학교육","주요사업비(기금사업비)","일반지출","11,651,000","11,921,000","11,921,000"
"2039","2022","국방부","일반회계","","국방","전력유지","군인사및교육훈련","군인적자원개발교육","민간위탁교육","주요사업비(기금사업비)","일반지출","31,864,000","33,352,000","33,377,000"
"2040","2022","국방부","일반회계","","국방","전력유지","군인사및교육훈련","군인적자원개발교육","병과학교교육","주요사업비(기금사업비)","일반지출","11,896,000","12,233,000","12,233,000"
"2041","2022","국방부","일반회계","","국방","전력유지","군인사및교육훈련","군인적자원개발교육","부대자체교육","주요사업비(기금사업비)","일반지출","1,761,000","1,944,000","1,944,000"
"2042","2022","국방부","일반회계","","국방","전력유지","군인사및교육훈련","군인적자원개발교육","자기개발교육","주요사업비(기금사업비)","일반지출","42,890,000","59,430,000","59,430,000"
"2043","2022","국방부","일반회계","","국방","전력유지","군인사및교육훈련","정훈문화활동","전쟁기념사업회","주요사업비(기금사업비)","일반지출","15,859,000","19,106,000","19,106,000"
"2044","2022","국방부","일반회계","","국방","전력유지","군인사및교육훈련","정훈문화활동","정훈문화활동","주요사업비(기금사업비)","일반지출","54,752,000","55,584,000","55,584,000"
"2045","2022","국방부","일반회계","","국방","전력유지","군인사및교육훈련","훈련 및 교육 지원","공통교보재지원","주요사업비(기금사업비)","일반지출","25,195,000","25,328,000","25,328,000"
"2046","2022","국방부","일반회계","","국방","전력유지","군인사및교육훈련","훈련 및 교육 지원","교육정책지원","주요사업비(기금사업비)","일반지출","1,998,000","2,204,000","2,204,000"
"2047","2022","국방부","일반회계","","국방","전력유지","군인사및교육훈련","훈련 및 교육 지원","부대훈련및지원","주요사업비(기금사업비)","일반지출","51,923,000","50,798,000","50,798,000"
"2048","2022","국방부","일반회계","","국방","전력유지","군인사및교육훈련","훈련 및 교육 지원","작전상황연습","주요사업비(기금사업비)","일반지출","32,658,000","34,501,000","34,439,000"
"2049","2022","국방부","일반회계","","국방","전력유지","군인사및교육훈련","훈련 및 교육 지원","전투발전연구","주요사업비(기금사업비)","일반지출","6,949,000","6,583,000","6,583,000"
"2050","2022","국방부","일반회계","","국방","전력유지","예비전력관리","예비군훈련장확보","예비군훈련시설확보","주요사업비(기금사업비)","일반지출","53,730,000","57,610,000","57,610,000"
"2051","2022","국방부","일반회계","","국방","전력유지","예비전력관리","예비전력유지","급식지원","주요사업비(기금사업비)","일반지출","10,241,000","12,401,000","12,401,000"
"2052","2022","국방부","일반회계","","국방","전력유지","예비전력관리","예비전력유지","동원훈련","주요사업비(기금사업비)","일반지출","29,735,000","38,171,000","39,668,000"
"2053","2022","국방부","일반회계","","국방","전력유지","예비전력관리","예비전력유지","예비전력운영지원","주요사업비(기금사업비)","일반지출","68,308,000","73,283,000","73,283,000"
"2054","2022","국방부","일반회계","","국방","전력유지","예비전력관리","예비전력유지","일반훈련","주요사업비(기금사업비)","일반지출","53,110,000","52,010,000","52,010,000"
"2055","2022","국방부","일반회계","","국방","전력유지","예비전력관리","예비전력유지","전투장구지원","주요사업비(기금사업비)","일반지출","19,465,000","26,257,000","26,257,000"
"2056","2022","국방부","일반회계","","국방","전력유지","장병보건및복지향상","군의무","의무물자확보","주요사업비(기금사업비)","일반지출","167,331,000","173,661,000","178,325,000"
"2057","2022","국방부","일반회계","","국방","전력유지","장병보건및복지향상","군의무","의무시설개선","주요사업비(기금사업비)","일반지출","19,041,000","45,534,000","45,534,000"
"2058","2022","국방부","일반회계","","국방","전력유지","장병보건및복지향상","군의무","의무장비수리","주요사업비(기금사업비)","일반지출","4,530,000","4,355,000","4,355,000"
"2059","2022","국방부","일반회계","","국방","전력유지","장병보건및복지향상","군의무","의무장비획득","주요사업비(기금사업비)","일반지출","48,516,000","37,956,000","37,956,000"
"2060","2022","국방부","일반회계","","국방","전력유지","장병보건및복지향상","군의무","진료지원","주요사업비(기금사업비)","일반지출","122,328,000","151,440,000","151,440,000"
"2061","2022","국방부","일반회계","","국방","전력유지","장병보건및복지향상","장병복지지원","군어린이집 운영지원","주요사업비(기금사업비)","일반지출","48,804,000","54,923,000","54,923,000"
"2062","2022","국방부","일반회계","","국방","전력유지","장병보건및복지향상","장병복지지원","병내일준비지원","주요사업비(기금사업비)","일반지출",0,"219,009,000","219,009,000"
"2063","2022","국방부","일반회계","","국방","전력유지","장병보건및복지향상","장병복지지원","보건복지지원","주요사업비(기금사업비)","일반지출","7,525,000","8,611,000","10,913,000"
"2064","2022","국방부","일반회계","","국방","전력유지","장병보건및복지향상","장병복지지원","재해보상금","주요사업비(기금사업비)","일반지출","15,140,000","28,492,000","28,492,000"
"2065","2022","국방부","일반회계","","국방","전력유지","장병보건및복지향상","장병여비지원","장병여비지원","주요사업비(기금사업비)","일반지출","65,897,000","67,129,000","67,129,000"
"2066","2022","국방부","일반회계","","국방","전력유지","장병보건및복지향상","전직지원","전직지원교육","주요사업비(기금사업비)","일반지출",0,0,0
"2067","2022","국방부","일반회계","","국방","전력유지","정책기획 및 국제협력","무관부활동","무관부활동","주요사업비(기금사업비)","일반지출","15,174,000","14,798,000","14,798,000"
"2068","2022","국방부","일반회계","","국방","전력유지","정책기획 및 국제협력","정책기획지원","정책기획지원","주요사업비(기금사업비)","일반지출","4,440,000","4,743,000","4,743,000"
"2069","2022","국방부","일반회계","","국방","전력유지","정책기획 및 국제협력","정책기획지원","정책연구활동(R&D)","주요사업비(기금사업비)","일반지출","790,000","790,000","790,000"
"2070","2022","국방부","일반회계","","국방","전력유지","정책기획 및 국제협력","주한미군 기타분담금","연합지휘통신체계사용","주요사업비(기금사업비)","일반지출","21,028,000","18,744,000","18,744,000"
"2071","2022","국방부","일반회계","","국방","전력유지","정책기획 및 국제협력","주한미군 방위비분담금","군사시설개선","주요사업비(기금사업비)","일반지출","371,000,000","445,388,000","445,388,000"
"2072","2022","국방부","일반회계","","국방","전력유지","정책기획 및 국제협력","주한미군 방위비분담금","군수분야","주요사업비(기금사업비)","일반지출","167,400,000","200,965,000","200,965,000"
"2073","2022","국방부","일반회계","","국방","전력유지","정책기획 및 국제협력","주한미군 방위비분담금","인건비","주요사업비(기금사업비)","일반지출","500,500,000","600,853,000","600,853,000"
"2074","2022","국방부","일반회계","","국방","전력유지","정책기획 및 국제협력","주한미군 시설부지지원","시설부지지원","주요사업비(기금사업비)","일반지출","8,812,000","9,561,000","9,561,000"
"2075","2022","국방부","일반회계","","국방","전력유지","정책기획 및 국제협력","한국국방연구원 운영","한국국방연구원(R&D)","주요사업비(기금사업비)","일반지출","49,894,000","53,102,000","53,102,000"
"2076","2022","국방부","일반회계","","국방","전력유지","정책기획 및 국제협력","해외파병","PKO파병","주요사업비(기금사업비)","일반지출","27,756,000","31,198,000","31,198,000"
"2077","2022","국방부","일반회계","","국방","전력유지","정책기획 및 국제협력","해외파병","다국적군 파병 및 국방교류협력","주요사업비(기금사업비)","일반지출","24,437,000","19,279,000","19,279,000"
"2078","2022","국방부","일반회계","","국방","전력유지","책임운영기관 운영","공군82정비창 운영","공군82정비창 기본경비","기본경비(경상운영비)","일반지출","261,000","261,000","261,000"
"2079","2022","국방부","일반회계","","국방","전력유지","책임운영기관 운영","공군82정비창 운영","공군82정비창 사업 및 지원비","주요사업비(기금사업비)","일반지출","3,251,000","3,341,000","3,341,000"
"2080","2022","국방부","일반회계","","국방","전력유지","책임운영기관 운영","공군83정비창 운영","공군83정비창 기본경비","기본경비(경상운영비)","일반지출","113,000","111,000","111,000"
"2081","2022","국방부","일반회계","","국방","전력유지","책임운영기관 운영","공군83정비창 운영","공군83정비창 사업 및 지원비","주요사업비(기금사업비)","일반지출","2,664,000","2,426,000","2,426,000"
"2082","2022","국방부","일반회계","","국방","전력유지","책임운영기관 운영","공군종합보급창 운영","공군종합보급창 기본경비","기본경비(경상운영비)","일반지출","193,000","197,000","197,000"
"2083","2022","국방부","일반회계","","국방","전력유지","책임운영기관 운영","공군종합보급창 운영","공군종합보급창 사업 및 지원비","주요사업비(기금사업비)","일반지출","1,523,000","1,193,000","1,193,000"
"2084","2022","국방부","일반회계","","국방","전력유지","책임운영기관 운영","국군대전병원운영","국군대전병원 기본경비","기본경비(경상운영비)","일반지출","175,000","175,000","175,000"
"2085","2022","국방부","일반회계","","국방","전력유지","책임운영기관 운영","국군대전병원운영","국군대전병원 사업 및 지원비","주요사업비(기금사업비)","일반지출","9,631,000","10,389,000","10,389,000"
"2086","2022","국방부","일반회계","","국방","전력유지","책임운영기관 운영","국군수도병원운영","국군수도병원 기본경비","기본경비(경상운영비)","일반지출","463,000","466,000","466,000"
"2087","2022","국방부","일반회계","","국방","전력유지","책임운영기관 운영","국군수도병원운영","국군수도병원 사업 및 지원비","주요사업비(기금사업비)","일반지출","45,058,000","39,923,000","38,883,000"
"2088","2022","국방부","일반회계","","국방","전력유지","책임운영기관 운영","국군의학연구소 운영","국군의학연구소 기본경비","기본경비(경상운영비)","일반지출","81,000","81,000","81,000"
"2089","2022","국방부","일반회계","","국방","전력유지","책임운영기관 운영","국군의학연구소 운영","국군의학연구소 사업 및 지원비","주요사업비(기금사업비)","일반지출","2,367,000","2,053,000","2,053,000"
"2090","2022","국방부","일반회계","","국방","전력유지","책임운영기관 운영","국군인쇄창운영","국군인쇄창 기본경비","기본경비(경상운영비)","일반지출","98,000","98,000","98,000"
"2091","2022","국방부","일반회계","","국방","전력유지","책임운영기관 운영","국군인쇄창운영","국군인쇄창 사업 및 지원비","주요사업비(기금사업비)","일반지출","7,168,000","8,755,000","8,755,000"
"2092","2022","국방부","일반회계","","국방","전력유지","책임운영기관 운영","국방전산정보원 운영","국방전산정보원 건강보험부담금","주요사업비(기금사업비)","일반지출","101,000","106,000","106,000"
"2093","2022","국방부","일반회계","","국방","전력유지","책임운영기관 운영","국방전산정보원 운영","국방전산정보원 기본경비","기본경비(경상운영비)","일반지출","439,000","439,000","439,000"
"2094","2022","국방부","일반회계","","국방","전력유지","책임운영기관 운영","국방전산정보원 운영","국방전산정보원 사업 및 지원비","주요사업비(기금사업비)","일반지출","18,193,000","19,821,000","19,821,000"
"2095","2022","국방부","일반회계","","국방","전력유지","책임운영기관 운영","국방전산정보원 운영","국방전산정보원 인건비","인건비(기금인건비)","일반지출","2,746,000","2,809,000","2,809,000"
"2096","2022","국방부","일반회계","","국방","전력유지","책임운영기관 운영","국방통합데이터센터 운영","국방통합데이터센터 기본경비","기본경비(경상운영비)","일반지출","219,000","219,000","219,000"
"2097","2022","국방부","일반회계","","국방","전력유지","책임운영기관 운영","국방통합데이터센터 운영","국방통합데이터센터 사업 및 지원비","주요사업비(기금사업비)","일반지출","39,898,000","51,778,000","51,778,000"
"2098","2022","국방부","일반회계","","국방","전력유지","책임운영기관 운영","국방홍보원 운영","국방홍보사업 제작 및 지원비","주요사업비(기금사업비)","일반지출","21,100,000","22,868,000","22,001,000"
"2099","2022","국방부","일반회계","","국방","전력유지","책임운영기관 운영","국방홍보원 운영","국방홍보원 건강보험부담금","주요사업비(기금사업비)","일반지출","421,000","441,000","441,000"
"2100","2022","국방부","일반회계","","국방","전력유지","책임운영기관 운영","국방홍보원 운영","국방홍보원 기본경비","기본경비(경상운영비)","일반지출","704,000","704,000","704,000"
"2101","2022","국방부","일반회계","","국방","전력유지","책임운영기관 운영","국방홍보원 운영","국방홍보원 인건비","인건비(기금인건비)","일반지출","11,396,000","11,007,000","11,007,000"
"2102","2022","국방부","일반회계","","국방","전력유지","책임운영기관 운영","육군종합보급창 운영","육군종합보급창 기본경비","기본경비(경상운영비)","일반지출","446,000","446,000","446,000"
"2103","2022","국방부","일반회계","","국방","전력유지","책임운영기관 운영","육군종합보급창 운영","육군종합보급창 사업 및 지원비","주요사업비(기금사업비)","일반지출","4,216,000","4,055,000","4,055,000"
"2104","2022","국방부","일반회계","","국방","전력유지","책임운영기관 운영","육군종합정비창 운영","육군종합정비창 기본경비","기본경비(경상운영비)","일반지출","646,000","646,000","646,000"
"2105","2022","국방부","일반회계","","국방","전력유지","책임운영기관 운영","육군종합정비창 운영","육군종합정비창 사업 및 지원비","주요사업비(기금사업비)","일반지출","19,029,000","19,392,000","19,392,000"
"2106","2022","국방부","일반회계","","국방","전력유지","책임운영기관 운영","합동상호운용성기술센터 운영","합동상호운용성기술센터 기본경비","기본경비(경상운영비)","일반지출","139,000","139,000","139,000"
"2107","2022","국방부","일반회계","","국방","전력유지","책임운영기관 운영","합동상호운용성기술센터 운영","합동상호운용성기술센터 사업 및 지원비","주요사업비(기금사업비)","일반지출","1,861,000","2,689,000","2,689,000"
"2108","2022","국방부","일반회계","","국방","전력유지","책임운영기관 운영","해군1수리창 운영","해군1수리창 기본경비","기본경비(경상운영비)","일반지출","102,000","102,000","102,000"
"2109","2022","국방부","일반회계","","국방","전력유지","책임운영기관 운영","해군1수리창 운영","해군1수리창 사업 및 지원비","주요사업비(기금사업비)","일반지출","739,000","739,000","739,000"
"2110","2022","국방부","일반회계","","국방","전력유지","책임운영기관 운영","해군2수리창 운영","해군2수리창 기본경비","기본경비(경상운영비)","일반지출","100,000","100,000","100,000"
"2111","2022","국방부","일반회계","","국방","전력유지","책임운영기관 운영","해군2수리창 운영","해군2수리창 사업 및 지원비","주요사업비(기금사업비)","일반지출","1,849,000","1,258,000","1,258,000"
"2112","2022","국방부","일반회계","","국방","전력유지","책임운영기관 운영","해군3수리창 운영","해군3수리창 기본경비","기본경비(경상운영비)","일반지출","69,000","69,000","69,000"
"2113","2022","국방부","일반회계","","국방","전력유지","책임운영기관 운영","해군3수리창 운영","해군3수리창 사업 및 지원비","주요사업비(기금사업비)","일반지출","503,000","400,000","400,000"
"2114","2022","국방부","일반회계","","국방","전력유지","책임운영기관 운영","해군보급창운영","해군보급창 기본경비","기본경비(경상운영비)","일반지출","149,000","144,000","144,000"
"2115","2022","국방부","일반회계","","국방","전력유지","책임운영기관 운영","해군보급창운영","해군보급창 사업 및 지원비","주요사업비(기금사업비)","일반지출","1,993,000","2,928,000","2,928,000"
"2116","2022","국방부","일반회계","","국방","전력유지","책임운영기관 운영","해군정비창 운영","해군정비창 기본경비","기본경비(경상운영비)","일반지출","309,000","309,000","309,000"
"2117","2022","국방부","일반회계","","국방","전력유지","책임운영기관 운영","해군정비창 운영","해군정비창 사업 및 지원비","주요사업비(기금사업비)","일반지출","3,712,000","4,563,000","4,563,000"
