No.,회계년도,집행월,소관,소관명,회계,회계명,분야코드,분야명,부문코드,부문명,프로그램코드,프로그램명,단위사업코드,단위사업명,예산(원),당월집행액(원),누계집행액(원)
"61","2023","04","007","대법원","508","사법서비스진흥기금","020","공공질서및안전","021","법원및헌재","1100","재판활동지원","1161","사법제도개선 및 사법서비스진흥","65,809,104,000","4,706,979,900","14,561,377,250"
"62","2023","04","007","대법원","508","사법서비스진흥기금","020","공공질서및안전","021","법원및헌재","1100","재판활동지원","1176","기금운영비","57,000,000",0,"21,063,000"
"63","2023","04","007","대법원","508","사법서비스진흥기금","020","공공질서및안전","021","법원및헌재","1300","사법정보화운영","1331","대국민사법정보시스템 구축","8,117,965,600",0,"26,039,450"
"64","2023","04","007","대법원","508","사법서비스진흥기금","020","공공질서및안전","021","법원및헌재","1300","사법정보화운영","1335","공탁업무전산화","3,156,000,000","207,122,940","505,877,470"
"65","2023","04","007","대법원","508","사법서비스진흥기금","020","공공질서및안전","021","법원및헌재","9000","기금간거래(예탁금)","9011","공공자금관리기금 예탁","30,000,000,000",0,0
"66","2023","04","007","대법원","508","사법서비스진흥기금","020","공공질서및안전","021","법원및헌재","9700","여유자금운용","9701","여유자금운용","94,041,000,000",0,0
"67","2023","04","008","헌법재판소","110","일반회계","020","공공질서및안전","021","법원및헌재","1000","헌법재판소운영","1001","인건비","31,860,000,000","2,282,251,320","11,149,443,210"
"68","2023","04","008","헌법재판소","110","일반회계","020","공공질서및안전","021","법원및헌재","1000","헌법재판소운영","1011","기본경비","6,967,000,000","543,547,130","2,335,486,070"
"69","2023","04","008","헌법재판소","110","일반회계","020","공공질서및안전","021","법원및헌재","1000","헌법재판소운영","1031","재판활동지원","732,000,000","45,754,140","142,285,880"
"70","2023","04","008","헌법재판소","110","일반회계","020","공공질서및안전","021","법원및헌재","1000","헌법재판소운영","1032","본부운영지원","3,926,000,000","236,064,260","713,202,670"
"71","2023","04","008","헌법재판소","110","일반회계","020","공공질서및안전","021","법원및헌재","1000","헌법재판소운영","1033","헌법재판연구원운영지원","1,867,000,000","127,694,800","568,414,980"
"72","2023","04","008","헌법재판소","110","일반회계","020","공공질서및안전","021","법원및헌재","1000","헌법재판소운영","1034","국제교류협력","1,153,000,000","83,033,440","447,932,260"
"73","2023","04","008","헌법재판소","110","일반회계","020","공공질서및안전","021","법원및헌재","1000","헌법재판소운영","1035","정보자료운영","8,962,000,000","282,936,570","1,318,826,240"
"74","2023","04","008","헌법재판소","110","일반회계","020","공공질서및안전","021","법원및헌재","1000","헌법재판소운영","1036","예비금","25,000,000",0,0
"75","2023","04","009","중앙선거관리위원회","110","일반회계","010","일반·지방행정","011","입법및선거관리","1100","선거의공정한관리","1131","공직선거관리","49,477,000,000","10,483,131,760","12,895,085,090"
"76","2023","04","009","중앙선거관리위원회","110","일반회계","010","일반·지방행정","011","입법및선거관리","1100","선거의공정한관리","1132","정당발전지원","47,973,000,000","2,127,120","11,963,770,830"
"77","2023","04","009","중앙선거관리위원회","110","일반회계","010","일반·지방행정","011","입법및선거관리","1100","선거의공정한관리","1133","시민교육및공명선거정착","18,556,000,000","1,123,643,810","5,403,352,960"
"78","2023","04","009","중앙선거관리위원회","110","일반회계","010","일반·지방행정","011","입법및선거관리","1100","선거의공정한관리","1135","선거관리지원","890,000,000","143,416,600","469,360,980"
"79","2023","04","009","중앙선거관리위원회","110","일반회계","010","일반·지방행정","011","입법및선거관리","7100","선거관리행정지원","7101","인건비","216,626,000,000","24,717,243,740","77,407,547,050"
"80","2023","04","009","중앙선거관리위원회","110","일반회계","010","일반·지방행정","011","입법및선거관리","7100","선거관리행정지원","7111","기본경비","16,298,000,000","1,376,631,740","7,964,253,780"
"81","2023","04","009","중앙선거관리위원회","110","일반회계","010","일반·지방행정","011","입법및선거관리","7100","선거관리행정지원","7132","기관운영지원","49,901,292,230","5,576,374,520","20,261,361,530"
"82","2023","04","009","중앙선거관리위원회","110","일반회계","010","일반·지방행정","011","입법및선거관리","7100","선거관리행정지원","7136","선거행정정보화","6,841,000,000","289,651,330","1,694,407,770"
"83","2023","04","009","중앙선거관리위원회","110","일반회계","010","일반·지방행정","011","입법및선거관리","7100","선거관리행정지원","7137","예비금","260,000,000",0,0
"84","2023","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","1500","정부출연연구기관 지원(R&D)","1531","경제인문사회연구회","39,291,000,000","5,505,000,000","21,221,400,000"
"85","2023","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","1500","정부출연연구기관 지원(R&D)","1532","과학기술정책연구원","17,472,000,000","2,305,000,000","9,293,800,000"
"86","2023","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","1500","정부출연연구기관 지원(R&D)","1533","국토연구원","21,783,000,000","2,875,000,000","11,588,200,000"
"87","2023","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","1500","정부출연연구기관 지원(R&D)","1534","대외경제정책연구원","31,474,000,000","4,155,000,000","16,744,600,000"
"88","2023","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","1500","정부출연연구기관 지원(R&D)","1535","산업연구원","22,408,000,000","2,958,000,000","11,921,200,000"
"89","2023","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","1500","정부출연연구기관 지원(R&D)","1537","정보통신정책연구원","14,597,000,000","1,926,000,000","7,764,800,000"
"90","2023","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","1500","정부출연연구기관 지원(R&D)","1538","통일연구원","10,298,000,000","1,359,000,000","5,478,200,000"
"91","2023","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","1500","정부출연연구기관 지원(R&D)","1539","한국개발연구원","69,229,000,000","9,597,300,000","37,288,900,000"
"92","2023","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","1500","정부출연연구기관 지원(R&D)","1540","한국교육개발원","20,677,000,000","2,729,000,000","10,999,800,000"
"93","2023","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","1500","정부출연연구기관 지원(R&D)","1541","한국교육과정평가원","25,809,000,000","3,406,000,000","13,729,600,000"
"94","2023","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","1500","정부출연연구기관 지원(R&D)","1542","한국교통연구원","19,110,000,000","2,522,000,000","10,166,000,000"
"95","2023","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","1500","정부출연연구기관 지원(R&D)","1543","한국노동연구원","16,286,000,000","2,150,000,000","8,664,400,000"
"96","2023","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","1500","정부출연연구기관 지원(R&D)","1544","한국농촌경제연구원","17,566,000,000","2,319,000,000","9,345,400,000"
"97","2023","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","1500","정부출연연구기관 지원(R&D)","1545","한국법제연구원","14,064,000,000","1,856,000,000","7,481,600,000"
"98","2023","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","1500","정부출연연구기관 지원(R&D)","1546","한국보건사회연구원","32,474,000,000","4,287,000,000","17,276,600,000"
"99","2023","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","1500","정부출연연구기관 지원(R&D)","1547","한국여성정책연구원","16,039,000,000","2,117,000,000","8,532,600,000"
"100","2023","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","1500","정부출연연구기관 지원(R&D)","1548","한국조세재정연구원","37,982,000,000","5,013,000,000","20,205,800,000"
"101","2023","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","1500","정부출연연구기관 지원(R&D)","1549","한국직업능력연구원","23,445,000,000","3,095,000,000","12,473,000,000"
"102","2023","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","1500","정부출연연구기관 지원(R&D)","1550","한국청소년정책연구원","10,365,000,000","1,368,000,000","5,514,000,000"
"103","2023","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","1500","정부출연연구기관 지원(R&D)","1551","한국해양수산개발원","21,663,000,000","2,860,000,000","11,525,200,000"
"104","2023","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","1500","정부출연연구기관 지원(R&D)","1552","한국행정연구원","14,556,000,000","1,921,000,000","7,743,400,000"
"105","2023","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","1500","정부출연연구기관 지원(R&D)","1553","한국형사·법무정책연구원","12,814,000,000","1,692,000,000","6,817,600,000"
"106","2023","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","1500","정부출연연구기관 지원(R&D)","1554","한국환경연구원","23,380,000,000","3,086,000,000","12,438,000,000"
"107","2023","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","1500","정부출연연구기관 지원(R&D)","1555","건축공간연구원","11,992,000,000","1,584,000,000","6,380,800,000"
"108","2023","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","7000","국무총리실 행정지원","7001","인건비","57,848,900,000","4,556,803,310","18,117,061,050"
"109","2023","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","7000","국무총리실 행정지원","7011","기본경비","16,122,554,540","754,410,140","5,113,095,670"
"110","2023","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","7000","국무총리실 행정지원","7031","국정운영 기획관리 및 평가","6,555,000,000","147,254,970","2,683,046,980"
"111","2023","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","7000","국무총리실 행정지원","7032","사회통합 및 안전관리 추진","2,182,000,000","48,139,080","840,481,560"
"112","2023","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","7000","국무총리실 행정지원","7033","규제개혁","8,182,954,540","282,009,020","2,915,131,570"
"113","2023","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","7000","국무총리실 행정지원","7035","국가적중장기 추진과제 지원","22,650,738,920","1,116,716,250","8,635,218,020"
"114","2023","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","7000","국무총리실 행정지원","7036","행정지원","5,840,000,000","356,430,120","2,194,523,400"
"115","2023","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","7000","국무총리실 행정지원","7037","대국민 및 정당과의 소통","1,867,000,000","150,948,230","749,903,290"
"116","2023","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","8800","KDI 국제정책대학원 연금기금 국가부담금 지원","8810","KDI 국제정책대학원 연금기금 국가부담금 지원","296,000,000",0,"296,000,000"
"117","2023","04","010","국무조정실 및 국무총리비서실","216","에너지및자원사업특별회계","010","일반·지방행정","012","국정운영","1500","정부출연연구기관 지원(R&D)","1536","에너지경제연구원","11,930,000,000","1,574,000,000","6,346,000,000"
"118","2023","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","1000","법무활동","1031","국가송무수행","104,399,000,000","9,768,355,730","69,690,588,260"
"119","2023","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","1000","법무활동","1032","국제법무운영및외국법제연구","6,628,000,000","262,786,570","970,112,620"
"120","2023","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","1000","법무활동","1033","민상사법령의 선진화","7,669,500,000","95,091,600","2,247,229,030"
"121","2023","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","1000","법무활동","1038","법률서비스산업의선진화 및 법조인선발","6,551,940,000","436,289,370","2,949,648,710"
"122","2023","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","1000","법무활동","1041","통일대비법률통합실질화","692,000,000","15,507,830","158,800,990"
"123","2023","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","1100","인권활동","1131","법률구조","64,641,000,000","21,277,279,150","43,184,970,740"
"124","2023","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","1100","인권활동","1133","인권증진","479,000,000","23,582,500","117,027,500"
"125","2023","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","1100","인권활동","1139","국제인권증진","465,000,000","28,725,520","136,040,580"
"126","2023","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","1200","출입국관리","1231","국제이민협력","2,658,000,000","3,933,030","1,686,105,330"
"127","2023","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","1200","출입국관리","1232","출입국외국인관서운영","78,403,260,000","8,016,992,880","33,568,350,330"
"128","2023","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","1200","출입국관리","1233","외국인체류관리","54,498,541,000","2,856,581,690","16,906,693,770"
"129","2023","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","1300","검찰활동","1333","검찰운영","130,105,800,000","7,766,544,520","28,081,297,440"
"130","2023","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","1300","검찰활동","1334","검찰업무정보화","41,018,824,600","4,165,370,910","12,325,963,330"
"131","2023","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","1300","검찰활동","1335","수사지원및역량강화","117,010,600,000","7,968,488,340","35,329,812,260"
"132","2023","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","1300","검찰활동","1337","공판활동및형집행","49,971,600,000","2,997,656,070","14,467,285,240"
"133","2023","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","1300","검찰활동","1338","형사사법선진화","350,000,000","1,000,000","58,451,000"
"134","2023","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","1300","검찰활동","1339","특검활동","1,499,615,000","95,172,200","577,096,290"
"135","2023","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","1500","교정활동","1531","교도소운영","170,131,583,490","8,210,192,780","34,871,150,120"
"136","2023","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","1500","교정활동","1532","재소자수용및교화","262,823,000,000","23,737,540,920","94,019,997,700"
"137","2023","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","1600","범죄예방활동","1631","범죄예방기관운영","12,951,921,700","696,359,650","3,232,572,310"
"138","2023","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","1600","범죄예방활동","1632","소년보호","31,037,000,000","3,179,909,920","9,962,590,870"
"139","2023","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","1600","범죄예방활동","1633","갱생보호","44,519,000,000","19,143,170,000","44,519,000,000"
"140","2023","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","1600","범죄예방활동","1634","치료감호","11,721,000,000","485,777,570","2,420,060,090"
"141","2023","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","1600","범죄예방활동","1635","보호관찰","44,679,000,000","1,981,813,120","10,704,626,710"
"142","2023","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","1600","범죄예방활동","1636","법질서 준수 및 법교육","7,449,000,000","512,575,200","1,381,653,480"
"143","2023","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","1800","특별감찰관활동","1802","특별감찰관인건비","265,000,000",0,0
"144","2023","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","1800","특별감찰관활동","1818","특별감찰관기본경비","333,000,000","7,232,050","30,530,470"
"145","2023","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","1800","특별감찰관활동","1831","특별감찰활동","399,000,000","54,069,800","176,124,550"
"146","2023","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","5100","법무교육훈련","5131","연수원운영","7,789,000,000","513,393,750","1,964,100,390"
"147","2023","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","7000","법무및검찰행정지원","7001","본부인건비","187,269,000,000","5,958,243,880","127,247,056,350"
"148","2023","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","7000","법무및검찰행정지원","7002","소속기관인건비","2,345,115,714,000","163,146,453,290","768,630,298,420"
"149","2023","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","7000","법무및검찰행정지원","7011","본부기본경비(일반)","16,751,560,000","812,356,360","6,643,792,200"
"150","2023","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","7000","법무및검찰행정지원","7018","소속기관기본경비(일반)","140,618,526,000","11,415,596,320","47,570,590,240"
"151","2023","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","7000","법무및검찰행정지원","7032","법무행정개선","11,105,000,000","893,170,390","3,302,822,370"
"152","2023","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","7000","법무및검찰행정지원","7033","정책연구개발사업","40,000,000",0,0
