No.,회계년도,회계월,소관,소관명,회계,회계명,수입관코드,수입관명,수입항코드,수입항명,수입목코드,수입목명,예산(원),징수결정본월금액(원),징수결정누계금액(원),수납본월금액(원),수납누계금액(원),불납결손본월금액(원),불납결손누계금액(원),미수납누계금액(원)
"73","2022","03","013","법무부","110","일반회계","12","경상이전수입","58","가산금","581","가산금","246,000,000","40,277,570","1,278,818,000",0,"123,000",0,0,"1,278,695,000"
"74","2022","03","013","법무부","110","일반회계","12","경상이전수입","59","기타경상이전수입","596","기타경상이전수입","7,980,000,000","824,179,420","1,974,542,490","710,139,830","1,663,446,980",0,0,"311,095,510"
"75","2022","03","013","법무부","110","일반회계","13","재화및용역판매수입","65","면허료및수수료","651","면허료및수수료","18,263,000,000","1,069,333,740","2,991,107,150","1,069,333,740","2,991,107,150",0,0,0
"76","2022","03","013","법무부","110","일반회계","13","재화및용역판매수입","69","잡수입","691","기타잡수입","886,000,000","25,247,380","100,987,630","31,516,240","100,987,630",0,0,0
"77","2022","03","013","법무부","110","일반회계","14","수입대체경비수입","65","면허료및수수료","651","면허료및수수료","15,459,000,000","765,437,900","2,309,775,430","804,527,900","2,280,315,430",0,0,"29,460,000"
"78","2022","03","013","법무부","110","일반회계","14","수입대체경비수입","69","잡수입","691","기타잡수입","603,000,000","1,799,840","7,602,560","1,799,840","7,602,560",0,0,0
"79","2022","03","013","법무부","110","일반회계","15","관유물매각대","71","고정자산매각대","713","기타고정자산매각대",0,"1,429,500","1,429,500",0,0,0,0,"1,429,500"
"80","2022","03","013","법무부","219","교도작업특별회계","11","재산수입","51","관유물대여료","511","토지대여료",0,0,"286,520",0,0,0,0,"286,520"
"81","2022","03","013","법무부","219","교도작업특별회계","11","재산수입","51","관유물대여료","512","건물대여료",0,0,"436,090",0,"436,090",0,0,0
"82","2022","03","013","법무부","219","교도작업특별회계","11","재산수입","54","기타이자수입및재산수입","546","기타재산이자수입",0,0,"92,830",0,"92,830",0,0,0
"83","2022","03","013","법무부","219","교도작업특별회계","12","경상이전수입","57","변상금및위약금","572","위약금",0,0,"17,269,360","17,269,360","17,269,360",0,0,0
"84","2022","03","013","법무부","219","교도작업특별회계","12","경상이전수입","59","기타경상이전수입","596","기타경상이전수입",0,0,"89,025,140",0,"89,025,140",0,0,0
"85","2022","03","013","법무부","219","교도작업특별회계","13","재화및용역판매수입","63","교도소수입","631","교도소수입","64,343,000,000","3,225,549,960","11,410,270,980","3,592,390,440","9,169,846,720",0,0,"2,240,424,260"
"86","2022","03","013","법무부","219","교도작업특별회계","13","재화및용역판매수입","69","잡수입","691","기타잡수입","369,000,000","3,453,000","17,696,960","5,775,600","12,340,660",0,0,"5,356,300"
"87","2022","03","013","법무부","219","교도작업특별회계","15","관유물매각대","71","고정자산매각대","712","기계기구매각대",0,"177,550","177,550","177,550","177,550",0,0,0
"88","2022","03","013","법무부","219","교도작업특별회계","15","관유물매각대","71","고정자산매각대","713","기타고정자산매각대",0,"38,700,000","38,700,000","38,700,000","38,700,000",0,0,0
"89","2022","03","013","법무부","219","교도작업특별회계","34","세계잉여금","89","세계잉여금이입액","893","전년도세계잉여금","9,840,000,000",0,0,0,0,0,0,0
"90","2022","03","013","법무부","219","교도작업특별회계","40","정부내부수입및기타","92","예탁원금회수","923","기금예탁원금회수","45,000,000,000",0,0,0,0,0,0,0
"91","2022","03","013","법무부","219","교도작업특별회계","40","정부내부수입및기타","95","예탁이자수입","953","기금예탁이자수입","2,022,000,000","281,005,470","281,005,470","281,005,470","281,005,470",0,0,0
"92","2022","03","013","법무부","583","범죄피해자보호기금","11","재산수입","54","기타이자수입및재산수입","546","기타재산이자수입","417,000,000","9,563,530","29,182,230","9,562,510","10,153,660",0,0,"19,028,570"
"93","2022","03","013","법무부","583","범죄피해자보호기금","12","경상이전수입","57","변상금및위약금","571","변상금","1,552,000,000","143,440,250","343,383,090","143,440,250","343,383,090",0,0,0
"94","2022","03","013","법무부","583","범죄피해자보호기금","12","경상이전수입","59","기타경상이전수입","596","기타경상이전수입","2,029,000,000","1,201,372,800","1,944,672,130","1,201,372,800","1,252,986,470",0,0,"691,685,660"
"95","2022","03","013","법무부","583","범죄피해자보호기금","31","차입금및여유자금회수","85","정부예금회수","852","통화금융기관예치금회수","1,916,000,000",0,0,0,0,0,0,0
"96","2022","03","013","법무부","583","범죄피해자보호기금","40","정부내부수입및기타","91","전입금","911","일반회계전입금","94,200,000,000",0,"37,680,000,000",0,"37,680,000,000",0,0,0
"97","2022","03","014","국방부","110","일반회계","11","재산수입","51","관유물대여료","511","토지대여료","4,340,000,000","205,862,140","2,112,080,770","231,075,520","845,538,780",0,0,"1,266,541,990"
"98","2022","03","014","국방부","110","일반회계","11","재산수입","51","관유물대여료","512","건물대여료","1,439,000,000","14,525,050","573,725,780","122,975,310","335,791,440",0,0,"237,934,340"
"99","2022","03","014","국방부","110","일반회계","11","재산수입","51","관유물대여료","513","기타관유물대여료","1,990,000,000","25,373,890","5,527,845,060","25,758,280","5,508,735,380",0,0,"19,109,680"
"100","2022","03","014","국방부","110","일반회계","11","재산수입","54","기타이자수입및재산수입","546","기타재산이자수입","1,753,000,000","241,737,670","568,686,750","224,057,980","530,589,490",0,0,"38,097,260"
"101","2022","03","014","국방부","110","일반회계","11","재산수입","54","기타이자수입및재산수입","547","기타재산이자외수입",0,0,0,0,0,0,0,0
"102","2022","03","014","국방부","110","일반회계","12","경상이전수입","56","벌금,몰수금및과태료","561","벌금및과료","4,482,000,000","504,900,000","1,500,210,000","454,000,000","1,323,010,000",0,0,"177,200,000"
"103","2022","03","014","국방부","110","일반회계","12","경상이전수입","56","벌금,몰수금및과태료","562","몰수금및추징금","39,000,000",0,"15,309,830",0,0,0,0,"15,309,830"
"104","2022","03","014","국방부","110","일반회계","12","경상이전수입","56","벌금,몰수금및과태료","564","징계부과금",0,"24,641,550","275,594,720",0,"360,700",0,0,"275,234,020"
"105","2022","03","014","국방부","110","일반회계","12","경상이전수입","56","벌금,몰수금및과태료","565","과징금","76,000,000",0,"2,145,000","2,145,000","2,145,000",0,0,0
"106","2022","03","014","국방부","110","일반회계","12","경상이전수입","57","변상금및위약금","571","변상금","2,940,000,000","395,415,250","10,833,644,060","181,121,180","461,153,400",0,"540,600","10,371,950,060"
"107","2022","03","014","국방부","110","일반회계","12","경상이전수입","57","변상금및위약금","572","위약금","16,190,000,000","2,569,895,780","7,969,686,720","2,589,842,600","3,152,243,310",0,0,"4,817,443,410"
"108","2022","03","014","국방부","110","일반회계","12","경상이전수입","58","가산금","581","가산금","3,000,000","-76,750",0,0,0,0,0,0
"109","2022","03","014","국방부","110","일반회계","12","경상이전수입","59","기타경상이전수입","596","기타경상이전수입","116,904,000,000","3,647,751,190","109,032,177,520","3,581,264,500","21,846,545,290",0,"3,465,750","87,182,166,480"
"110","2022","03","014","국방부","110","일반회계","13","재화및용역판매수입","62","병원수입","621","병원수입","14,254,000,000","1,554,917,420","4,179,482,420","1,558,760,050","4,179,482,420",0,0,0
"111","2022","03","014","국방부","110","일반회계","13","재화및용역판매수입","65","면허료및수수료","651","면허료및수수료","771,000,000","146,190","9,084,940","326,090","9,084,940",0,0,0
"112","2022","03","014","국방부","110","일반회계","13","재화및용역판매수입","66","입학금및수업료","662","수업료","458,000,000","409,500,000","427,283,340",0,"17,783,340",0,0,"409,500,000"
"113","2022","03","014","국방부","110","일반회계","13","재화및용역판매수입","67","항공항만및용수수입","671","항공항만수입","2,868,000,000",0,0,0,0,0,0,0
"114","2022","03","014","국방부","110","일반회계","13","재화및용역판매수입","69","잡수입","691","기타잡수입","31,640,000,000","203,335,590","7,065,266,910","203,597,070","4,519,914,710",0,0,"2,545,352,200"
"115","2022","03","014","국방부","110","일반회계","13","재화및용역판매수입","69","잡수입","697","기타영업외잡수익",0,0,"22,081,800",0,0,0,0,"22,081,800"
"116","2022","03","014","국방부","110","일반회계","40","정부내부수입및기타","91","전입금","913","기금전입금","7,934,000,000",0,0,0,0,0,0,0
"117","2022","03","014","국방부","230","주한미군기지이전특별회계","11","재산수입","51","관유물대여료","511","토지대여료","133,000,000","-28,268,980","153,593,450","-26,619,310","-14,174,790",0,0,"167,768,240"
"118","2022","03","014","국방부","230","주한미군기지이전특별회계","11","재산수입","54","기타이자수입및재산수입","546","기타재산이자수입","810,000,000",0,"196,387,530",0,"196,387,530",0,0,0
"119","2022","03","014","국방부","230","주한미군기지이전특별회계","12","경상이전수입","57","변상금및위약금","571","변상금","120,000,000","3,445,250","1,138,152,840","3,275,690","13,409,140",0,0,"1,124,743,700"
"120","2022","03","014","국방부","230","주한미군기지이전특별회계","12","경상이전수입","58","가산금","581","가산금",0,0,"84,566,320",0,0,0,0,"84,566,320"
"121","2022","03","014","국방부","230","주한미군기지이전특별회계","12","경상이전수입","59","기타경상이전수입","596","기타경상이전수입","749,000,000","30,810","184,558,910","52,150","113,583,780",0,0,"70,975,130"
"122","2022","03","014","국방부","230","주한미군기지이전특별회계","13","재화및용역판매수입","69","잡수입","691","기타잡수입","227,000,000",0,"13,597,130",0,"10,000",0,0,"13,587,130"
"123","2022","03","014","국방부","230","주한미군기지이전특별회계","15","관유물매각대","72","토지및무형자산매각대","721","토지매각대","300,563,000,000","211,837,851,080","310,606,031,920","2,065,284,490","100,070,553,670",0,0,"210,535,478,250"
"124","2022","03","014","국방부","230","주한미군기지이전특별회계","40","정부내부수입및기타","94","예수금","943","기금예수금","469,033,000,000","2,000,000,000","2,000,000,000","2,000,000,000","2,000,000,000",0,0,0
"125","2022","03","014","국방부","232","국방·군사시설이전특별회계","11","재산수입","54","기타이자수입및재산수입","546","기타재산이자수입","100,000,000",0,0,0,0,0,0,0
"126","2022","03","014","국방부","232","국방·군사시설이전특별회계","12","경상이전수입","59","기타경상이전수입","596","기타경상이전수입","450,000,000","346,410","1,821,249,460",0,0,0,0,"1,821,249,460"
"127","2022","03","014","국방부","232","국방·군사시설이전특별회계","15","관유물매각대","71","고정자산매각대","711","건물매각대","5,159,000,000",0,"2,150,000,000","1,935,000,000","2,150,000,000",0,0,0
"128","2022","03","014","국방부","232","국방·군사시설이전특별회계","15","관유물매각대","72","토지및무형자산매각대","721","토지매각대","246,900,000,000","616,751,000","11,884,558,690","61,675,100","11,262,929,930",0,0,"621,628,760"
"129","2022","03","014","국방부","232","국방·군사시설이전특별회계","34","세계잉여금","89","세계잉여금이입액","893","전년도세계잉여금","42,105,000,000",0,0,0,0,0,0,0
"130","2022","03","014","국방부","232","국방·군사시설이전특별회계","40","정부내부수입및기타","92","예탁원금회수","923","기금예탁원금회수","455,500,000,000",0,0,0,0,0,0,0
"131","2022","03","014","국방부","232","국방·군사시설이전특별회계","40","정부내부수입및기타","95","예탁이자수입","953","기금예탁이자수입","16,329,000,000","1,316,556,280","1,316,556,280","1,316,556,280","1,316,556,280",0,0,0
"132","2022","03","014","국방부","516","군인연금기금","11","재산수입","51","관유물대여료","511","토지대여료","111,000,000","7,321,930","7,321,930","7,321,930","7,321,930",0,0,0
"133","2022","03","014","국방부","516","군인연금기금","11","재산수입","51","관유물대여료","512","건물대여료","3,379,000,000","470,461,500","751,642,050","470,461,500","751,642,050",0,0,0
"134","2022","03","014","국방부","516","군인연금기금","11","재산수입","54","기타이자수입및재산수입","546","기타재산이자수입","10,785,000,000","271,909,690","926,267,740","271,909,690","926,267,740",0,0,0
"135","2022","03","014","국방부","516","군인연금기금","12","경상이전수입","55","연금수입","551","연금기여금","719,369,000,000","57,220,541,580","171,118,697,040","57,221,772,130","170,873,849,770",0,0,"244,847,270"
"136","2022","03","014","국방부","516","군인연금기금","12","경상이전수입","57","변상금및위약금","571","변상금",0,0,"2,554,837,970",0,0,0,0,"2,554,837,970"
"137","2022","03","014","국방부","516","군인연금기금","12","경상이전수입","59","기타경상이전수입","596","기타경상이전수입","15,607,000,000","1,129,393,540","12,398,058,810","990,421,470","3,140,164,730",0,0,"9,257,894,080"
"138","2022","03","014","국방부","516","군인연금기금","31","차입금및여유자금회수","85","정부예금회수","853","비통화금융기관예치금회수","50,000,000,000","318,100,000,000","875,100,000,000","318,100,000,000","875,100,000,000",0,0,0
"139","2022","03","014","국방부","516","군인연금기금","40","정부내부수입및기타","91","전입금","911","일반회계전입금","2,921,962,000,000","274,285,582,000","809,152,264,000","274,285,582,000","809,152,264,000",0,0,0
"140","2022","03","014","국방부","544","군인복지기금","11","재산수입","51","관유물대여료","511","토지대여료","119,000,000","12,512,720","57,369,780","11,809,080","55,679,390",0,0,"1,690,390"
"141","2022","03","014","국방부","544","군인복지기금","11","재산수입","51","관유물대여료","512","건물대여료","20,952,000,000","1,099,498,890","9,732,965,090","1,553,830,430","4,585,617,360",0,0,"5,147,347,730"
"142","2022","03","014","국방부","544","군인복지기금","11","재산수입","51","관유물대여료","513","기타관유물대여료","2,000,000",0,"37,670","222,600","-12,070",0,0,"49,740"
"143","2022","03","014","국방부","544","군인복지기금","11","재산수입","54","기타이자수입및재산수입","546","기타재산이자수입","6,295,000,000","2,568,310","3,840,173,170","2,583,980","3,840,163,190",0,0,"9,980"
"144","2022","03","014","국방부","544","군인복지기금","11","재산수입","54","기타이자수입및재산수입","547","기타재산이자외수입",0,0,"258,920",0,"258,920",0,0,0
"145","2022","03","014","국방부","544","군인복지기금","12","경상이전수입","57","변상금및위약금","571","변상금","8,000,000","516,680","1,728,564,800","2,293,370","2,414,940",0,0,"1,726,149,860"
"146","2022","03","014","국방부","544","군인복지기금","12","경상이전수입","57","변상금및위약금","572","위약금","56,000,000","5,159,200","41,051,080","3,494,800","37,217,540",0,0,"3,833,540"
"147","2022","03","014","국방부","544","군인복지기금","12","경상이전수입","58","가산금","581","가산금",0,0,"1,156,341,320",0,0,0,0,"1,156,341,320"
"148","2022","03","014","국방부","544","군인복지기금","12","경상이전수입","59","기타경상이전수입","596","기타경상이전수입","2,792,000,000","476,573,830","4,914,842,290","420,065,410","1,290,294,860",0,0,"3,624,547,430"
"149","2022","03","014","국방부","544","군인복지기금","13","재화및용역판매수입","64","입장료수입","641","입장료수입","99,600,000,000","7,708,804,460","20,644,207,320","7,666,528,220","20,512,109,370",0,0,"132,097,950"
"150","2022","03","014","국방부","544","군인복지기금","13","재화및용역판매수입","69","잡수입","691","기타잡수입","281,225,000,000","17,360,621,010","72,292,300,880","17,379,888,670","70,737,915,210",0,0,"1,554,385,670"
"151","2022","03","014","국방부","544","군인복지기금","20","융자및전대차관원금회수","75","융자원금회수","754","기타민간융자원금회수","40,029,000,000","4,240,087,600","14,477,414,150","4,331,284,070","12,621,082,860",0,0,"1,856,331,290"
"152","2022","03","014","국방부","544","군인복지기금","31","차입금및여유자금회수","85","정부예금회수","852","통화금융기관예치금회수","73,447,000,000","64,857,650","15,490,146,240","64,857,650","15,490,146,240",0,0,0
"153","2022","03","014","국방부","544","군인복지기금","31","차입금및여유자금회수","85","정부예금회수","853","비통화금융기관예치금회수","279,281,000,000",0,"91,500,000,000",0,"91,500,000,000",0,0,0
"154","2022","03","014","국방부","544","군인복지기금","40","정부내부수입및기타","91","전입금","911","일반회계전입금","20,000,000,000","20,000,000,000","20,000,000,000","20,000,000,000","20,000,000,000",0,0,0
