No.,회계년도,집행월,소관명,회계명,분야명,부문명,프로그램명,단위사업명,세부사업명,예산액,예산현액,당월지출금액,누계지출금액
"30","2022","202203","개인정보보호위원회","일반회계","일반·지방행정","일반행정","개인정보보호행정지원","개인정보보호위원회 기본경비","위원회총액기본경비(개인정보정책국)","42,000,000","41,296,000",0,"16,096,000"
"31","2022","202203","개인정보보호위원회","일반회계","일반·지방행정","일반행정","개인정보보호행정지원","개인정보보호위원회 기본경비","위원회총액기본경비(기관운영)","429,000,000","430,650,000","40,978,450","126,750,170"
"32","2022","202203","개인정보보호위원회","일반회계","일반·지방행정","일반행정","개인정보보호행정지원","개인정보보호위원회 기본경비","위원회총액기본경비(기획조정관)","43,000,000","42,296,000",0,"17,296,000"
"33","2022","202203","개인정보보호위원회","일반회계","일반·지방행정","일반행정","개인정보보호행정지원","개인정보보호위원회 기본경비","위원회총액기본경비(대변인)","13,000,000","12,824,000",0,"3,436,000"
"34","2022","202203","개인정보보호위원회","일반회계","일반·지방행정","일반행정","개인정보보호행정지원","개인정보보호위원회 기본경비","위원회총액기본경비(운영지원과)","12,000,000","11,824,000","190,000","890,000"
"35","2022","202203","개인정보보호위원회","일반회계","일반·지방행정","일반행정","개인정보보호행정지원","개인정보보호위원회 기본경비","위원회총액기본경비(조사조정국)","75,000,000","75,110,000",0,"18,750,000"
"36","2022","202203","개인정보보호위원회","일반회계","일반·지방행정","일반행정","개인정보보호행정지원","개인정보보호위원회 인건비","위원회 인건비","13,246,000,000","13,246,000,000","1,336,114,390","3,348,724,290"
"37","2022","202203","개인정보보호위원회","일반회계","일반·지방행정","정부자원관리","개인정보보호","개인정보보호강화","개인정보보호 협력체계 구축","1,323,000,000","1,323,000,000","892,600,000","892,600,000"
"38","2022","202203","개인정보보호위원회","일반회계","일반·지방행정","정부자원관리","개인정보보호","개인정보보호강화","개인정보보호정책지원","7,469,000,000","7,469,000,000","4,681,000,000","4,681,000,000"
"39","2022","202203","개인정보보호위원회","일반회계","일반·지방행정","정부자원관리","개인정보보호","개인정보보호강화","기술개발ㆍ전문인력 양성","1,600,000,000","1,600,000,000","960,000,000","960,000,000"
"40","2022","202203","개인정보보호위원회","일반회계","일반·지방행정","정부자원관리","개인정보보호","개인정보보호연구","개인정보보호강화기술연구개발(R&D)","3,000,000,000","3,000,000,000","60,000,000","60,000,000"
"41","2022","202203","개인정보보호위원회","일반회계","일반·지방행정","정부자원관리","개인정보보호","개인정보보호위원회 운영","위원회운영지원(정보화)","5,724,000,000","5,776,365,000","251,374,050","810,790,800"
"42","2022","202203","개인정보보호위원회","일반회계","일반·지방행정","정부자원관리","개인정보보호","개인정보이슈대응","개인정보침해방지","8,078,000,000","8,078,000,000","5,604,900,000","5,635,900,000"
"43","2022","202203","개인정보보호위원회","일반회계","일반·지방행정","정부자원관리","개인정보보호","개인정보활용지원","개인정보 전송요구권 보장","2,500,000,000","2,500,000,000","1,375,000,000","1,375,000,000"
"44","2022","202203","개인정보보호위원회","일반회계","일반·지방행정","정부자원관리","개인정보보호","개인정보활용지원","안전한 데이터 활용 지원","4,929,000,000","4,929,000,000","2,196,000,000","2,196,000,000"
"45","2022","202203","경찰청","경찰병원","공공질서및안전","경찰","경찰병원운영","경찰병원기본경비","경찰병원기본경비","183,000,000","183,000,000","4,196,170","6,817,170"
"46","2022","202203","경찰청","경찰병원","공공질서및안전","경찰","경찰병원운영","경찰병원기본경비","경찰병원기본경비(총액인건비)","2,706,000,000","2,857,509,000","215,155,860","662,175,790"
"47","2022","202203","경찰청","경찰병원","공공질서및안전","경찰","경찰병원운영","경찰병원인건비","경찰병원인건비","41,824,000,000","41,650,916,000","3,369,576,740","10,193,707,470"
"48","2022","202203","경찰청","경찰병원","공공질서및안전","경찰","경찰병원운영","자산취득","경찰병원자산취득","3,380,000,000","3,420,822,140","24,110,910","34,560,910"
"49","2022","202203","경찰청","경찰병원","공공질서및안전","경찰","경찰병원운영","장례식장운영","장례식장운영","3,824,000,000","3,901,468,000","317,690,190","726,303,600"
"50","2022","202203","경찰청","경찰병원","공공질서및안전","경찰","경찰병원운영","진료업무지원","국립경찰병원 건강보험부담금(손익)","1,433,000,000","1,678,435,000","140,769,320","291,004,590"
"51","2022","202203","경찰청","경찰병원","공공질서및안전","경찰","경찰병원운영","진료업무지원","전산운영경비(정보화)","2,483,000,000","2,483,000,000","120,309,100","260,155,390"
"52","2022","202203","경찰청","경찰병원","공공질서및안전","경찰","경찰병원운영","진료업무지원","진료업무운영관리","22,517,000,000","22,215,672,000","1,714,507,040","3,814,187,480"
"53","2022","202203","경찰청","경찰병원","공공질서및안전","경찰","계정간거래(전출금)","감가상각비(경찰병원계정)","감가상각비","1,000,000","1,000,000",0,0
"54","2022","202203","경찰청","경찰병원","공공질서및안전","경찰","계정간거래(전출금)","당기순이익(경찰병원계정)","당기순이익","1,000,000","1,000,000",0,0
"55","2022","202203","경찰청","경찰병원","공공질서및안전","경찰","회계기금간거래(공무원연금부담금)","공무원연금부담금(경찰병원)","공무원연금기금 전출(공무원연금부담금)","4,232,000,000","4,232,000,000",0,"1,447,219,830"
"56","2022","202203","경찰청","국가균형발전특별회계","공공질서및안전","경찰","경찰행정지원","제주이관인력지원","제주자치경찰인력지원","4,708,000,000","4,708,000,000",0,"1,100,000,000"
"57","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","감사·인권보호활동","감사관감찰활동","1,783,000,000","1,783,000,000","434,580,450","736,195,720"
"58","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","감사·인권보호활동","인권·피해자보호활동","3,350,000,000","3,382,601,350","719,339,320","868,182,790"
"59","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","경찰복지증진","경찰관서직장보육시설운영(민자)","13,556,000,000","13,556,000,000","2,968,576,050","2,968,576,050"
"60","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","경찰복지증진","경찰복지증진","68,310,000,000","68,310,000,000","14,065,857,880","19,130,599,600"
"61","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","경찰복지증진","퇴직경찰관취업지원","2,057,000,000","2,057,000,000","509,897,000","532,172,000"
"62","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","대국민치안정책제공","경찰청홈페이지운영(정보화)","213,000,000","213,000,000","17,465,000","17,465,000"
"63","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","대국민치안정책제공","대국민소통강화","1,288,000,000","1,288,000,000","269,384,390","529,698,450"
"64","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","감사관기본경비","243,000,000","243,000,000","47,200,000","114,400,000"
"65","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","감사관기본경비(총액인건비)","98,000,000","88,000,000","14,302,000","27,720,000"
"66","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","강원청기본경비","8,263,000,000","8,362,000,000","1,671,703,550","3,273,912,190"
"67","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","강원청기본경비(총액인건비)","3,285,000,000","3,284,500,000","770,753,690","1,538,675,500"
"68","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","경기남부청기본경비","20,877,000,000","21,069,000,000","4,762,265,520","9,160,829,520"
"69","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","경기남부청기본경비(총액인건비)","8,991,000,000","8,963,000,000","1,968,554,570","3,701,424,480"
"70","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","경기북부청기본경비","8,449,000,000","8,781,000,000","2,130,427,460","4,186,267,450"
"71","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","경기북부청기본경비(총액인건비)","3,510,000,000","3,422,000,000","812,344,760","1,645,737,300"
"72","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","경남청기본경비","12,126,000,000","12,078,000,000","2,303,845,770","4,302,874,870"
"73","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","경남청기본경비(총액인건비)","4,935,000,000","4,809,000,000","936,807,370","1,769,697,600"
"74","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","경무인사기획관기본경비","6,572,000,000","6,796,058,000","653,520,950","1,585,775,470"
"75","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","경무인사기획관기본경비(총액인건비)","98,608,000,000","98,590,000,000","331,578,000","58,897,677,530"
"76","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","경북청기본경비","13,091,000,000","13,194,000,000","2,938,728,630","5,646,357,660"
"77","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","경북청기본경비(총액인건비)","5,007,000,000","4,916,500,000","1,312,077,370","2,320,151,220"
"78","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","경비국기본경비","847,000,000","847,000,000","123,378,730","331,439,630"
"79","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","경비국기본경비(총액인건비)","648,000,000","648,000,000","81,484,290","351,668,690"
"80","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","공공안녕정보국기본경비","100,000,000","100,000,000",0,"21,145,000"
"81","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","공공안녕정보국기본경비(총액인건비)","42,000,000","42,000,000",0,"10,501,000"
"82","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","과학수사관리관기본경비","129,000,000","129,000,000","23,545,000","53,045,000"
"83","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","과학수사관리관기본경비(총액인건비)","78,000,000","78,000,000","15,750,000","31,420,000"
"84","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","광주청기본경비","4,828,000,000","4,886,000,000","735,138,870","1,660,308,760"
"85","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","광주청기본경비(총액인건비)","1,694,000,000","1,660,800,000","356,262,000","745,266,000"
"86","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","교통국기본경비","2,017,000,000","2,017,000,000","294,458,430","559,346,410"
"87","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","교통국기본경비(총액인건비)","30,000,000","30,000,000","7,613,000","18,009,000"
"88","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","기획조정관기본경비","2,802,000,000","2,347,177,000","414,799,230","1,324,388,530"
"89","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","기획조정관기본경비(총액인건비)","716,000,000","416,000,000","74,140,000","148,280,000"
"90","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","대구청기본경비","7,075,000,000","7,124,000,000","2,006,419,520","3,501,216,690"
"91","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","대구청기본경비(총액인건비)","2,928,000,000","2,928,800,000","958,565,610","1,651,917,420"
"92","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","대변인기본경비","277,000,000","277,000,000","42,231,000","60,808,000"
"93","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","대변인기본경비(총액인건비)","48,000,000","48,000,000","8,250,000","16,494,000"
"94","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","대전청기본경비","4,644,000,000","4,816,000,000","1,202,531,230","2,087,910,630"
"95","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","대전청기본경비(총액인건비)","1,707,000,000","1,711,000,000","500,475,640","792,236,280"
"96","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","부산청기본경비","11,284,000,000","10,972,000,000","3,321,131,460","5,394,186,130"
"97","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","부산청기본경비(총액인건비)","4,677,000,000","4,354,200,000","1,162,391,340","2,062,417,600"
"98","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","사이버수사국기본경비","65,000,000","65,000,000","7,535,220","34,590,220"
"99","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","사이버수사국기본경비(총액인건비)","65,000,000","65,000,000","15,125,000","30,250,000"
"100","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","생활안전국기본경비","438,000,000","438,000,000","32,180,300","53,259,400"
"101","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","생활안전국기본경비(총액인건비)","62,000,000","62,000,000","15,700,000","30,700,000"
"102","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","서울청기본경비","32,768,000,000","33,157,000,000","6,017,446,900","11,994,594,280"
"103","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","서울청기본경비(총액인건비)","12,252,000,000","12,142,200,000","2,032,633,870","4,015,147,920"
"104","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","세종청기본경비","983,000,000","1,027,000,000","138,587,180","332,425,230"
"105","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","세종청기본경비(총액인건비)","473,000,000","473,500,000","74,115,570","149,026,230"
"106","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","수사국기본경비","154,000,000","154,000,000","12,804,000","55,782,000"
"107","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","수사국기본경비(총액인건비)","45,000,000","45,000,000","11,250,000","22,500,000"
"108","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","수사기획조정관기본경비","163,000,000","163,000,000","21,010,000","42,022,000"
"109","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","수사기획조정관기본경비(총액인건비)","131,000,000","146,000,000","22,725,000","45,451,000"
"110","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","안보수사국기본경비","58,000,000","58,000,000","15,900,000","31,700,000"
"111","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","안보수사국기본경비(총액인건비)","34,000,000","34,000,000","10,200,000","20,390,000"
"112","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","외사국기본경비","156,000,000","156,000,000","29,354,000","64,370,000"
"113","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","외사국기본경비(총액인건비)","28,000,000","28,000,000","5,042,000","16,598,000"
"114","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","울산청기본경비","3,762,000,000","3,817,000,000","864,585,110","1,612,880,600"
"115","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","울산청기본경비(총액인건비)","1,531,000,000","1,508,500,000","238,005,430","498,955,850"
"116","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","인천청기본경비","7,104,000,000","7,261,510,000","1,469,716,580","2,859,824,190"
"117","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","인천청기본경비(총액인건비)","3,363,000,000","3,223,100,000","654,193,850","1,157,487,640"
"118","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","전남청기본경비","12,730,000,000","12,782,000,000","1,873,916,500","4,324,889,610"
"119","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","전남청기본경비(총액인건비)","4,133,000,000","4,026,900,000","725,706,910","1,647,069,110"
"120","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","전북청기본경비","9,825,000,000","9,830,000,000","2,085,273,970","3,994,937,950"
"121","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","전북청기본경비(총액인건비)","3,366,000,000","3,364,000,000","796,750,080","1,429,499,420"
"122","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","정보화장비정책관기본경비","160,000,000","160,000,000","35,929,000","71,863,000"
"123","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","정보화장비정책관기본경비(총액인건비)","98,000,000","98,000,000","24,500,000","49,000,000"
"124","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","제주청기본경비","2,865,000,000","3,163,313,000","714,749,570","1,224,640,890"
"125","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","제주청기본경비(총액인건비)","1,149,000,000","1,101,000,000","314,075,520","548,007,780"
"126","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","충남청기본경비","9,972,000,000","10,111,000,000","2,085,804,700","4,025,026,220"
"127","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","충남청기본경비(총액인건비)","3,133,000,000","3,134,000,000","893,578,930","1,654,154,370"
"128","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","충북청기본경비","6,687,000,000","6,795,000,000","1,416,235,660","2,730,320,660"
"129","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","충북청기본경비(총액인건비)","2,547,000,000","2,533,000,000","587,843,760","1,068,404,100"
"130","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","치안상황관리관기본경비","112,000,000","112,000,000","18,826,700","48,536,700"
"131","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","치안상황관리관기본경비(총액인건비)","36,000,000","36,000,000","9,000,000","27,000,000"
"132","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","형사국기본경비","99,000,000","99,000,000","4,683,000","33,454,000"
"133","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","형사국기본경비(총액인건비)","29,000,000","29,000,000","4,610,000","14,500,000"
"134","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부인건비","경찰청인건비","600,993,000,000","600,993,000,000","441,031,071,330","480,228,885,190"
"135","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부인건비","방위비인건비","19,796,000,000","19,796,000,000","2,074,839,250","6,769,837,230"
"136","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부인건비","시도경찰청인건비","8,596,227,000,000","8,594,963,442,000","737,036,770,890","2,245,755,517,620"
"137","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","소속기관기본경비","경찰대학기본경비","2,106,000,000","2,106,000,000","183,513,890","563,931,460"
"138","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","소속기관기본경비","경찰대학기본경비(총액인건비)","383,000,000","383,000,000","55,331,690","113,958,950"
"139","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","소속기관기본경비","경찰인재개발원기본경비","1,907,000,000","1,907,000,000","105,479,260","237,985,440"
"140","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","소속기관기본경비","경찰인재개발원기본경비(총액인건비)","241,000,000","241,000,000","12,510,000","30,469,960"
"141","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","소속기관기본경비","수사연수원기본경비","449,000,000","449,000,000","45,768,690","107,906,290"
"142","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","소속기관기본경비","수사연수원기본경비(총액인건비)","113,000,000","113,000,000","8,988,000","27,339,350"
"143","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","소속기관기본경비","중앙학교기본경비","3,373,000,000","3,373,000,000","446,405,670","1,074,548,570"
"144","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","소속기관기본경비","중앙학교기본경비(총액인건비)","482,000,000","482,000,000","19,120,000","69,970,860"
"145","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","소속기관인건비","경찰대학인건비","24,445,000,000","24,445,000,000","1,997,468,440","6,498,425,090"
"146","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","소속기관인건비","경찰인재개발원인건비","10,581,000,000","10,581,000,000","778,740,550","2,777,240,570"
"147","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","소속기관인건비","수사연수원인건비","4,159,000,000","4,759,000,000","420,664,460","1,258,666,530"
"148","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","소속기관인건비","중앙학교인건비","48,461,000,000","48,989,000,000","4,706,968,210","14,915,981,720"
"149","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","치안행정업무지원","경무인사지원","9,665,000,000","9,699,374,000","185,808,500","708,634,500"
"150","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","치안행정업무지원","청사시설관리","117,535,000,000","117,782,493,000","5,155,672,110","5,946,444,870"
"151","2022","202203","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","치안행정업무지원","치안지원인력운영","153,506,000,000","153,506,000,000","11,090,244,380","36,277,887,150"
