No.,회계년도,집행월,소관,소관명,회계,회계명,분야코드,분야명,부문코드,부문명,프로그램코드,프로그램명,단위사업코드,단위사업명,예산(원),당월집행액(원),누계집행액(원)
"32","2022","04","006","국회","110","일반회계","010","일반·지방행정","011","입법및선거관리","7000","국회행정지원","7002","도서관 인건비","28,890,074,000","2,287,271,730","9,980,890,800"
"33","2022","04","006","국회","110","일반회계","010","일반·지방행정","011","입법및선거관리","7000","국회행정지원","7003","예산처 인건비","13,618,702,000","898,328,200","3,937,179,330"
"34","2022","04","006","국회","110","일반회계","010","일반·지방행정","011","입법및선거관리","7000","국회행정지원","7004","조사처 인건비","12,319,000,000","977,419,380","3,743,774,860"
"35","2022","04","006","국회","110","일반회계","010","일반·지방행정","011","입법및선거관리","7000","국회행정지원","7011","사무처 기본경비","27,361,232,000","1,979,428,320","9,119,308,200"
"36","2022","04","006","국회","110","일반회계","010","일반·지방행정","011","입법및선거관리","7000","국회행정지원","7018","도서관 기본경비","2,087,667,000","172,064,780","963,816,620"
"37","2022","04","006","국회","110","일반회계","010","일반·지방행정","011","입법및선거관리","7000","국회행정지원","7019","예산처 기본경비","2,692,181,000","198,992,070","962,773,890"
"38","2022","04","006","국회","110","일반회계","010","일반·지방행정","011","입법및선거관리","7000","국회행정지원","7020","조사처 기본경비","1,696,723,000","161,982,870","666,118,480"
"39","2022","04","007","대법원","110","일반회계","020","공공질서및안전","021","법원및헌재","1100","재판활동지원","1136","가족관계등록사무지원","15,148,897,000","5,353,120","14,974,717,370"
"40","2022","04","007","대법원","110","일반회계","020","공공질서및안전","021","법원및헌재","1100","재판활동지원","1140","법관등 전문화 및 국제화","7,478,000,000","232,965,100","785,872,590"
"41","2022","04","007","대법원","110","일반회계","020","공공질서및안전","021","법원및헌재","1100","재판활동지원","1142","사법행정효율성증진","12,086,845,000","1,719,761,900","4,624,890,870"
"42","2022","04","007","대법원","110","일반회계","020","공공질서및안전","021","법원및헌재","1100","재판활동지원","1143","재판청구권 실현","143,314,196,370","12,045,981,580","47,174,677,550"
"43","2022","04","007","대법원","110","일반회계","020","공공질서및안전","021","법원및헌재","1100","재판활동지원","1144","사실심충실화","3,855,520,630","144,342,970","348,965,550"
"44","2022","04","007","대법원","110","일반회계","020","공공질서및안전","021","법원및헌재","1100","재판활동지원","1148","법원예비금","280,000,000",0,0
"45","2022","04","007","대법원","110","일반회계","020","공공질서및안전","021","법원및헌재","1200","법원시설 확충 및 유지보수","1253","법원시설관리 등","43,236,902,470","1,910,614,950","7,925,159,840"
"46","2022","04","007","대법원","110","일반회계","020","공공질서및안전","021","법원및헌재","1300","사법정보화운영","1331","사법업무 전산화","89,785,436,250","2,673,926,280","10,715,101,810"
"47","2022","04","007","대법원","110","일반회계","020","공공질서및안전","021","법원및헌재","1300","사법정보화운영","1332","가족등록업무전산화","17,498,000,000","1,287,025,270","2,762,800,620"
"48","2022","04","007","대법원","110","일반회계","020","공공질서및안전","021","법원및헌재","1300","사법정보화운영","1333","법원전자도서관 개발 및 운영","3,036,000,000","12,801,200","382,871,220"
"49","2022","04","007","대법원","110","일반회계","020","공공질서및안전","021","법원및헌재","7000","사법행정운영지원","7001","본부 인건비","1,185,857,000,000","93,948,955,540","418,461,478,030"
"50","2022","04","007","대법원","110","일반회계","020","공공질서및안전","021","법원및헌재","7000","사법행정운영지원","7002","소속기관 인건비","19,578,000,000","1,524,216,410","6,572,769,530"
"51","2022","04","007","대법원","110","일반회계","020","공공질서및안전","021","법원및헌재","7000","사법행정운영지원","7011","사법운영 기본경비","79,156,058,200","7,343,508,290","30,483,426,720"
"52","2022","04","007","대법원","110","일반회계","020","공공질서및안전","021","법원및헌재","7000","사법행정운영지원","7031","사법운영지원","109,116,779,030","7,051,235,600","29,212,538,710"
"53","2022","04","007","대법원","215","등기특별회계","020","공공질서및안전","021","법원및헌재","1200","법원시설 확충 및 유지보수","1252","등기소 확충","20,521,162,680","886,855,950","4,077,539,730"
"54","2022","04","007","대법원","215","등기특별회계","020","공공질서및안전","021","법원및헌재","1300","사법정보화운영","1334","등기업무전산화","61,461,704,610","8,422,781,880","18,316,223,300"
"55","2022","04","007","대법원","215","등기특별회계","020","공공질서및안전","021","법원및헌재","7000","사법행정운영지원","7001","본부 인건비","123,796,000,000","8,510,564,340","41,362,156,900"
"56","2022","04","007","대법원","215","등기특별회계","020","공공질서및안전","021","법원및헌재","7000","사법행정운영지원","7011","본부 기본경비","5,033,000,000","390,304,080","1,533,180,460"
"57","2022","04","007","대법원","215","등기특별회계","020","공공질서및안전","021","법원및헌재","7000","사법행정운영지원","7032","등기업무지원","29,148,000,000","1,362,728,270","6,769,645,680"
"58","2022","04","007","대법원","215","등기특별회계","020","공공질서및안전","021","법원및헌재","7000","사법행정운영지원","7033","예비비","200,000,000",0,0
"59","2022","04","007","대법원","215","등기특별회계","020","공공질서및안전","021","법원및헌재","8000","회계간거래","8010","회계간전출","50,305,000,000",0,0
"60","2022","04","007","대법원","215","등기특별회계","020","공공질서및안전","021","법원및헌재","8400","내부거래지출","8410","회계기금간거래","22,796,000,000","3,802,178,480","10,105,288,290"
"61","2022","04","007","대법원","508","사법서비스진흥기금","020","공공질서및안전","021","법원및헌재","1100","재판활동지원","1161","사법제도개선 및 사법서비스진흥","63,248,356,460","5,162,057,180","14,110,462,980"
"62","2022","04","007","대법원","508","사법서비스진흥기금","020","공공질서및안전","021","법원및헌재","1100","재판활동지원","1176","기금운영비","49,000,000",0,"5,000,000"
"63","2022","04","007","대법원","508","사법서비스진흥기금","020","공공질서및안전","021","법원및헌재","1300","사법정보화운영","1331","대국민사법정보시스템 구축","12,886,836,780",0,0
"64","2022","04","007","대법원","508","사법서비스진흥기금","020","공공질서및안전","021","법원및헌재","1300","사법정보화운영","1335","공탁업무전산화","3,949,000,000","190,150,830","598,002,420"
"65","2022","04","007","대법원","508","사법서비스진흥기금","020","공공질서및안전","021","법원및헌재","9000","기금간거래(예탁금)","9011","공공자금관리기금 예탁","30,000,000,000",0,0
"66","2022","04","007","대법원","508","사법서비스진흥기금","020","공공질서및안전","021","법원및헌재","9700","여유자금운용","9701","여유자금운용","77,287,000,000",0,0
"67","2022","04","008","헌법재판소","110","일반회계","020","공공질서및안전","021","법원및헌재","1000","헌법재판소운영","1001","인건비","31,237,000,000","2,167,474,600","10,964,697,400"
"68","2022","04","008","헌법재판소","110","일반회계","020","공공질서및안전","021","법원및헌재","1000","헌법재판소운영","1011","기본경비","6,797,000,000","460,525,360","1,936,332,670"
"69","2022","04","008","헌법재판소","110","일반회계","020","공공질서및안전","021","법원및헌재","1000","헌법재판소운영","1031","재판활동지원","785,000,000","36,539,410","118,117,520"
"70","2022","04","008","헌법재판소","110","일반회계","020","공공질서및안전","021","법원및헌재","1000","헌법재판소운영","1032","본부운영지원","3,835,000,000","150,397,910","646,738,820"
"71","2022","04","008","헌법재판소","110","일반회계","020","공공질서및안전","021","법원및헌재","1000","헌법재판소운영","1033","헌법재판연구원운영지원","1,858,000,000","142,970,140","568,182,310"
"72","2022","04","008","헌법재판소","110","일반회계","020","공공질서및안전","021","법원및헌재","1000","헌법재판소운영","1034","국제교류협력","1,017,000,000","115,569,980","230,364,390"
"73","2022","04","008","헌법재판소","110","일반회계","020","공공질서및안전","021","법원및헌재","1000","헌법재판소운영","1035","정보자료운영","7,317,000,000","234,133,080","1,208,564,350"
"74","2022","04","008","헌법재판소","110","일반회계","020","공공질서및안전","021","법원및헌재","1000","헌법재판소운영","1036","예비금","25,000,000",0,0
"75","2022","04","009","중앙선거관리위원회","110","일반회계","010","일반·지방행정","011","입법및선거관리","1100","선거의공정한관리","1131","공직선거관리","421,206,677,900","2,228,201,780","292,712,349,880"
"76","2022","04","009","중앙선거관리위원회","110","일반회계","010","일반·지방행정","011","입법및선거관리","1100","선거의공정한관리","1132","정당발전지원","147,905,000,000","109,140","58,192,287,990"
"77","2022","04","009","중앙선거관리위원회","110","일반회계","010","일반·지방행정","011","입법및선거관리","1100","선거의공정한관리","1133","시민교육및공명선거정착","19,253,000,000","1,825,801,190","9,027,576,410"
"78","2022","04","009","중앙선거관리위원회","110","일반회계","010","일반·지방행정","011","입법및선거관리","1100","선거의공정한관리","1135","선거관리지원","890,000,000","23,461,200","408,626,050"
"79","2022","04","009","중앙선거관리위원회","110","일반회계","010","일반·지방행정","011","입법및선거관리","7100","선거관리행정지원","7101","인건비","212,021,000,000","25,098,654,950","77,502,662,620"
"80","2022","04","009","중앙선거관리위원회","110","일반회계","010","일반·지방행정","011","입법및선거관리","7100","선거관리행정지원","7111","기본경비","15,837,000,000","1,519,511,310","8,004,701,110"
"81","2022","04","009","중앙선거관리위원회","110","일반회계","010","일반·지방행정","011","입법및선거관리","7100","선거관리행정지원","7132","기관운영지원","45,873,000,000","4,150,434,200","17,849,139,160"
"82","2022","04","009","중앙선거관리위원회","110","일반회계","010","일반·지방행정","011","입법및선거관리","7100","선거관리행정지원","7136","선거행정정보화","7,433,000,000","532,175,910","1,644,821,810"
"83","2022","04","009","중앙선거관리위원회","110","일반회계","010","일반·지방행정","011","입법및선거관리","7100","선거관리행정지원","7137","예비금","260,000,000",0,0
"84","2022","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","1500","정부출연연구기관 지원(R&D)","1531","경제인문사회연구회","43,343,000,000","6,068,000,000","23,405,200,000"
"85","2022","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","1500","정부출연연구기관 지원(R&D)","1532","과학기술정책연구원","17,075,000,000","2,390,000,000","9,220,000,000"
"86","2022","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","1500","정부출연연구기관 지원(R&D)","1533","국토연구원","21,327,000,000","2,986,000,000","11,516,800,000"
"87","2022","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","1500","정부출연연구기관 지원(R&D)","1534","대외경제정책연구원","31,497,000,000","4,409,000,000","17,007,800,000"
"88","2022","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","1500","정부출연연구기관 지원(R&D)","1535","산업연구원","20,814,000,000","2,914,000,000","11,239,600,000"
"89","2022","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","1500","정부출연연구기관 지원(R&D)","1537","정보통신정책연구원","6,348,000,000","889,000,000","3,428,200,000"
"90","2022","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","1500","정부출연연구기관 지원(R&D)","1538","통일연구원","14,977,000,000","2,097,000,000","8,087,800,000"
"91","2022","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","1500","정부출연연구기관 지원(R&D)","1539","한국개발연구원","63,785,000,000","8,915,000,000","34,387,000,000"
"92","2022","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","1500","정부출연연구기관 지원(R&D)","1540","한국교육개발원","20,288,000,000","2,841,000,000","10,956,200,000"
"93","2022","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","1500","정부출연연구기관 지원(R&D)","1541","한국교육과정평가원","25,499,000,000","3,570,000,000","13,769,600,000"
"94","2022","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","1500","정부출연연구기관 지원(R&D)","1542","한국교통연구원","19,440,000,000","2,722,000,000","10,498,000,000"
"95","2022","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","1500","정부출연연구기관 지원(R&D)","1543","한국노동연구원","16,462,000,000","2,304,000,000","8,888,800,000"
"96","2022","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","1500","정부출연연구기관 지원(R&D)","1544","한국농촌경제연구원","17,398,000,000","2,436,000,000","9,395,200,000"
"97","2022","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","1500","정부출연연구기관 지원(R&D)","1545","한국법제연구원","13,901,000,000","1,946,000,000","7,506,400,000"
"98","2022","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","1500","정부출연연구기관 지원(R&D)","1546","한국보건사회연구원","32,351,000,000","4,529,000,000","17,469,400,000"
"99","2022","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","1500","정부출연연구기관 지원(R&D)","1547","한국여성정책연구원","15,525,000,000","2,173,000,000","8,383,000,000"
"100","2022","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","1500","정부출연연구기관 지원(R&D)","1548","한국조세재정연구원","37,551,000,000","5,257,000,000","20,277,400,000"
"101","2022","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","1500","정부출연연구기관 지원(R&D)","1549","한국직업능력연구원","22,984,000,000","3,218,000,000","12,411,600,000"
"102","2022","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","1500","정부출연연구기관 지원(R&D)","1550","한국청소년정책연구원","10,424,000,000","1,459,000,000","5,628,600,000"
"103","2022","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","1500","정부출연연구기관 지원(R&D)","1551","한국해양수산개발원","21,565,000,000","3,019,000,000","11,645,000,000"
"104","2022","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","1500","정부출연연구기관 지원(R&D)","1552","한국행정연구원","13,843,000,000","1,939,000,000","7,476,200,000"
"105","2022","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","1500","정부출연연구기관 지원(R&D)","1553","한국형사·법무정책연구원","12,258,000,000","1,717,000,000","6,620,200,000"
"106","2022","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","1500","정부출연연구기관 지원(R&D)","1554","한국환경연구원","22,777,000,000","3,189,000,000","12,299,800,000"
"107","2022","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","1500","정부출연연구기관 지원(R&D)","1555","건축공간연구원","11,980,000,000","1,677,000,000","6,469,000,000"
"108","2022","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","7000","국무총리실 행정지원","7001","인건비","57,169,000,000","4,455,639,770","17,985,202,960"
"109","2022","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","7000","국무총리실 행정지원","7011","기본경비","13,129,000,000","580,298,880","4,932,474,570"
"110","2022","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","7000","국무총리실 행정지원","7031","국정운영 기획관리 및 평가","6,117,000,000","145,405,300","2,647,667,260"
"111","2022","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","7000","국무총리실 행정지원","7032","사회통합 및 안전관리 추진","9,436,435,320","131,932,930","1,324,003,100"
"112","2022","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","7000","국무총리실 행정지원","7033","규제개혁","5,896,000,000","223,667,190","752,060,530"
"113","2022","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","7000","국무총리실 행정지원","7035","국가적중장기 추진과제 지원","17,543,189,090","249,379,110","5,721,459,400"
"114","2022","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","7000","국무총리실 행정지원","7036","행정지원","5,712,500,000","208,995,590","1,948,771,100"
"115","2022","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","7000","국무총리실 행정지원","7037","대국민 및 정당과의 소통","1,853,000,000","9,203,470","454,055,860"
"116","2022","04","010","국무조정실 및 국무총리비서실","110","일반회계","010","일반·지방행정","012","국정운영","8800","KDI 국제정책대학원 연금기금 국가부담금 지원","8810","KDI 국제정책대학원 연금기금 국가부담금 지원","306,000,000",0,"306,000,000"
"117","2022","04","010","국무조정실 및 국무총리비서실","216","에너지및자원사업특별회계","010","일반·지방행정","012","국정운영","1500","정부출연연구기관 지원(R&D)","1536","에너지경제연구원","12,253,000,000","1,716,000,000","6,617,200,000"
"118","2022","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","1000","법무활동","1031","국가송무수행","152,944,402,000","5,503,656,300","18,706,220,940"
"119","2022","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","1000","법무활동","1032","국제법무운영및외국법제연구","5,766,098,000","38,000,880","558,757,100"
"120","2022","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","1000","법무활동","1033","민상사법령의 선진화","4,482,738,500","1,208,609,440","3,243,946,580"
"121","2022","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","1000","법무활동","1038","법률서비스산업의선진화 및 법조인선발","5,495,000,000","244,833,880","3,075,341,430"
"122","2022","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","1000","법무활동","1041","통일대비법률통합실질화","692,100,000","46,115,180","221,950,120"
"123","2022","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","1100","인권활동","1131","법률구조","67,093,309,000","22,798,413,940","46,236,702,640"
"124","2022","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","1100","인권활동","1133","인권증진","447,000,000","33,543,880","129,612,380"
"125","2022","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","1100","인권활동","1139","국제인권증진","426,691,000","32,548,280","138,545,850"
"126","2022","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","1200","출입국관리","1231","국제이민협력","2,316,354,000","3,814,730","1,425,344,580"
"127","2022","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","1200","출입국관리","1232","출입국외국인관서운영","64,803,000,000","3,570,350,930","27,542,134,510"
"128","2022","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","1200","출입국관리","1233","외국인체류관리","53,064,646,000","2,350,531,720","17,441,180,930"
"129","2022","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","1300","검찰활동","1333","검찰운영","120,220,410,000","9,451,049,210","29,792,081,660"
"130","2022","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","1300","검찰활동","1334","검찰업무정보화","44,136,895,780","2,876,885,090","9,769,919,630"
"131","2022","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","1300","검찰활동","1335","수사지원및역량강화","113,854,455,000","8,471,971,580","33,720,603,600"
"132","2022","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","1300","검찰활동","1337","공판활동및형집행","52,406,645,000","2,260,540,500","13,918,846,550"
"133","2022","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","1300","검찰활동","1338","형사사법선진화","292,000,000","13,100,000","80,779,000"
"134","2022","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","1300","검찰활동","1339","특검활동","4,464,149,530",0,"199,083,530"
"135","2022","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","1500","교정활동","1531","교도소운영","179,899,178,140","13,379,214,660","35,050,477,800"
"136","2022","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","1500","교정활동","1532","재소자수용및교화","280,449,700,000","21,844,449,570","96,368,755,180"
"137","2022","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","1600","범죄예방활동","1631","범죄예방기관운영","10,940,000,000","472,169,220","2,077,578,720"
"138","2022","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","1600","범죄예방활동","1632","소년보호","29,123,000,000","1,939,222,210","8,248,890,730"
"139","2022","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","1600","범죄예방활동","1633","갱생보호","40,505,000,000",0,"23,087,849,090"
"140","2022","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","1600","범죄예방활동","1634","치료감호","9,845,000,000","929,367,480","2,335,802,750"
"141","2022","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","1600","범죄예방활동","1635","보호관찰","41,143,547,000","3,761,492,850","10,704,110,170"
"142","2022","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","1600","범죄예방활동","1636","법질서 준수 및 법교육","8,282,000,000","478,626,750","917,973,860"
"143","2022","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","1800","특별감찰관활동","1802","특별감찰관인건비","238,000,000",0,0
"144","2022","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","1800","특별감찰관활동","1818","특별감찰관기본경비","234,500,000","6,559,850","30,918,760"
"145","2022","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","1800","특별감찰관활동","1831","특별감찰활동","525,500,000","52,606,540","175,415,400"
"146","2022","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","5100","법무교육훈련","5131","연수원운영","7,629,000,000","383,739,480","1,647,669,150"
"147","2022","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","7000","법무및검찰행정지원","7001","본부인건비","179,737,304,000","5,362,812,790","124,167,799,280"
"148","2022","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","7000","법무및검찰행정지원","7002","소속기관인건비","2,257,427,000,000","160,759,849,490","756,535,504,500"
"149","2022","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","7000","법무및검찰행정지원","7011","본부기본경비(일반)","16,289,396,000","1,534,629,920","6,536,103,860"
"150","2022","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","7000","법무및검찰행정지원","7018","소속기관기본경비(일반)","138,515,758,230","13,304,599,400","45,881,134,800"
"151","2022","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","7000","법무및검찰행정지원","7032","법무행정개선","10,178,000,000","773,438,570","2,622,388,230"
"152","2022","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","7000","법무및검찰행정지원","7033","정책연구개발사업","42,000,000",0,0
"153","2022","04","013","법무부","110","일반회계","020","공공질서및안전","022","법무및검찰","7000","법무및검찰행정지원","7034","법무행정정보화","38,198,400,000","3,076,433,930","9,716,627,350"
