No.,회계년도,회계월,소관,소관명,회계,회계명,수입관,수입관명,수입항,수입항명,예산액(원),예산현액(원),당월수납금액(원),누계수납금액(원)
"33","2023","04","037","경찰청","110","일반회계","13","재화및용역판매수입","65","면허료및수수료","881,000,000","881,000,000","1,606,410","418,022,150"
"34","2023","04","037","경찰청","110","일반회계","13","재화및용역판매수입","66","입학금및수업료","430,000,000","430,000,000",0,0
"35","2023","04","037","경찰청","110","일반회계","13","재화및용역판매수입","69","잡수입","3,151,000,000","3,151,000,000","480,271,070","1,440,059,260"
"36","2023","04","019","고용노동부","541","고용보험기금","12","경상이전수입","58","가산금","3,268,000,000","3,268,000,000","316,969,470","694,689,730"
"37","2023","04","019","고용노동부","541","고용보험기금","12","경상이전수입","59","기타경상이전수입","221,184,000,000","221,184,000,000","17,108,729,215","52,069,643,567"
"38","2023","04","019","고용노동부","541","고용보험기금","12","경상이전수입","56","벌금,몰수금및과태료",0,0,0,0
"39","2023","04","019","고용노동부","541","고용보험기금","07","사회보장기여금","38","사회보장기여금","17,043,109,000,000","17,043,109,000,000","1,220,404,241,375","5,857,657,304,659"
"40","2023","04","019","고용노동부","541","고용보험기금","20","융자및전대차관원금회수","75","융자원금회수","104,294,000,000","104,294,000,000","7,506,821,980","28,069,920,150"
"41","2023","04","019","고용노동부","541","고용보험기금","11","재산수입","51","관유물대여료","147,000,000","147,000,000","-366,450","3,664,560"
"42","2023","04","019","고용노동부","541","고용보험기금","11","재산수입","54","기타이자수입및재산수입","311,103,000,000","311,103,000,000","7,835,699,250","38,474,765,150"
"43","2023","04","019","고용노동부","541","고용보험기금","13","재화및용역판매수입","69","잡수입","90,000,000","90,000,000","777,040","2,958,030"
"44","2023","04","019","고용노동부","541","고용보험기금","40","정부내부수입및기타","91","전입금","300,000,000,000","300,000,000,000",0,"300,000,000,000"
"45","2023","04","019","고용노동부","541","고용보험기금","31","차입금및여유자금회수","85","정부예금회수","3,696,796,000,000","3,696,796,000,000",0,0
"46","2023","04","019","고용노동부","558","근로복지진흥기금","12","경상이전수입","59","기타경상이전수입","9,620,000,000","9,620,000,000","647,318,563","2,721,578,926"
"47","2023","04","019","고용노동부","558","근로복지진흥기금","20","융자및전대차관원금회수","75","융자원금회수","154,618,000,000","154,618,000,000","12,091,577,780","43,019,746,970"
"48","2023","04","019","고용노동부","558","근로복지진흥기금","11","재산수입","54","기타이자수입및재산수입","5,981,000,000","5,981,000,000","658,557,654","2,291,057,432"
"49","2023","04","019","고용노동부","558","근로복지진흥기금","13","재화및용역판매수입","65","면허료및수수료","4,362,000,000","4,362,000,000","1,064,601,479","3,383,091,546"
"50","2023","04","019","고용노동부","558","근로복지진흥기금","13","재화및용역판매수입","69","잡수입","4,774,000,000","4,774,000,000","241,865,587","1,106,858,542"
"51","2023","04","019","고용노동부","558","근로복지진흥기금","40","정부내부수입및기타","92","예탁원금회수",0,0,0,0
"52","2023","04","019","고용노동부","558","근로복지진흥기금","40","정부내부수입및기타","95","예탁이자수입","1,000,000,000","1,000,000,000",0,0
"53","2023","04","019","고용노동부","558","근로복지진흥기금","40","정부내부수입및기타","91","전입금","88,116,000,000","88,116,000,000","3,000,000,000","36,000,000,000"
"54","2023","04","019","고용노동부","558","근로복지진흥기금","31","차입금및여유자금회수","85","정부예금회수","143,618,000,000","143,618,000,000","143,862,677,038","573,704,870,173"
"55","2023","04","019","고용노동부","523","산업재해보상보험및예방기금","12","경상이전수입","58","가산금","5,950,000,000","5,950,000,000","704,611,240","1,376,928,752"
"56","2023","04","019","고용노동부","523","산업재해보상보험및예방기금","12","경상이전수입","59","기타경상이전수입","107,210,000,000","107,210,000,000","6,746,618,685","36,177,997,252"
"57","2023","04","019","고용노동부","523","산업재해보상보험및예방기금","12","경상이전수입","56","벌금,몰수금및과태료","12,000,000","12,000,000",0,0
"58","2023","04","019","고용노동부","523","산업재해보상보험및예방기금","07","사회보장기여금","38","사회보장기여금","8,709,368,000,000","8,709,368,000,000","497,947,709,854","3,659,961,998,134"
"59","2023","04","019","고용노동부","523","산업재해보상보험및예방기금","20","융자및전대차관원금회수","75","융자원금회수","161,582,000,000","161,582,000,000","6,489,060,130","39,943,631,550"
"60","2023","04","019","고용노동부","523","산업재해보상보험및예방기금","11","재산수입","51","관유물대여료","749,000,000","749,000,000",0,0
"61","2023","04","019","고용노동부","523","산업재해보상보험및예방기금","11","재산수입","54","기타이자수입및재산수입","663,619,000,000","663,619,000,000","19,286,480,380","166,120,710,380"
"62","2023","04","019","고용노동부","523","산업재해보상보험및예방기금","13","재화및용역판매수입","69","잡수입","12,482,000,000","12,482,000,000","845,123,190","845,736,240"
"63","2023","04","019","고용노동부","523","산업재해보상보험및예방기금","40","정부내부수입및기타","92","예탁원금회수","2,030,000,000,000","2,030,000,000,000",0,0
"64","2023","04","019","고용노동부","523","산업재해보상보험및예방기금","40","정부내부수입및기타","95","예탁이자수입","114,638,000,000","114,638,000,000",0,"23,143,112,320"
"65","2023","04","019","고용노동부","523","산업재해보상보험및예방기금","40","정부내부수입및기타","91","전입금","20,000,000,000","20,000,000,000",0,"20,000,000,000"
"66","2023","04","019","고용노동부","523","산업재해보상보험및예방기금","31","차입금및여유자금회수","85","정부예금회수","7,230,583,000,000","7,230,583,000,000",0,0
"67","2023","04","019","고용노동부","216","에너지및자원사업특별회계","12","경상이전수입","59","기타경상이전수입",0,0,"1,803,840","6,212,320"
"68","2023","04","019","고용노동부","110","일반회계","12","경상이전수입","58","가산금","264,000,000","264,000,000","17,910,260","78,766,080"
"69","2023","04","019","고용노동부","110","일반회계","12","경상이전수입","59","기타경상이전수입","187,640,000,000","187,640,000,000","11,238,544,240","58,711,464,450"
"70","2023","04","019","고용노동부","110","일반회계","12","경상이전수입","56","벌금,몰수금및과태료","44,666,000,000","44,666,000,000","4,636,701,660","16,904,287,970"
"71","2023","04","019","고용노동부","110","일반회계","12","경상이전수입","57","변상금및위약금","10,000,000","10,000,000",0,0
"72","2023","04","019","고용노동부","110","일반회계","11","재산수입","51","관유물대여료",0,0,0,0
"73","2023","04","019","고용노동부","110","일반회계","11","재산수입","54","기타이자수입및재산수입","1,217,000,000","1,217,000,000","338,329,020","990,942,660"
"74","2023","04","019","고용노동부","110","일반회계","13","재화및용역판매수입","65","면허료및수수료","10,000,000","10,000,000",0,"7,533,310"
"75","2023","04","019","고용노동부","110","일반회계","13","재화및용역판매수입","69","잡수입","139,000,000","139,000,000","1,920,390","4,019,200"
"76","2023","04","019","고용노동부","547","임금채권보장기금","12","경상이전수입","58","가산금","153,000,000","153,000,000","13,220,290","24,751,120"
"77","2023","04","019","고용노동부","547","임금채권보장기금","12","경상이전수입","59","기타경상이전수입","587,198,000,000","587,198,000,000","37,608,424,379","187,573,479,838"
"78","2023","04","019","고용노동부","547","임금채권보장기금","20","융자및전대차관원금회수","75","융자원금회수","15,902,000,000","15,902,000,000","1,429,531,750","6,278,921,050"
"79","2023","04","019","고용노동부","547","임금채권보장기금","11","재산수입","54","기타이자수입및재산수입","47,780,000,000","47,780,000,000","300,934,670","3,595,024,210"
"80","2023","04","019","고용노동부","547","임금채권보장기금","40","정부내부수입및기타","92","예탁원금회수","100,000,000,000","100,000,000,000",0,"50,000,000,000"
"81","2023","04","019","고용노동부","547","임금채권보장기금","40","정부내부수입및기타","95","예탁이자수입","2,000,000,000","2,000,000,000",0,"324,821,910"
"82","2023","04","019","고용노동부","547","임금채권보장기금","40","정부내부수입및기타","91","전입금","82,000,000","82,000,000",0,"82,000,000"
"83","2023","04","019","고용노동부","547","임금채권보장기금","31","차입금및여유자금회수","85","정부예금회수","163,812,000,000","163,812,000,000",0,0
"84","2023","04","019","고용노동부","535","장애인고용촉진및직업재활기금","12","경상이전수입","58","가산금","1,013,000,000","1,013,000,000","43,730,800","356,663,950"
"85","2023","04","019","고용노동부","535","장애인고용촉진및직업재활기금","12","경상이전수입","59","기타경상이전수입","757,890,000,000","757,890,000,000","19,032,433,540","778,399,208,160"
"86","2023","04","019","고용노동부","535","장애인고용촉진및직업재활기금","20","융자및전대차관원금회수","75","융자원금회수","3,118,000,000","3,118,000,000","564,390,000","1,334,000,000"
"87","2023","04","019","고용노동부","535","장애인고용촉진및직업재활기금","11","재산수입","54","기타이자수입및재산수입","17,165,000,000","17,165,000,000","705,350,020","1,565,065,740"
"88","2023","04","019","고용노동부","535","장애인고용촉진및직업재활기금","40","정부내부수입및기타","92","예탁원금회수","600,000,000,000","600,000,000,000",0,"500,000,000,000"
"89","2023","04","019","고용노동부","535","장애인고용촉진및직업재활기금","40","정부내부수입및기타","95","예탁이자수입","12,000,000,000","12,000,000,000",0,"3,812,808,210"
"90","2023","04","019","고용노동부","535","장애인고용촉진및직업재활기금","31","차입금및여유자금회수","85","정부예금회수","509,288,000,000","509,288,000,000",0,0
"91","2023","04","019","고용노동부","236","지역균형발전특별회계","12","경상이전수입","59","기타경상이전수입","15,921,000,000","15,921,000,000","452,654,000","488,602,730"
"92","2023","04","019","고용노동부","236","지역균형발전특별회계","12","경상이전수입","56","벌금,몰수금및과태료","2,000,000","2,000,000",0,"3,000,000"
"93","2023","04","019","고용노동부","236","지역균형발전특별회계","11","재산수입","54","기타이자수입및재산수입","578,000,000","578,000,000","35,577,000","36,033,490"
"94","2023","04","118","고위공직자범죄수사처","110","일반회계","12","경상이전수입","59","기타경상이전수입",0,0,0,"133,005,590"
"95","2023","04","040","공정거래위원회","110","일반회계","12","경상이전수입","58","가산금","415,000,000","415,000,000","22,243,200","156,342,820"
"96","2023","04","040","공정거래위원회","110","일반회계","12","경상이전수입","59","기타경상이전수입","1,543,000,000","1,543,000,000","88,263,880","375,704,430"
"97","2023","04","040","공정거래위원회","110","일반회계","12","경상이전수입","56","벌금,몰수금및과태료","419,732,000,000","419,732,000,000","13,347,098,370","304,980,262,720"
"98","2023","04","040","공정거래위원회","110","일반회계","12","경상이전수입","57","변상금및위약금","1,000,000","1,000,000",0,0
"99","2023","04","040","공정거래위원회","110","일반회계","11","재산수입","54","기타이자수입및재산수입","5,000,000","5,000,000","493,420","493,420"
"100","2023","04","040","공정거래위원회","110","일반회계","13","재화및용역판매수입","69","잡수입",0,0,0,"293,890"
"101","2023","04","162","과학기술정보통신부","538","과학기술진흥기금","12","경상이전수입","59","기타경상이전수입","8,029,000,000","8,029,000,000","284,139,750","671,982,480"
"102","2023","04","162","과학기술정보통신부","538","과학기술진흥기금","20","융자및전대차관원금회수","75","융자원금회수","400,000,000","400,000,000",0,"100,000,000"
"103","2023","04","162","과학기술정보통신부","538","과학기술진흥기금","11","재산수입","54","기타이자수입및재산수입","744,000,000","744,000,000","86,524,850","250,215,710"
"104","2023","04","162","과학기술정보통신부","538","과학기술진흥기금","11","재산수입","52","정부출자수입","2,725,000,000","2,725,000,000",0,0
"105","2023","04","162","과학기술정보통신부","538","과학기술진흥기금","40","정부내부수입및기타","91","전입금","109,957,000,000","109,957,000,000","19,884,000,000","67,793,000,000"
"106","2023","04","162","과학기술정보통신부","538","과학기술진흥기금","31","차입금및여유자금회수","85","정부예금회수","48,306,000,000","48,306,000,000",0,0
"107","2023","04","162","과학기술정보통신부","443","국립과천과학관","12","경상이전수입","58","가산금",0,0,0,0
"108","2023","04","162","과학기술정보통신부","443","국립과천과학관","12","경상이전수입","59","기타경상이전수입",0,0,0,0
"109","2023","04","162","과학기술정보통신부","443","국립과천과학관","10","기업특별회계영업수입","49","책임운영기관사업수입","4,066,000,000","4,066,000,000","292,617,250","847,373,840"
"110","2023","04","162","과학기술정보통신부","443","국립과천과학관","34","세계잉여금","89","세계잉여금이입액","579,000,000","579,000,000",0,0
"111","2023","04","162","과학기술정보통신부","443","국립과천과학관","11","재산수입","51","관유물대여료","759,000,000","759,000,000","56,866,700","172,347,570"
"112","2023","04","162","과학기술정보통신부","443","국립과천과학관","11","재산수입","54","기타이자수입및재산수입","1,000,000","1,000,000",0,0
"113","2023","04","162","과학기술정보통신부","443","국립과천과학관","13","재화및용역판매수입","69","잡수입","191,000,000","191,000,000","7,702,580","79,675,100"
"114","2023","04","162","과학기술정보통신부","443","국립과천과학관","40","정부내부수입및기타","96","기타","1,501,000,000","1,501,000,000","1,501,000,000","1,501,000,000"
"115","2023","04","162","과학기술정보통신부","443","국립과천과학관","40","정부내부수입및기타","91","전입금","29,612,000,000","29,612,000,000","8,883,600,000","20,728,400,000"
"116","2023","04","162","과학기술정보통신부","412","국립중앙과학관","12","경상이전수입","59","기타경상이전수입",0,0,0,0
"117","2023","04","162","과학기술정보통신부","412","국립중앙과학관","12","경상이전수입","57","변상금및위약금",0,0,0,"1,800"
"118","2023","04","162","과학기술정보통신부","412","국립중앙과학관","15","관유물매각대","71","고정자산매각대","2,000,000","2,000,000",0,0
"119","2023","04","162","과학기술정보통신부","412","국립중앙과학관","10","기업특별회계영업수입","49","책임운영기관사업수입","1,750,000,000","1,750,000,000","69,652,860","334,086,730"
"120","2023","04","162","과학기술정보통신부","412","국립중앙과학관","34","세계잉여금","89","세계잉여금이입액","1,042,000,000","1,042,000,000",0,0
"121","2023","04","162","과학기술정보통신부","412","국립중앙과학관","11","재산수입","51","관유물대여료","155,000,000","155,000,000","7,734,470","52,175,200"
"122","2023","04","162","과학기술정보통신부","412","국립중앙과학관","11","재산수입","54","기타이자수입및재산수입",0,0,0,"425,680"
"123","2023","04","162","과학기술정보통신부","412","국립중앙과학관","13","재화및용역판매수입","69","잡수입","75,000,000","75,000,000","596,040","1,953,090"
"124","2023","04","162","과학기술정보통신부","412","국립중앙과학관","40","정부내부수입및기타","96","기타","1,132,000,000","1,132,000,000","1,132,000,000","1,132,000,000"
"125","2023","04","162","과학기술정보통신부","412","국립중앙과학관","40","정부내부수입및기타","91","전입금","33,145,000,000","33,145,000,000","9,943,500,000","23,201,500,000"
"126","2023","04","162","과학기술정보통신부","564","방송통신발전기금","12","경상이전수입","58","가산금",0,0,0,0
"127","2023","04","162","과학기술정보통신부","564","방송통신발전기금","12","경상이전수입","59","기타경상이전수입","1,044,506,000,000","1,044,506,000,000","1,163,798,720","474,515,224,980"
"128","2023","04","162","과학기술정보통신부","564","방송통신발전기금","12","경상이전수입","56","벌금,몰수금및과태료",0,0,0,0
"129","2023","04","162","과학기술정보통신부","564","방송통신발전기금","11","재산수입","54","기타이자수입및재산수입","3,639,000,000","3,639,000,000","895,221,370","5,800,139,073"
"130","2023","04","162","과학기술정보통신부","564","방송통신발전기금","40","정부내부수입및기타","94","예수금","310,075,000,000","310,075,000,000","35,000,000,000","105,000,000,000"
"131","2023","04","162","과학기술정보통신부","564","방송통신발전기금","31","차입금및여유자금회수","85","정부예금회수","122,582,000,000","122,582,000,000",0,0
"132","2023","04","162","과학기술정보통신부","238","소재부품장비경쟁력강화특별회계","12","경상이전수입","59","기타경상이전수입",0,0,0,"371,407,400"
"133","2023","04","162","과학기술정보통신부","238","소재부품장비경쟁력강화특별회계","11","재산수입","54","기타이자수입및재산수입",0,0,0,"15,205,790"
"134","2023","04","162","과학기술정보통신부","222","우체국보험특별회계","12","경상이전수입","59","기타경상이전수입","400,000,000","400,000,000","26,640","11,157,160"
"135","2023","04","162","과학기술정보통신부","222","우체국보험특별회계","12","경상이전수입","57","변상금및위약금","10,000,000","10,000,000",0,"9,110"
"136","2023","04","162","과학기술정보통신부","222","우체국보험특별회계","13","재화및용역판매수입","69","잡수입","1,040,374,000,000","1,040,374,000,000","51,880,047,880","357,802,677,400"
"137","2023","04","162","과학기술정보통신부","222","우체국보험특별회계","40","정부내부수입및기타","95","예탁이자수입",0,0,0,0
"138","2023","04","162","과학기술정보통신부","315","우체국예금특별회계","12","경상이전수입","59","기타경상이전수입","700,000,000","700,000,000","2,588,750","116,005,570"
"139","2023","04","162","과학기술정보통신부","315","우체국예금특별회계","12","경상이전수입","57","변상금및위약금","10,000,000","10,000,000","13,032,450","13,072,910"
"140","2023","04","162","과학기술정보통신부","315","우체국예금특별회계","15","관유물매각대","71","고정자산매각대","50,000,000","50,000,000","780,500","2,789,900"
"141","2023","04","162","과학기술정보통신부","315","우체국예금특별회계","15","관유물매각대","73","재고자산매각대및유동자산","23,000,000","23,000,000",0,"3,664,000"
"142","2023","04","162","과학기술정보통신부","315","우체국예금특별회계","15","관유물매각대","72","토지및무형자산매각대",0,0,0,0
"143","2023","04","162","과학기술정보통신부","315","우체국예금특별회계","10","기업특별회계영업수입","43","우정사업수입","2,281,324,000,000","2,281,324,000,000","356,500,560,870","955,703,215,930"
"144","2023","04","162","과학기술정보통신부","315","우체국예금특별회계","34","세계잉여금","89","세계잉여금이입액","100,484,000,000","100,484,000,000",0,0
"145","2023","04","162","과학기술정보통신부","315","우체국예금특별회계","11","재산수입","51","관유물대여료",0,0,0,0
"146","2023","04","162","과학기술정보통신부","315","우체국예금특별회계","11","재산수입","54","기타이자수입및재산수입","10,000,000","10,000,000",0,610
"147","2023","04","162","과학기술정보통신부","315","우체국예금특별회계","13","재화및용역판매수입","69","잡수입","200,000,000","200,000,000","777,600","1,033,210"
"148","2023","04","162","과학기술정보통신부","315","우체국예금특별회계","40","정부내부수입및기타","96","기타",0,0,0,0
"149","2023","04","162","과학기술정보통신부","315","우체국예금특별회계","40","정부내부수입및기타","92","예탁원금회수","1,862,411,000,000","1,862,411,000,000",0,"636,698,000,000"
"150","2023","04","162","과학기술정보통신부","315","우체국예금특별회계","40","정부내부수입및기타","95","예탁이자수입","87,275,000,000","87,275,000,000",0,"37,316,276,110"
"151","2023","04","162","과학기술정보통신부","315","우체국예금특별회계","40","정부내부수입및기타","91","전입금","83,225,000,000","83,225,000,000",0,"42,822,000,000"
"152","2023","04","162","과학기술정보통신부","314","우편사업특별회계","12","경상이전수입","59","기타경상이전수입","3,240,000,000","3,240,000,000","71,727,580","534,313,920"
"153","2023","04","162","과학기술정보통신부","314","우편사업특별회계","12","경상이전수입","57","변상금및위약금","494,000,000","494,000,000","699,010","21,624,890"
"154","2023","04","162","과학기술정보통신부","314","우편사업특별회계","15","관유물매각대","71","고정자산매각대","2,950,000,000","2,950,000,000","31,541,000","734,390,750"
"155","2023","04","162","과학기술정보통신부","314","우편사업특별회계","15","관유물매각대","73","재고자산매각대및유동자산","305,000,000","305,000,000","26,629,450","61,525,560"
"156","2023","04","162","과학기술정보통신부","314","우편사업특별회계","15","관유물매각대","72","토지및무형자산매각대","23,411,000,000","23,411,000,000","201,412,000","5,183,501,000"
"157","2023","04","162","과학기술정보통신부","314","우편사업특별회계","10","기업특별회계영업수입","43","우정사업수입","3,176,194,000,000","3,176,194,000,000","259,908,166,740","888,902,269,530"
"158","2023","04","162","과학기술정보통신부","314","우편사업특별회계","34","세계잉여금","89","세계잉여금이입액","92,000,000,000","92,000,000,000",0,0
"159","2023","04","162","과학기술정보통신부","314","우편사업특별회계","11","재산수입","51","관유물대여료","52,821,000,000","52,821,000,000","919,692,550","14,546,961,570"
"160","2023","04","162","과학기술정보통신부","314","우편사업특별회계","11","재산수입","54","기타이자수입및재산수입","6,237,000,000","6,237,000,000","252,943,430","817,740,880"
"161","2023","04","162","과학기술정보통신부","314","우편사업특별회계","13","재화및용역판매수입","69","잡수입","1,635,000,000","1,635,000,000","90,570,090","232,122,980"
"162","2023","04","162","과학기술정보통신부","314","우편사업특별회계","40","정부내부수입및기타","96","기타","65,346,000,000","65,346,000,000",0,0
"163","2023","04","162","과학기술정보통신부","314","우편사업특별회계","40","정부내부수입및기타","92","예탁원금회수","380,000,000,000","380,000,000,000",0,0
"164","2023","04","162","과학기술정보통신부","314","우편사업특별회계","40","정부내부수입및기타","95","예탁이자수입","25,008,000,000","25,008,000,000",0,"3,415,224,640"
"165","2023","04","162","과학기술정보통신부","314","우편사업특별회계","40","정부내부수입및기타","91","전입금","1,594,763,000,000","1,594,763,000,000",0,"421,574,046,900"
"166","2023","04","162","과학기술정보통신부","546","원자력기금","12","경상이전수입","58","가산금","3,000,000","3,000,000","1,230","291,670"
"167","2023","04","162","과학기술정보통신부","546","원자력기금","12","경상이전수입","59","기타경상이전수입","328,847,000,000","328,847,000,000","55,908,581,010","141,318,860,190"
"168","2023","04","162","과학기술정보통신부","546","원자력기금","12","경상이전수입","56","벌금,몰수금및과태료","3,032,000,000","3,032,000,000","12,000,000","1,977,400,000"
"169","2023","04","162","과학기술정보통신부","546","원자력기금","11","재산수입","54","기타이자수입및재산수입","1,721,000,000","1,721,000,000","1,853,387,064","2,247,071,018"
"170","2023","04","162","과학기술정보통신부","546","원자력기금","40","정부내부수입및기타","94","예수금","12,000,000,000","12,000,000,000",0,0
"171","2023","04","162","과학기술정보통신부","546","원자력기금","31","차입금및여유자금회수","85","정부예금회수","172,858,000,000","172,858,000,000",0,0
"172","2023","04","162","과학기술정보통신부","110","일반회계","12","경상이전수입","58","가산금",0,0,"1,275,000","1,555,970"
"173","2023","04","162","과학기술정보통신부","110","일반회계","12","경상이전수입","59","기타경상이전수입","65,179,000,000","65,179,000,000","25,552,271,880","29,358,882,690"
"174","2023","04","162","과학기술정보통신부","110","일반회계","12","경상이전수입","56","벌금,몰수금및과태료","1,883,000,000","1,883,000,000","61,200,000","1,529,190,310"
"175","2023","04","162","과학기술정보통신부","110","일반회계","12","경상이전수입","57","변상금및위약금",0,0,"63,750","245,470"
"176","2023","04","162","과학기술정보통신부","110","일반회계","11","재산수입","51","관유물대여료","126,000,000","126,000,000","1,189,050","6,914,550"
"177","2023","04","162","과학기술정보통신부","110","일반회계","11","재산수입","54","기타이자수입및재산수입","5,199,000,000","5,199,000,000","3,071,491,230","4,030,700,870"
"178","2023","04","162","과학기술정보통신부","110","일반회계","13","재화및용역판매수입","65","면허료및수수료","257,952,000,000","257,952,000,000","521,489,160","64,066,309,400"
"179","2023","04","162","과학기술정보통신부","110","일반회계","13","재화및용역판매수입","69","잡수입","28,000,000","28,000,000","2,573,180","7,859,090"
"180","2023","04","162","과학기술정보통신부","543","정보통신진흥기금","12","경상이전수입","59","기타경상이전수입","1,062,442,000,000","1,062,442,000,000","4,030,787,930","603,004,361,400"
"181","2023","04","162","과학기술정보통신부","543","정보통신진흥기금","12","경상이전수입","56","벌금,몰수금및과태료",0,0,0,0
"182","2023","04","162","과학기술정보통신부","543","정보통신진흥기금","20","융자및전대차관원금회수","75","융자원금회수","30,113,000,000","30,113,000,000","963,804,320","9,605,203,070"
"183","2023","04","162","과학기술정보통신부","543","정보통신진흥기금","11","재산수입","54","기타이자수입및재산수입","4,850,000,000","4,850,000,000","850,658,340","7,171,355,530"
"184","2023","04","162","과학기술정보통신부","543","정보통신진흥기금","40","정부내부수입및기타","94","예수금","325,821,000,000","325,821,000,000","150,821,000,000","200,821,000,000"
"185","2023","04","162","과학기술정보통신부","543","정보통신진흥기금","31","차입금및여유자금회수","85","정부예금회수","139,520,000,000","139,520,000,000",0,0
"186","2023","04","162","과학기술정보통신부","236","지역균형발전특별회계","12","경상이전수입","59","기타경상이전수입","9,532,000,000","9,532,000,000","4,559,465,520","5,566,423,550"
"187","2023","04","162","과학기술정보통신부","236","지역균형발전특별회계","12","경상이전수입","56","벌금,몰수금및과태료",0,0,"659,420","659,420"
"188","2023","04","162","과학기술정보통신부","236","지역균형발전특별회계","11","재산수입","54","기타이자수입및재산수입","617,000,000","617,000,000","50,158,960","460,556,660"
"189","2023","04","027","관세청","110","일반회계","12","경상이전수입","58","가산금","1,356,000,000","1,356,000,000","42,245,780","257,665,820"
