No.,회계년도,집행월,소관명,회계명,분야명,부문명,프로그램명,단위사업명,세부사업명,예산액,예산현액,당월지출금액,누계지출금액
"40","2023","202303","경찰청","경찰병원","공공질서및안전","경찰","경찰병원운영","자산취득","경찰병원자산취득","2,827,000,000","2,827,000,000","5,617,000","6,169,670"
"41","2023","202303","경찰청","경찰병원","공공질서및안전","경찰","경찰병원운영","장례식장운영","장례식장운영","3,916,000,000","3,916,000,000","371,571,710","886,128,230"
"42","2023","202303","경찰청","경찰병원","공공질서및안전","경찰","경찰병원운영","진료업무지원","국립경찰병원 건강보험부담금(손익)","1,481,000,000","1,481,000,000","133,061,210","275,068,750"
"43","2023","202303","경찰청","경찰병원","공공질서및안전","경찰","경찰병원운영","진료업무지원","전산운영경비(정보화)","1,715,000,000","1,715,000,000","123,647,820","261,737,550"
"44","2023","202303","경찰청","경찰병원","공공질서및안전","경찰","경찰병원운영","진료업무지원","진료업무운영관리","22,671,000,000","22,707,000,000","2,298,358,980","4,379,496,440"
"45","2023","202303","경찰청","경찰병원","공공질서및안전","경찰","계정간거래(전출금)","감가상각비(경찰병원계정)","감가상각비","1,000,000","1,000,000",0,0
"46","2023","202303","경찰청","경찰병원","공공질서및안전","경찰","계정간거래(전출금)","당기순이익(경찰병원계정)","당기순이익","1,000,000","1,000,000",0,0
"47","2023","202303","경찰청","경찰병원","공공질서및안전","경찰","회계기금간거래(공무원연금부담금)","공무원연금부담금(경찰병원)","공무원연금기금 전출(공무원연금부담금)","4,620,000,000","4,620,000,000",0,"1,680,484,060"
"48","2023","202303","경찰청","국가균형발전특별회계","공공질서및안전","경찰","경찰행정지원","제주이관인력지원","제주자치경찰인력지원","4,767,000,000","4,767,000,000","1,130,494,050","2,129,180,550"
"49","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","감사·인권보호활동","감사관감찰활동","2,675,000,000","3,154,940,000","418,704,360","851,538,490"
"50","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","감사·인권보호활동","인권보호활동","468,000,000","468,000,000","23,452,000","186,623,540"
"51","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","경찰복지증진","경찰관서직장보육시설운영(민자)","15,563,000,000","15,563,000,000","3,037,166,880","3,037,166,880"
"52","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","경찰복지증진","경찰복지증진","68,207,000,000","68,233,400,000","14,072,188,770","21,599,386,980"
"53","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","경찰복지증진","퇴직경찰관취업지원","2,312,000,000","2,312,000,000","1,022,308,800","1,064,041,700"
"54","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","대국민치안정책제공","경찰청홈페이지운영(정보화)","213,000,000","213,000,000","18,865,000","21,865,000"
"55","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","대국민치안정책제공","대국민소통강화","1,288,000,000","1,426,937,000","355,404,220","513,631,560"
"56","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","감사관기본경비","260,000,000","260,000,000","79,435,000","158,870,000"
"57","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","감사관기본경비(총액인건비)","64,000,000","94,000,000","13,350,000","26,700,000"
"58","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","강원청기본경비","8,602,000,000","8,629,600,000","1,586,422,320","3,327,471,190"
"59","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","강원청기본경비(총액인건비)","3,305,000,000","3,305,000,000","661,680,350","1,269,107,630"
"60","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","경기남부청기본경비","22,483,000,000","22,062,520,000","4,738,881,530","9,780,947,390"
"61","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","경기남부청기본경비(총액인건비)","8,918,000,000","8,918,000,000","1,726,582,660","3,479,055,530"
"62","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","경기북부청기본경비","8,912,000,000","8,937,440,000","4,007,031,520","5,856,349,270"
"63","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","경기북부청기본경비(총액인건비)","3,545,000,000","3,545,000,000","1,143,645,120","1,767,131,470"
"64","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","경남청기본경비","12,580,000,000","12,621,460,000","2,817,474,410","5,300,863,990"
"65","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","경남청기본경비(총액인건비)","4,945,000,000","4,945,000,000","929,866,470","1,729,963,440"
"66","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","경무인사기획관기본경비","7,847,000,000","7,847,000,000","2,087,815,310","3,489,626,640"
"67","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","경무인사기획관기본경비(총액인건비)","98,799,000,000","98,801,200,000","379,231,500","43,077,613,530"
"68","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","경북청기본경비","13,794,000,000","13,850,640,000","3,679,122,480","6,586,566,790"
"69","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","경북청기본경비(총액인건비)","4,827,000,000","4,827,000,000","1,654,657,660","2,665,290,320"
"70","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","경비국기본경비","597,000,000","597,000,000","45,545,060","233,697,560"
"71","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","경비국기본경비(총액인건비)","819,000,000","819,000,000","58,279,170","424,518,310"
"72","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","공공안녕정보국기본경비","99,000,000","99,000,000","21,062,000","43,047,000"
"73","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","공공안녕정보국기본경비(총액인건비)","42,000,000","42,000,000","10,500,000","21,001,000"
"74","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","과학수사관리관기본경비","130,000,000","130,000,000","24,016,000","53,702,000"
"75","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","과학수사관리관기본경비(총액인건비)","93,000,000","93,000,000","15,750,000","31,500,000"
"76","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","광주청기본경비","5,001,000,000","5,011,020,000","983,208,270","2,073,558,180"
"77","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","광주청기본경비(총액인건비)","1,675,000,000","1,675,000,000","384,380,600","726,058,720"
"78","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","교통국기본경비","2,080,000,000","2,080,000,000","318,590,930","633,718,420"
"79","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","교통국기본경비(총액인건비)","29,000,000","29,000,000","14,540,000","29,000,000"
"80","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","기획조정관기본경비","2,283,000,000","2,210,796,000","275,938,000","1,250,199,240"
"81","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","기획조정관기본경비(총액인건비)","337,000,000","295,648,000","55,440,000","131,172,000"
"82","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","대구청기본경비","7,362,000,000","7,374,420,000","2,555,972,580","4,273,407,700"
"83","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","대구청기본경비(총액인건비)","2,909,000,000","2,909,000,000","1,028,733,020","1,681,022,740"
"84","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","대변인기본경비","288,000,000","288,000,000","53,719,000","100,001,000"
"85","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","대변인기본경비(총액인건비)","48,000,000","33,000,000","8,164,000","16,672,000"
"86","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","대전청기본경비","4,844,000,000","4,851,080,000","1,891,325,840","2,906,396,100"
"87","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","대전청기본경비(총액인건비)","1,714,000,000","1,714,000,000","445,918,200","771,246,120"
"88","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","부산청기본경비","11,758,000,000","11,780,140,000","2,175,891,920","4,722,679,960"
"89","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","부산청기본경비(총액인건비)","4,655,000,000","4,655,000,000","1,234,194,120","2,328,733,200"
"90","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","사이버수사국기본경비","77,000,000","77,000,000","3,736,000","36,631,000"
"91","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","사이버수사국기본경비(총액인건비)","68,000,000","68,000,000","19,122,000","38,244,000"
"92","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","생활안전국기본경비","457,000,000","497,519,000","114,602,640","143,517,640"
"93","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","생활안전국기본경비(총액인건비)","77,000,000","90,391,000","18,580,000","37,160,000"
"94","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","서울청기본경비","34,128,000,000","34,182,112,000","6,502,228,430","13,625,117,340"
"95","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","서울청기본경비(총액인건비)","12,290,000,000","12,290,000,000","2,252,577,940","4,238,454,960"
"96","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","세종청기본경비","1,142,000,000","1,144,400,000","166,883,040","410,229,860"
"97","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","세종청기본경비(총액인건비)","465,000,000","465,000,000","82,695,490","170,975,630"
"98","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","수사국기본경비","154,000,000","154,000,000","36,999,390","58,016,390"
"99","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","수사국기본경비(총액인건비)","59,000,000","59,000,000","11,000,000","22,000,000"
"100","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","수사기획조정관기본경비","162,000,000","162,000,000","34,813,000","69,367,000"
"101","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","수사기획조정관기본경비(총액인건비)","175,000,000","160,000,000","29,977,000","135,034,000"
"102","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","안보수사국기본경비","58,000,000","58,000,000","15,039,850","30,789,850"
"103","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","안보수사국기본경비(총액인건비)","34,000,000","34,000,000","7,800,000","17,990,000"
"104","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","외사국기본경비","155,000,000","155,000,000","11,700,000","81,328,000"
"105","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","외사국기본경비(총액인건비)","43,000,000","43,000,000",0,"14,000,000"
"106","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","울산청기본경비","3,990,000,000","3,996,840,000","821,554,920","1,578,928,200"
"107","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","울산청기본경비(총액인건비)","1,520,000,000","1,520,000,000","237,317,930","489,641,770"
"108","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","인천청기본경비","7,443,000,000","7,460,940,000","1,574,013,960","3,183,419,630"
"109","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","인천청기본경비(총액인건비)","3,393,000,000","3,393,000,000","598,978,070","1,148,720,500"
"110","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","전남청기본경비","13,332,000,000","13,382,280,000","2,675,348,880","5,217,029,130"
"111","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","전남청기본경비(총액인건비)","4,159,000,000","4,159,000,000","1,164,039,630","2,121,200,520"
"112","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","전북청기본경비","10,264,000,000","10,303,840,000","2,280,913,920","4,488,470,950"
"113","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","전북청기본경비(총액인건비)","3,280,000,000","3,280,000,000","942,411,500","1,619,245,260"
"114","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","정보화장비정책관기본경비","161,000,000","192,685,000","47,677,140","85,652,140"
"115","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","정보화장비정책관기본경비(총액인건비)","98,000,000","123,761,000","24,500,000","49,000,000"
"116","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","제주청기본경비","3,247,000,000","3,252,880,000","750,316,600","1,348,668,620"
"117","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","제주청기본경비(총액인건비)","1,137,000,000","1,137,000,000","304,070,950","509,004,220"
"118","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","충남청기본경비","10,372,000,000","10,401,280,000","2,422,905,560","4,242,831,410"
"119","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","충남청기본경비(총액인건비)","3,161,000,000","3,161,000,000","659,885,320","1,196,123,320"
"120","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","충북청기본경비","6,955,000,000","6,968,200,000","1,086,399,830","2,580,182,050"
"121","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","충북청기본경비(총액인건비)","2,572,000,000","2,572,000,000","445,884,620","937,181,480"
"122","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","치안상황관리관기본경비","111,000,000","111,000,000","10,262,000","75,763,000"
"123","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","치안상황관리관기본경비(총액인건비)","36,000,000","36,000,000","2,620,000","18,000,000"
"124","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","형사국기본경비","99,000,000","99,000,000","31,373,560","47,129,560"
"125","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부기본경비","형사국기본경비(총액인건비)","29,000,000","29,000,000","7,250,000","14,500,000"
"126","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부인건비","경찰청인건비","618,418,000,000","618,418,000,000","444,285,615,760","484,524,177,780"
"127","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부인건비","방위비인건비","3,093,000,000","3,093,000,000","567,261,390","2,157,945,440"
"128","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","본부인건비","시도경찰청인건비","8,863,157,000,000","8,863,154,908,000","789,509,241,490","2,382,654,718,640"
"129","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","소속기관기본경비","경찰대학기본경비","2,131,000,000","2,131,000,000","300,055,730","880,585,960"
"130","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","소속기관기본경비","경찰대학기본경비(총액인건비)","408,000,000","408,000,000","68,126,340","128,392,120"
"131","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","소속기관기본경비","경찰인재개발원기본경비","1,939,000,000","1,939,000,000","96,920,830","306,232,970"
"132","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","소속기관기본경비","경찰인재개발원기본경비(총액인건비)","241,000,000","234,700,000","19,642,000","38,072,000"
"133","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","소속기관기본경비","수사연수원기본경비","459,000,000","459,000,000","74,722,500","148,416,230"
"134","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","소속기관기본경비","수사연수원기본경비(총액인건비)","113,000,000","119,300,000","9,669,000","31,215,210"
"135","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","소속기관기본경비","중앙학교기본경비","3,388,000,000","3,388,000,000","501,323,130","1,272,909,600"
"136","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","소속기관기본경비","중앙학교기본경비(총액인건비)","455,000,000","455,000,000","27,370,000","74,716,510"
"137","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","소속기관인건비","경찰대학인건비","24,892,000,000","24,892,000,000","2,075,012,300","6,881,389,790"
"138","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","소속기관인건비","경찰인재개발원인건비","10,547,000,000","10,547,000,000","893,190,370","2,869,734,550"
"139","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","소속기관인건비","수사연수원인건비","4,233,000,000","4,233,000,000","416,232,270","1,290,325,990"
"140","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","소속기관인건비","중앙학교인건비","48,452,000,000","48,452,000,000","4,783,279,680","14,543,384,150"
"141","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","치안행정업무지원","경무인사지원","16,020,000,000","17,292,923,000","899,129,600","1,529,289,600"
"142","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","치안행정업무지원","청사시설관리","91,211,000,000","91,548,979,180","1,329,932,610","1,450,250,570"
"143","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","치안행정업무지원","치안지원인력운영","162,437,000,000","162,437,000,000","12,170,139,800","38,462,415,460"
"144","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","치안행정업무지원","치안활동지원","483,516,000,000","482,897,123,000","55,154,466,970","137,173,135,870"
"145","2023","202303","경찰청","일반회계","공공질서및안전","경찰","경찰행정지원","행정효율성증진및능력개발","행정효율성증진및능력개발","3,373,000,000","3,373,000,000","242,259,600","679,660,780"
"146","2023","202303","경찰청","일반회계","공공질서및안전","경찰","공공안녕위험예방및대응강화","공공안녕정보활동","공공안녕정보활동","30,187,000,000","30,187,000,000","8,265,678,040","18,418,937,090"
"147","2023","202303","경찰청","일반회계","공공질서및안전","경찰","공공안녕위험예방및대응강화","공공안녕정보활동","정보업무전산화(정보화)","4,432,000,000","4,432,000,000","36,178,490","84,295,750"
"148","2023","202303","경찰청","일반회계","공공질서및안전","경찰","과학치안활성화","정책연구개발(R&D)","경찰건강 스마트관리(R&D)","6,382,000,000","6,382,000,000",0,"6,382,000,000"
"149","2023","202303","경찰청","일반회계","공공질서및안전","경찰","과학치안활성화","정책연구개발(R&D)","경찰장비 개선(R&D)","2,440,000,000","2,440,000,000",0,"2,440,000,000"
"150","2023","202303","경찰청","일반회계","공공질서및안전","경찰","과학치안활성화","정책연구개발(R&D)","과학적 범죄수사 고도화 기술 개발(R&D)경찰청","8,081,000,000","8,081,000,000","7,963,000,000","7,979,000,000"
"151","2023","202303","경찰청","일반회계","공공질서및안전","경찰","과학치안활성화","정책연구개발(R&D)","과학치안 공공연구성과 실용화 촉진 시범사업(R&D)","3,764,000,000","3,764,000,000",0,"3,514,000,000"
