No.,회계연도,소관명,회계명,계정명,수입관명,수입항명,수입목명,수입구분명,정부안금액(천원),국회확정금액(천원)
"300","2023","국방부","일반회계","","재산수입","관유물대여료","기타관유물대여료","일반수입","2,054,000","2,054,000"
"301","2023","국방부","일반회계","","재산수입","관유물대여료","토지대여료","일반수입","4,479,000","4,479,000"
"302","2023","국방부","일반회계","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","1,781,000","1,781,000"
"303","2023","국방부","일반회계","","재화및용역판매수입","면허료및수수료","면허료및수수료","일반수입","787,000","787,000"
"304","2023","국방부","일반회계","","재화및용역판매수입","병원수입","병원수입","일반수입","17,481,000","17,481,000"
"305","2023","국방부","일반회계","","재화및용역판매수입","입학금및수업료","수업료","일반수입","561,000","561,000"
"306","2023","국방부","일반회계","","재화및용역판매수입","잡수입","기타잡수입","일반수입","41,337,000","41,337,000"
"307","2023","국방부","일반회계","","재화및용역판매수입","항공항만및용수수입","항공항만수입","일반수입","1,821,000","1,821,000"
"308","2023","국방부","주한미군기지이전특별회계","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","590,000","590,000"
"309","2023","국방부","주한미군기지이전특별회계","","경상이전수입","변상금및위약금","변상금","일반수입","120,000","120,000"
"310","2023","국방부","주한미군기지이전특별회계","","관유물매각대","토지및무형자산매각대","토지매각대","일반수입","610,694,000","576,434,000"
"311","2023","국방부","주한미군기지이전특별회계","","재산수입","관유물대여료","토지대여료","일반수입","174,000","174,000"
"312","2023","국방부","주한미군기지이전특별회계","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","264,000","264,000"
"313","2023","국방부","주한미군기지이전특별회계","","재화및용역판매수입","잡수입","기타잡수입","일반수입","115,000","115,000"
"314","2023","국세청","일반회계","","경상이전수입","가산금","가산금","일반수입","310,212,000","310,212,000"
"315","2023","국세청","일반회계","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","22,148,000","22,148,000"
"316","2023","국세청","일반회계","","경상이전수입","벌금,몰수금및과태료","과태료","일반수입","42,915,000","42,915,000"
"317","2023","국세청","일반회계","","경상이전수입","벌금,몰수금및과태료","벌금및과료","일반수입","53,000,000","53,000,000"
"318","2023","국세청","일반회계","","경상이전수입","벌금,몰수금및과태료","징계부과금","일반수입","30,000","30,000"
"319","2023","국세청","일반회계","","경상이전수입","변상금및위약금","변상금","일반수입","3,000","3,000"
"320","2023","국세청","일반회계","","관유물매각대","고정자산매각대","기타고정자산매각대","일반수입","60,000","60,000"
"321","2023","국세청","일반회계","","재산수입","관유물대여료","건물대여료","일반수입","148,000","148,000"
"322","2023","국세청","일반회계","","재산수입","관유물대여료","토지대여료","일반수입","2,000","2,000"
"323","2023","국세청","일반회계","","재화및용역판매수입","잡수입","기타잡수입","일반수입","21,000","21,000"
"324","2023","국토교통부","교통시설특별회계","공항계정","경상이전수입","가산금","가산금","일반수입","983,000","983,000"
"325","2023","국토교통부","교통시설특별회계","공항계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","5,292,000","5,292,000"
"326","2023","국토교통부","교통시설특별회계","공항계정","경상이전수입","기타경상이전수입","법정부담금","일반수입","11,160,000","11,160,000"
"327","2023","국토교통부","교통시설특별회계","공항계정","경상이전수입","벌금,몰수금및과태료","과징금","일반수입","1,824,000","1,824,000"
"328","2023","국토교통부","교통시설특별회계","공항계정","경상이전수입","벌금,몰수금및과태료","과태료","일반수입","16,000","16,000"
"329","2023","국토교통부","교통시설특별회계","공항계정","경상이전수입","벌금,몰수금및과태료","벌금및과료","일반수입","177,000","177,000"
"330","2023","국토교통부","교통시설특별회계","공항계정","경상이전수입","변상금및위약금","변상금","일반수입","457,000","457,000"
"331","2023","국토교통부","교통시설특별회계","공항계정","경상이전수입","변상금및위약금","위약금","일반수입","338,000","338,000"
"332","2023","국토교통부","교통시설특별회계","공항계정","관유물매각대","고정자산매각대","기타고정자산매각대","일반수입","3,000","3,000"
"333","2023","국토교통부","교통시설특별회계","공항계정","관유물매각대","토지및무형자산매각대","토지매각대","일반수입","196,000","196,000"
"334","2023","국토교통부","교통시설특별회계","공항계정","재산수입","관유물대여료","건물대여료","일반수입","1,318,000","1,318,000"
"335","2023","국토교통부","교통시설특별회계","공항계정","재산수입","관유물대여료","기타관유물대여료","일반수입","1,500,000","1,500,000"
"336","2023","국토교통부","교통시설특별회계","공항계정","재산수입","관유물대여료","토지대여료","일반수입","5,063,000","5,063,000"
"337","2023","국토교통부","교통시설특별회계","공항계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","995,000","995,000"
"338","2023","국토교통부","교통시설특별회계","공항계정","재산수입","정부출자수입","정부출자수입","일반수입","217,547,000",0
"339","2023","국토교통부","교통시설특별회계","공항계정","재화및용역판매수입","면허료및수수료","면허료및수수료","일반수입","758,000","758,000"
"340","2023","국토교통부","교통시설특별회계","공항계정","재화및용역판매수입","잡수입","기타잡수입","일반수입","207,000","207,000"
"341","2023","국토교통부","교통시설특별회계","공항계정","재화및용역판매수입","항공항만및용수수입","항공항만수입","일반수입","67,480,000","67,480,000"
"342","2023","국토교통부","교통시설특별회계","교통체계관리계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","26,382,000","26,382,000"
"343","2023","국토교통부","교통시설특별회계","교통체계관리계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","955,000","955,000"
"344","2023","국토교통부","교통시설특별회계","도로계정","경상이전수입","가산금","가산금","일반수입","593,000","593,000"
"345","2023","국토교통부","교통시설특별회계","도로계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","18,749,000","18,749,000"
"346","2023","국토교통부","교통시설특별회계","도로계정","경상이전수입","기타경상이전수입","법정부담금","일반수입","5,065,000","5,065,000"
"347","2023","국토교통부","교통시설특별회계","도로계정","경상이전수입","벌금,몰수금및과태료","과태료","일반수입","27,599,000","27,599,000"
"348","2023","국토교통부","교통시설특별회계","도로계정","경상이전수입","벌금,몰수금및과태료","벌금및과료","일반수입","6,000","6,000"
"349","2023","국토교통부","교통시설특별회계","도로계정","경상이전수입","변상금및위약금","변상금","일반수입","384,000","384,000"
"350","2023","국토교통부","교통시설특별회계","도로계정","경상이전수입","변상금및위약금","위약금","일반수입","1,134,000","1,134,000"
"351","2023","국토교통부","교통시설특별회계","도로계정","관유물매각대","고정자산매각대","기타고정자산매각대","일반수입","224,000","224,000"
"352","2023","국토교통부","교통시설특별회계","도로계정","관유물매각대","토지및무형자산매각대","토지매각대","일반수입","6,007,000","6,007,000"
"353","2023","국토교통부","교통시설특별회계","도로계정","재산수입","관유물대여료","건물대여료","일반수입","16,000","16,000"
"354","2023","국토교통부","교통시설특별회계","도로계정","재산수입","관유물대여료","기타관유물대여료","일반수입","50,000","50,000"
"355","2023","국토교통부","교통시설특별회계","도로계정","재산수입","관유물대여료","토지대여료","일반수입","19,494,000","19,494,000"
"356","2023","국토교통부","교통시설특별회계","도로계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","5,141,000","5,141,000"
"357","2023","국토교통부","교통시설특별회계","도로계정","재산수입","정부출자수입","정부출자수입","일반수입","35,024,000","35,024,000"
"358","2023","국토교통부","교통시설특별회계","도로계정","재화및용역판매수입","면허료및수수료","면허료및수수료","일반수입","390,000","390,000"
"359","2023","국토교통부","교통시설특별회계","도로계정","재화및용역판매수입","잡수입","기타잡수입","일반수입","4,190,000","4,190,000"
"360","2023","국토교통부","교통시설특별회계","철도계정","경상이전수입","가산금","가산금","일반수입","143,000","143,000"
"361","2023","국토교통부","교통시설특별회계","철도계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","16,283,000","16,283,000"
"362","2023","국토교통부","교통시설특별회계","철도계정","경상이전수입","변상금및위약금","변상금","일반수입","251,000","251,000"
"363","2023","국토교통부","교통시설특별회계","철도계정","관유물매각대","고정자산매각대","건물매각대","일반수입","797,000","797,000"
"364","2023","국토교통부","교통시설특별회계","철도계정","관유물매각대","고정자산매각대","기계기구매각대","일반수입","341,000","341,000"
"365","2023","국토교통부","교통시설특별회계","철도계정","관유물매각대","토지및무형자산매각대","토지매각대","일반수입","82,261,000","82,261,000"
"366","2023","국토교통부","교통시설특별회계","철도계정","재산수입","관유물대여료","기타관유물대여료","일반수입","4,146,000","4,146,000"
"367","2023","국토교통부","교통시설특별회계","철도계정","재산수입","관유물대여료","토지대여료","일반수입","130,000","130,000"
"368","2023","국토교통부","교통시설특별회계","철도계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","226,000","226,000"
"369","2023","국토교통부","교통시설특별회계","철도계정","재화및용역판매수입","잡수입","기타잡수입","일반수입","16,819,000","16,819,000"
"370","2023","국토교통부","국가균형발전특별회계","세종특별자치시계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","310,000","310,000"
"371","2023","국토교통부","국가균형발전특별회계","세종특별자치시계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","24,000","24,000"
"372","2023","국토교통부","국가균형발전특별회계","제주특별자치도계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","247,000","247,000"
"373","2023","국토교통부","국가균형발전특별회계","제주특별자치도계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","10,000","10,000"
"374","2023","국토교통부","국가균형발전특별회계","지역자율계정","경상이전수입","가산금","가산금","일반수입","4,099,000","4,099,000"
"375","2023","국토교통부","국가균형발전특별회계","지역자율계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","10,836,000","10,836,000"
"376","2023","국토교통부","국가균형발전특별회계","지역자율계정","경상이전수입","기타경상이전수입","법정부담금","일반수입","222,505,000","222,505,000"
"377","2023","국토교통부","국가균형발전특별회계","지역자율계정","경상이전수입","벌금,몰수금및과태료","과태료","일반수입","8,000","8,000"
"378","2023","국토교통부","국가균형발전특별회계","지역자율계정","경상이전수입","벌금,몰수금및과태료","벌금및과료","일반수입","1,000","1,000"
"379","2023","국토교통부","국가균형발전특별회계","지역자율계정","재산수입","기타이자수입및재산수입","기타민간이자수입","일반수입","1,000","1,000"
"380","2023","국토교통부","국가균형발전특별회계","지역자율계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","735,000","735,000"
"381","2023","국토교통부","국가균형발전특별회계","지역자율계정","재산수입","기타이자수입및재산수입","지방자치단체이자수입","일반수입","22,000","22,000"
"382","2023","국토교통부","국가균형발전특별회계","지역자율계정","재화및용역판매수입","잡수입","기타잡수입","일반수입","1,000","1,000"
"383","2023","국토교통부","국가균형발전특별회계","지역지원계정","경상이전수입","가산금","가산금","일반수입","241,000","241,000"
"384","2023","국토교통부","국가균형발전특별회계","지역지원계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","24,091,000","24,091,000"
"385","2023","국토교통부","국가균형발전특별회계","지역지원계정","경상이전수입","기타경상이전수입","법정부담금","일반수입","250,189,000","250,189,000"
"386","2023","국토교통부","국가균형발전특별회계","지역지원계정","경상이전수입","변상금및위약금","변상금","일반수입","4,000","4,000"
"387","2023","국토교통부","국가균형발전특별회계","지역지원계정","경상이전수입","변상금및위약금","위약금","일반수입","2,000","2,000"
"388","2023","국토교통부","국가균형발전특별회계","지역지원계정","관유물매각대","토지및무형자산매각대","토지매각대","일반수입","3,157,000","3,157,000"
"389","2023","국토교통부","국가균형발전특별회계","지역지원계정","재산수입","관유물대여료","토지대여료","일반수입","344,000","344,000"
"390","2023","국토교통부","국가균형발전특별회계","지역지원계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","2,492,000","2,492,000"
"391","2023","국토교통부","국가균형발전특별회계","지역지원계정","재화및용역판매수입","잡수입","기타잡수입","일반수입","2,000","2,000"
"392","2023","국토교통부","에너지및자원사업특별회계","투자계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","754,000","754,000"
"393","2023","국토교통부","에너지및자원사업특별회계","투자계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","13,000","13,000"
"394","2023","국토교통부","일반회계","","경상이전수입","가산금","가산금","일반수입","18,000","18,000"
"395","2023","국토교통부","일반회계","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","132,218,000","132,218,000"
"396","2023","국토교통부","일반회계","","경상이전수입","벌금,몰수금및과태료","과징금","일반수입","6,288,000","6,288,000"
"397","2023","국토교통부","일반회계","","경상이전수입","벌금,몰수금및과태료","과태료","일반수입","303,000","303,000"
"398","2023","국토교통부","일반회계","","경상이전수입","벌금,몰수금및과태료","벌금및과료","일반수입","590,000","590,000"
"399","2023","국토교통부","일반회계","","경상이전수입","벌금,몰수금및과태료","징계부과금","일반수입","21,000","21,000"
"400","2023","국토교통부","일반회계","","경상이전수입","변상금및위약금","변상금","일반수입","310,000","310,000"
"401","2023","국토교통부","일반회계","","경상이전수입","변상금및위약금","위약금","일반수입","516,000","516,000"
"402","2023","국토교통부","일반회계","","관유물매각대","고정자산매각대","건물매각대","일반수입","130,000","130,000"
"403","2023","국토교통부","일반회계","","관유물매각대","고정자산매각대","기계기구매각대","일반수입","3,000","3,000"
"404","2023","국토교통부","일반회계","","관유물매각대","고정자산매각대","기타고정자산매각대","일반수입","463,000","463,000"
"405","2023","국토교통부","일반회계","","관유물매각대","토지및무형자산매각대","토지매각대","일반수입","2,615,000","2,615,000"
"406","2023","국토교통부","일반회계","","수입대체경비수입","면허료및수수료","면허료및수수료","일반수입","2,257,000","2,257,000"
"407","2023","국토교통부","일반회계","","수입대체경비수입","잡수입","기타잡수입","일반수입","1,871,000","1,871,000"
"408","2023","국토교통부","일반회계","","재산수입","관유물대여료","건물대여료","일반수입","248,000","248,000"
"409","2023","국토교통부","일반회계","","재산수입","관유물대여료","기타관유물대여료","일반수입","15,000","15,000"
"410","2023","국토교통부","일반회계","","재산수입","관유물대여료","토지대여료","일반수입","1,788,000","1,788,000"
"411","2023","국토교통부","일반회계","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","13,615,000","13,615,000"
"412","2023","국토교통부","일반회계","","재화및용역판매수입","면허료및수수료","면허료및수수료","일반수입","6,416,000","6,416,000"
"413","2023","국토교통부","일반회계","","재화및용역판매수입","잡수입","기타잡수입","일반수입","5,415,000","5,415,000"
"414","2023","국토교통부","자동차사고피해지원기금","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","17,910,000","17,910,000"
"415","2023","국토교통부","자동차사고피해지원기금","","경상이전수입","기타경상이전수입","법정부담금","일반수입","34,790,000","34,790,000"
"416","2023","국토교통부","자동차사고피해지원기금","","융자및전대차관원금회수","융자원금회수","기타민간융자원금회수","일반수입","3,341,000",0
"417","2023","국토교통부","자동차사고피해지원기금","","재산수입","기타이자수입및재산수입","기타민간이자수입","일반수입","16,000",0
"418","2023","국토교통부","자동차사고피해지원기금","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","2,890,000","2,890,000"
"419","2023","국토교통부","자동차사고피해지원기금","","재산수입","기타이자수입및재산수입","비통화금융기관이자수입","일반수입","2,362,000",0
"420","2023","국토교통부","주택도시기금","도시계정","융자및전대차관원금회수","융자원금회수","기타민간융자원금회수","일반수입","290,772,000","290,772,000"
"421","2023","국토교통부","주택도시기금","도시계정","재산수입","기타이자수입및재산수입","기타민간이자수입","일반수입","92,432,000","92,432,000"
"422","2023","국토교통부","주택도시기금","도시계정","재화및용역판매수입","잡수입","기타잡수입","일반수입","200,000","200,000"
"423","2023","국토교통부","주택도시기금","주택계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","81,819,000","81,819,000"
"424","2023","국토교통부","주택도시기금","주택계정","경상이전수입","기타경상이전수입","법정부담금","일반수입","10,000,000","10,000,000"
"425","2023","국토교통부","주택도시기금","주택계정","융자및전대차관원금회수","융자원금회수","기타민간융자원금회수","일반수입","17,382,570,000","17,382,570,000"
"426","2023","국토교통부","주택도시기금","주택계정","재산수입","기타이자수입및재산수입","기타민간이자수입","일반수입","3,273,113,000","3,273,113,000"
"427","2023","국토교통부","주택도시기금","주택계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","140,652,000","140,652,000"
"428","2023","국토교통부","주택도시기금","주택계정","재산수입","정부출자수입","정부출자수입","일반수입","620,786,000","620,786,000"
"429","2023","국토교통부","주택도시기금","주택계정","재화및용역판매수입","잡수입","기타잡수입","일반수입","51,826,000","51,826,000"
"430","2023","국토교통부","혁신도시건설특별회계","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","52,000","52,000"
"431","2023","국토교통부","혁신도시건설특별회계","","재산수입","관유물대여료","건물대여료","일반수입","12,000","12,000"
"432","2023","국토교통부","혁신도시건설특별회계","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","10,000","10,000"
"433","2023","국회","일반회계","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","1,050,000","1,050,000"
"434","2023","국회","일반회계","","경상이전수입","변상금및위약금","변상금","일반수입","14,000","14,000"
"435","2023","국회","일반회계","","경상이전수입","변상금및위약금","위약금","일반수입","22,000","22,000"
"436","2023","국회","일반회계","","관유물매각대","고정자산매각대","기타고정자산매각대","일반수입","51,000","51,000"
"437","2023","국회","일반회계","","수입대체경비수입","잡수입","기타잡수입","일반수입","226,000","427,000"
"438","2023","국회","일반회계","","재산수입","관유물대여료","건물대여료","일반수입","1,523,000","1,523,000"
"439","2023","국회","일반회계","","재산수입","관유물대여료","토지대여료","일반수입","228,000","228,000"
"440","2023","국회","일반회계","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","7,000","7,000"
"441","2023","국회","일반회계","","재화및용역판매수입","면허료및수수료","면허료및수수료","일반수입","92,000","92,000"
"442","2023","국회","일반회계","","재화및용역판매수입","잡수입","기타잡수입","일반수입","782,000","782,000"
"443","2023","금융위원회","공적자금상환기금","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","2,600,000,000","2,600,000,000"
"444","2023","금융위원회","공적자금상환기금","","관유물매각대","재고자산매각대및유동자산","재고자산매각대","일반수입","18,028,000","18,028,000"
"445","2023","금융위원회","공적자금상환기금","","재산수입","기타이자수입및재산수입","통화금융기관이자수입","일반수입","323,000","323,000"
"446","2023","금융위원회","일반회계","","경상이전수입","가산금","가산금","일반수입","150,000","150,000"
"447","2023","금융위원회","일반회계","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","3,127,000","3,127,000"
"448","2023","금융위원회","일반회계","","경상이전수입","벌금,몰수금및과태료","과징금","일반수입","44,542,000","44,542,000"
"449","2023","금융위원회","일반회계","","경상이전수입","벌금,몰수금및과태료","과태료","일반수입","24,506,000","24,506,000"
"450","2023","기상청","일반회계","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","3,197,000","3,197,000"
"451","2023","기상청","일반회계","","경상이전수입","변상금및위약금","위약금","일반수입","470,000","470,000"
"452","2023","기상청","일반회계","","관유물매각대","고정자산매각대","기타고정자산매각대","일반수입","40,000","40,000"
"453","2023","기상청","일반회계","","재산수입","관유물대여료","건물대여료","일반수입","16,000","16,000"
"454","2023","기상청","일반회계","","재산수입","관유물대여료","기타관유물대여료","일반수입","1,000","1,000"
"455","2023","기상청","일반회계","","재산수입","관유물대여료","토지대여료","일반수입","36,000","36,000"
"456","2023","기상청","일반회계","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","470,000","470,000"
"457","2023","기상청","일반회계","","재화및용역판매수입","면허료및수수료","면허료및수수료","일반수입","3,848,000","3,848,000"
"458","2023","기상청","일반회계","","재화및용역판매수입","입장료수입","입장료수입","일반수입","50,000","50,000"
"459","2023","기상청","일반회계","","재화및용역판매수입","잡수입","기타잡수입","일반수입","5,000","5,000"
"460","2023","기획재정부","공공자금관리기금","융자계정","융자및전대차관원금회수","융자원금회수","기타민간융자원금회수","일반수입","20,810,000","20,810,000"
"461","2023","기획재정부","공공자금관리기금","융자계정","융자및전대차관원금회수","융자원금회수","비통화금융기관융자원금회수","일반수입","45,051,000","45,051,000"
"462","2023","기획재정부","공공자금관리기금","융자계정","융자및전대차관원금회수","융자원금회수","통화금융기관융자원금회수","일반수입","9,376,000","9,376,000"
"463","2023","기획재정부","공공자금관리기금","융자계정","재산수입","기타이자수입및재산수입","기타민간이자수입","일반수입","8,000","8,000"
"464","2023","기획재정부","공공자금관리기금","융자계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","120,000","120,000"
"465","2023","기획재정부","공공자금관리기금","융자계정","재산수입","기타이자수입및재산수입","비통화금융기관이자수입","일반수입","2,297,000","2,297,000"
"466","2023","기획재정부","공공자금관리기금","융자계정","재산수입","기타이자수입및재산수입","통화금융기관이자수입","일반수입","1,514,000","1,514,000"
"467","2023","기획재정부","공공자금관리기금","총괄계정","융자및전대차관원금회수","융자원금회수","지방자치단체융자원금회수","일반수입","171,602,000","171,602,000"
"468","2023","기획재정부","공공자금관리기금","총괄계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","164,305,000","164,305,000"
"469","2023","기획재정부","공공자금관리기금","총괄계정","재산수입","기타이자수입및재산수입","기타재산이자외수입","일반수입","71,956,000","71,956,000"
"470","2023","기획재정부","공공자금관리기금","총괄계정","재산수입","기타이자수입및재산수입","지방자치단체이자수입","일반수입","55,104,000","55,104,000"
"471","2023","기획재정부","국가균형발전특별회계","지역자율계정","내국세","주세","기타주세","일반수입","4,000,000","4,000,000"
"472","2023","기획재정부","국가균형발전특별회계","지역자율계정","내국세","주세","주세","일반수입","1,282,040,000","1,282,040,000"
"473","2023","기획재정부","국가균형발전특별회계","지역지원계정","내국세","주세","기타주세","일반수입","6,000,000","6,000,000"
"474","2023","기획재정부","국가균형발전특별회계","지역지원계정","내국세","주세","주세","일반수입","1,923,060,000","1,923,060,000"
"475","2023","기획재정부","국유재산관리기금","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","8,439,000","8,439,000"
"476","2023","기획재정부","국유재산관리기금","","경상이전수입","변상금및위약금","변상금","일반수입","56,673,000","56,673,000"
"477","2023","기획재정부","국유재산관리기금","","경상이전수입","변상금및위약금","위약금","일반수입","1,000","1,000"
"478","2023","기획재정부","국유재산관리기금","","관유물매각대","고정자산매각대","건물매각대","일반수입","36,699,000","36,699,000"
"479","2023","기획재정부","국유재산관리기금","","관유물매각대","토지및무형자산매각대","토지매각대","일반수입","1,618,200,000","1,618,200,000"
"480","2023","기획재정부","국유재산관리기금","","재산수입","관유물대여료","건물대여료","일반수입","7,387,000","7,387,000"
"481","2023","기획재정부","국유재산관리기금","","재산수입","관유물대여료","토지대여료","일반수입","125,503,000","125,503,000"
"482","2023","기획재정부","국유재산관리기금","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","81,259,000","81,259,000"
"483","2023","기획재정부","기후대응기금","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","400,896,000","400,896,000"
"484","2023","기획재정부","대외경제협력기금","","융자및전대차관원금회수","융자원금회수","기타민간융자원금회수","일반수입","224,622,000","224,622,000"
"485","2023","기획재정부","대외경제협력기금","","재산수입","기타이자수입및재산수입","기타민간이자수입","일반수입","46,352,000","46,352,000"
"486","2023","기획재정부","대외경제협력기금","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","2,951,000","2,951,000"
"487","2023","기획재정부","복권기금","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","23,857,000","23,857,000"
"488","2023","기획재정부","복권기금","","경상이전수입","기타경상이전수입","민간출연금","일반수입","54,856,000","54,856,000"
"489","2023","기획재정부","복권기금","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","1,454,000","1,454,000"
"490","2023","기획재정부","복권기금","","재산수입","기타이자수입및재산수입","기타재산이자외수입","일반수입","3,082,000","3,082,000"
"491","2023","기획재정부","복권기금","","재화및용역판매수입","잡수입","기타잡수입","일반수입","6,744,108,000","6,744,108,000"
"492","2023","기획재정부","일반회계","","경상이전수입","가산금","가산금","일반수입","1,000","1,000"
"493","2023","기획재정부","일반회계","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","12,738,000","12,737,700"
"494","2023","기획재정부","일반회계","","경상이전수입","벌금,몰수금및과태료","과태료","일반수입","170,000","170,000"
"495","2023","기획재정부","일반회계","","경상이전수입","벌금,몰수금및과태료","벌금및과료","일반수입","1,000","1,000"
"496","2023","기획재정부","일반회계","","경상이전수입","변상금및위약금","위약금","일반수입","3,000","3,000"
"497","2023","기획재정부","일반회계","","관세","관세","관세","일반수입","10,723,700,000","10,723,700,000"
"498","2023","기획재정부","일반회계","","관유물매각대","재고자산매각대및유동자산","국세물납주식매각대","일반수입","42,697,000","47,475,000"
"499","2023","기획재정부","일반회계","","교육세","교육세","교육세","일반수입","4,702,200,000","4,702,200,000"
"500","2023","기획재정부","일반회계","","교통·에너지·환경세","교통·에너지·환경세","교통·에너지·환경세","일반수입","11,147,100,000","11,147,100,000"
"501","2023","기획재정부","일반회계","","내국세","개별소비세","개별소비세","일반수입","10,194,300,000","10,194,300,000"
"502","2023","기획재정부","일반회계","","내국세","기타내국세","과년도수입","일반수입","4,792,600,000","4,792,600,000"
"503","2023","기획재정부","일반회계","","내국세","법인세","법인세","일반수입","104,996,900,000","104,996,900,000"
"504","2023","기획재정부","일반회계","","내국세","부가가치세","부가가치세","일반수입","83,203,500,000","83,203,500,000"
"505","2023","기획재정부","일반회계","","내국세","상속세","상속세","일반수입","8,954,600,000","8,954,600,000"
"506","2023","기획재정부","일반회계","","내국세","상속세","증여세","일반수입","8,172,800,000","8,172,800,000"
"507","2023","기획재정부","일반회계","","내국세","소득세","신고분","일반수입","54,445,200,000","54,445,200,000"
"508","2023","기획재정부","일반회계","","내국세","소득세","원천분","일반수입","77,418,000,000","77,418,000,000"
"509","2023","기획재정부","일반회계","","내국세","인지세","인지세","일반수입","815,800,000","815,800,000"
"510","2023","기획재정부","일반회계","","내국세","증권거래세","증권거래세","일반수입","4,973,900,000","4,973,900,000"
"511","2023","기획재정부","일반회계","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","1,414,000","1,414,000"
"512","2023","기획재정부","일반회계","","재산수입","기타이자수입및재산수입","한국은행잉여금","일반수입","1,272,464,000","1,272,464,000"
"513","2023","기획재정부","일반회계","","재산수입","정부출자수입","정부출자수입","일반수입","1,078,749,000","1,078,749,000"
"514","2023","기획재정부","일반회계","","재화및용역판매수입","잡수입","기타잡수입","일반수입","2,000","2,000"
"515","2023","기획재정부","일반회계","","종합부동산세","종합부동산세","종합부동산세","일반수입","5,713,300,000","5,713,300,000"
"516","2023","농림축산식품부","국가균형발전특별회계","지역자율계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","13,246,000","13,246,000"
"517","2023","농림축산식품부","국가균형발전특별회계","지역자율계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","241,000","241,000"
"518","2023","농림축산식품부","국가균형발전특별회계","지역지원계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","845,000","845,000"
"519","2023","농림축산식품부","농산물가격안정기금","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","120,726,000","120,726,000"
"520","2023","농림축산식품부","농산물가격안정기금","","경상이전수입","기타경상이전수입","법정부담금","일반수입","58,465,000","58,465,000"
"521","2023","농림축산식품부","농산물가격안정기금","","경상이전수입","벌금,몰수금및과태료","몰수금및추징금","일반수입","23,000","23,000"
"522","2023","농림축산식품부","농산물가격안정기금","","경상이전수입","변상금및위약금","위약금","일반수입","2,338,000","2,338,000"
"523","2023","농림축산식품부","농산물가격안정기금","","관유물매각대","재고자산매각대및유동자산","재고자산매각대","일반수입","789,248,000","789,248,000"
"524","2023","농림축산식품부","농산물가격안정기금","","융자및전대차관원금회수","융자원금회수","기타민간융자원금회수","일반수입","1,343,189,000","1,343,189,000"
