No.,회계년도,회계월,소관,소관명,회계,회계명,수입관코드,수입관명,수입항코드,수입항명,수입목코드,수입목명,예산(원),징수결정본월금액(원),징수결정누계금액(원),수납본월금액(원),수납누계금액(원),불납결손본월금액(원),불납결손누계금액(원),미수납누계금액(원)
"1","2022","04","004","국가정보원","110","일반회계","11","재산수입","54","기타이자수입및재산수입","547","기타재산이자외수입","7,719,000,000","1,511,818,220","5,722,104,640","1,511,818,220","5,722,104,640",0,0,0
"2","2022","04","005","감사원","110","일반회계","11","재산수입","51","관유물대여료","511","토지대여료","7,000,000",0,0,0,0,0,0,0
"3","2022","04","005","감사원","110","일반회계","11","재산수입","51","관유물대여료","512","건물대여료","19,000,000",0,0,0,0,0,0,0
"4","2022","04","005","감사원","110","일반회계","12","경상이전수입","59","기타경상이전수입","596","기타경상이전수입","73,000,000",0,"3,718,920",0,"3,718,920",0,0,0
"5","2022","04","005","감사원","110","일반회계","13","재화및용역판매수입","69","잡수입","691","기타잡수입","97,000,000",0,0,0,0,0,0,0
"6","2022","04","005","감사원","110","일반회계","14","수입대체경비수입","69","잡수입","691","기타잡수입","520,000,000","37,560,000","73,080,000","37,560,000","73,080,000",0,0,0
"7","2022","04","006","국회","110","일반회계","11","재산수입","51","관유물대여료","511","토지대여료","490,000,000","209,483,570","218,960,700","-861,560","8,615,570",0,0,"210,345,130"
"8","2022","04","006","국회","110","일반회계","11","재산수입","51","관유물대여료","512","건물대여료","1,485,000,000","504,964,810","1,057,007,660","-64,712,370","487,088,990",0,0,"569,918,670"
"9","2022","04","006","국회","110","일반회계","11","재산수입","54","기타이자수입및재산수입","546","기타재산이자수입","6,000,000","2,942,410","4,232,870","3,618,250","4,161,880",0,0,"70,990"
"10","2022","04","006","국회","110","일반회계","12","경상이전수입","57","변상금및위약금","571","변상금","14,000,000","148,630","114,976,500",0,0,0,0,"114,976,500"
"11","2022","04","006","국회","110","일반회계","12","경상이전수입","57","변상금및위약금","572","위약금","22,000,000",0,0,0,0,0,0,0
"12","2022","04","006","국회","110","일반회계","12","경상이전수입","58","가산금","581","가산금",0,0,"82,350",250,250,0,0,"82,100"
"13","2022","04","006","국회","110","일반회계","12","경상이전수입","59","기타경상이전수입","596","기타경상이전수입","912,000,000","320,378,890","1,062,376,090","693,962,250","926,190,060",0,0,"136,186,030"
"14","2022","04","006","국회","110","일반회계","13","재화및용역판매수입","65","면허료및수수료","651","면허료및수수료","91,000,000",0,0,0,0,0,0,0
"15","2022","04","006","국회","110","일반회계","13","재화및용역판매수입","69","잡수입","691","기타잡수입","860,000,000","59,149,310","128,508,060","44,454,330","113,813,080",0,0,"14,694,980"
"16","2022","04","006","국회","110","일반회계","14","수입대체경비수입","69","잡수입","691","기타잡수입","232,000,000","3,300,000","11,200,000","3,300,000","11,200,000",0,0,0
"17","2022","04","006","국회","110","일반회계","15","관유물매각대","71","고정자산매각대","713","기타고정자산매각대","51,000,000",0,"93,700,000",0,"93,700,000",0,0,0
"18","2022","04","007","대법원","110","일반회계","11","재산수입","51","관유물대여료","511","토지대여료","908,000,000","548,820","161,953,540","294,350","161,699,070",0,0,"254,470"
"19","2022","04","007","대법원","110","일반회계","11","재산수입","51","관유물대여료","512","건물대여료","2,970,000,000","156,791,610","881,083,360","98,234,840","796,084,520",0,0,"84,998,840"
"20","2022","04","007","대법원","110","일반회계","11","재산수입","54","기타이자수입및재산수입","546","기타재산이자수입",0,"246,130","2,793,800","192,480","2,119,560",0,0,"674,240"
"21","2022","04","007","대법원","110","일반회계","12","경상이전수입","56","벌금,몰수금및과태료","562","몰수금및추징금","105,000,000","4,002,360","18,777,640","4,002,360","18,777,640",0,0,0
"22","2022","04","007","대법원","110","일반회계","12","경상이전수입","56","벌금,몰수금및과태료","564","징계부과금",0,0,"1,100,287,190","40,000,000","40,000,000",0,0,"1,060,287,190"
"23","2022","04","007","대법원","110","일반회계","12","경상이전수입","57","변상금및위약금","571","변상금","247,000,000","3,182,950","481,404,760","3,267,620","74,916,760",0,0,"406,488,000"
"24","2022","04","007","대법원","110","일반회계","12","경상이전수입","57","변상금및위약금","572","위약금",0,"23,650,000","27,650,100","23,650,000","27,650,100",0,0,0
"25","2022","04","007","대법원","110","일반회계","12","경상이전수입","58","가산금","581","가산금",0,0,"164,070",0,0,0,0,"164,070"
"26","2022","04","007","대법원","110","일반회계","12","경상이전수입","59","기타경상이전수입","596","기타경상이전수입","145,051,000,000","613,956,680","104,843,371,120","608,296,530","104,832,608,810",0,0,"10,762,310"
"27","2022","04","007","대법원","110","일반회계","13","재화및용역판매수입","65","면허료및수수료","651","면허료및수수료","284,308,000,000","19,466,667,230","88,916,587,930","19,466,667,230","88,916,410,220",0,0,"177,710"
"28","2022","04","007","대법원","110","일반회계","13","재화및용역판매수입","69","잡수입","691","기타잡수입","153,000,000","28,192,940","104,216,820","29,293,440","104,176,320",0,0,"40,500"
"29","2022","04","007","대법원","110","일반회계","40","정부내부수입및기타","91","전입금","912","특별회계전입금","50,305,000,000",0,0,0,0,0,0,0
"30","2022","04","007","대법원","215","등기특별회계","11","재산수입","51","관유물대여료","511","토지대여료","100,000,000",0,"21,747,910",0,"21,747,910",0,0,0
"31","2022","04","007","대법원","215","등기특별회계","11","재산수입","51","관유물대여료","512","건물대여료","192,000,000","22,258,090","133,711,090","21,590,070","132,980,940",0,0,"730,150"
"32","2022","04","007","대법원","215","등기특별회계","11","재산수입","54","기타이자수입및재산수입","546","기타재산이자수입","155,000,000",0,"2,075,840",0,"2,075,840",0,0,0
"33","2022","04","007","대법원","215","등기특별회계","12","경상이전수입","59","기타경상이전수입","596","기타경상이전수입","20,000,000","7,390","1,133,100","7,390","1,133,100",0,0,0
"34","2022","04","007","대법원","215","등기특별회계","13","재화및용역판매수입","65","면허료및수수료","651","면허료및수수료","258,087,000,000","19,869,493,730","75,720,773,050","19,869,493,730","75,720,773,050",0,0,0
"35","2022","04","007","대법원","215","등기특별회계","13","재화및용역판매수입","69","잡수입","691","기타잡수입","7,000,000","264,000","264,000","264,000","264,000",0,0,0
"36","2022","04","007","대법원","215","등기특별회계","15","관유물매각대","71","고정자산매각대","711","건물매각대","1,389,000,000",0,"64,000,000",0,"64,000,000",0,0,0
"37","2022","04","007","대법원","215","등기특별회계","15","관유물매각대","71","고정자산매각대","713","기타고정자산매각대","17,000,000",0,"177,450",0,"177,450",0,0,0
"38","2022","04","007","대법원","215","등기특별회계","15","관유물매각대","72","토지및무형자산매각대","721","토지매각대","10,261,000,000",0,"12,351,532,320",0,"12,351,532,320",0,0,0
"39","2022","04","007","대법원","215","등기특별회계","34","세계잉여금","89","세계잉여금이입액","893","전년도세계잉여금","35,175,000,000",0,0,0,0,0,0,0
"40","2022","04","007","대법원","508","사법서비스진흥기금","12","경상이전수입","57","변상금및위약금","571","변상금",0,"34,086,610","1,313,603,190","24,076,420","86,250,360",0,0,"1,227,352,830"
"41","2022","04","007","대법원","508","사법서비스진흥기금","12","경상이전수입","57","변상금및위약금","572","위약금",0,0,"800,000",0,0,0,0,"800,000"
"42","2022","04","007","대법원","508","사법서비스진흥기금","12","경상이전수입","58","가산금","581","가산금",0,"2,320","364,240","9,280","18,560",0,0,"345,680"
"43","2022","04","007","대법원","508","사법서비스진흥기금","12","경상이전수입","59","기타경상이전수입","594","민간출연금","101,596,000,000",0,"42,001,000,000",0,"42,001,000,000",0,0,0
"44","2022","04","007","대법원","508","사법서비스진흥기금","12","경상이전수입","59","기타경상이전수입","596","기타경상이전수입",0,"46,642,320","153,138,340","46,582,910","153,078,930",0,0,"59,410"
"45","2022","04","007","대법원","508","사법서비스진흥기금","31","차입금및여유자금회수","85","정부예금회수","852","통화금융기관예치금회수","49,829,000,000",0,0,0,0,0,0,0
"46","2022","04","007","대법원","508","사법서비스진흥기금","40","정부내부수입및기타","92","예탁원금회수","923","기금예탁원금회수","30,000,000,000",0,0,0,0,0,0,0
"47","2022","04","007","대법원","508","사법서비스진흥기금","40","정부내부수입및기타","95","예탁이자수입","953","기금예탁이자수입","1,170,000,000",0,"178,323,280",0,"178,323,280",0,0,0
"48","2022","04","008","헌법재판소","110","일반회계","12","경상이전수입","59","기타경상이전수입","596","기타경상이전수입","450,000,000","8,463,390","14,372,700","8,463,390","14,372,700",0,0,0
"49","2022","04","008","헌법재판소","110","일반회계","13","재화및용역판매수입","65","면허료및수수료","651","면허료및수수료","9,000,000",0,0,0,0,0,0,0
"50","2022","04","008","헌법재판소","110","일반회계","13","재화및용역판매수입","69","잡수입","691","기타잡수입","21,000,000",0,0,0,0,0,0,0
"51","2022","04","009","중앙선거관리위원회","110","일반회계","11","재산수입","51","관유물대여료","511","토지대여료","15,000,000","-2,066,480","9,534,230","-2,035,970","9,534,230",0,0,0
"52","2022","04","009","중앙선거관리위원회","110","일반회계","11","재산수입","51","관유물대여료","513","기타관유물대여료","5,000,000",0,0,0,0,0,0,0
"53","2022","04","009","중앙선거관리위원회","110","일반회계","11","재산수입","54","기타이자수입및재산수입","546","기타재산이자수입","10,000,000","1,091,450","1,105,750","1,091,450","1,105,750",0,0,0
"54","2022","04","009","중앙선거관리위원회","110","일반회계","12","경상이전수입","56","벌금,몰수금및과태료","563","과태료","300,000,000","5,180,000","216,750,700","35,710,000","50,290,230",0,0,"166,460,470"
"55","2022","04","009","중앙선거관리위원회","110","일반회계","12","경상이전수입","57","변상금및위약금","572","위약금",0,0,"75,848,000",0,"75,848,000",0,0,0
"56","2022","04","009","중앙선거관리위원회","110","일반회계","12","경상이전수입","58","가산금","581","가산금",0,0,"1,274,200","750,000","785,800",0,0,"488,400"
"57","2022","04","009","중앙선거관리위원회","110","일반회계","12","경상이전수입","59","기타경상이전수입","596","기타경상이전수입","3,695,000,000","4,470,862,140","7,182,098,330","4,471,487,920","5,929,385,790",0,0,"1,252,712,540"
"58","2022","04","009","중앙선거관리위원회","110","일반회계","13","재화및용역판매수입","69","잡수입","691","기타잡수입","10,000,000","16,300,000","81,573,970","200,000","49,173,970",0,0,"32,400,000"
"59","2022","04","010","국무조정실 및 국무총리비서실","110","일반회계","11","재산수입","54","기타이자수입및재산수입","546","기타재산이자수입","1,000,000","25,660","601,050","25,660","601,050",0,0,0
"60","2022","04","010","국무조정실 및 국무총리비서실","110","일반회계","12","경상이전수입","59","기타경상이전수입","596","기타경상이전수입","22,000,000",0,"65,208,000",0,"65,208,000",0,0,0
"61","2022","04","010","국무조정실 및 국무총리비서실","110","일반회계","13","재화및용역판매수입","69","잡수입","691","기타잡수입",0,0,0,0,0,0,0,0
"62","2022","04","013","법무부","110","일반회계","11","재산수입","51","관유물대여료","511","토지대여료","699,000,000","-3,251,120","357,382,140","629,970","216,808,010",0,0,"140,574,130"
"63","2022","04","013","법무부","110","일반회계","11","재산수입","51","관유물대여료","512","건물대여료","703,000,000","163,022,020","438,711,520","41,446,480","241,438,670",0,0,"197,272,850"
"64","2022","04","013","법무부","110","일반회계","11","재산수입","51","관유물대여료","513","기타관유물대여료","17,000,000",0,"831,870",0,"831,870",0,0,0
"65","2022","04","013","법무부","110","일반회계","11","재산수입","54","기타이자수입및재산수입","546","기타재산이자수입","319,000,000","9,176,100","88,707,550","5,375,850","77,070,600",0,0,"11,636,950"
"66","2022","04","013","법무부","110","일반회계","11","재산수입","54","기타이자수입및재산수입","547","기타재산이자외수입",0,"2,500,000","14,374,200","2,500,000","14,374,200",0,0,0
"67","2022","04","013","법무부","110","일반회계","12","경상이전수입","56","벌금,몰수금및과태료","561","벌금및과료","1,177,457,000,000","78,820,450,230","337,868,124,350","78,355,640,230","336,099,744,350",0,0,"1,768,380,000"
"68","2022","04","013","법무부","110","일반회계","12","경상이전수입","56","벌금,몰수금및과태료","562","몰수금및추징금","119,651,000,000","6,521,354,620","34,935,535,790","6,521,354,620","34,935,535,790",0,0,0
"69","2022","04","013","법무부","110","일반회계","12","경상이전수입","56","벌금,몰수금및과태료","563","과태료","12,167,000,000","903,051,570","13,483,677,150","916,946,480","3,643,155,420",0,0,"9,840,521,730"
"70","2022","04","013","법무부","110","일반회계","12","경상이전수입","56","벌금,몰수금및과태료","564","징계부과금","283,000,000","690,090","815,213,190",0,"1,221,500",0,0,"813,991,690"
"71","2022","04","013","법무부","110","일반회계","12","경상이전수입","57","변상금및위약금","571","변상금","336,000,000","3,984,540","2,304,950,710","3,050,790","14,949,130",0,0,"2,290,001,580"
"72","2022","04","013","법무부","110","일반회계","12","경상이전수입","57","변상금및위약금","572","위약금","687,000,000","136,994,930","708,848,430","136,994,930","707,785,520",0,0,"1,062,910"
"73","2022","04","013","법무부","110","일반회계","12","경상이전수입","58","가산금","581","가산금","246,000,000","894,140","1,279,712,140",0,"123,000",0,0,"1,279,589,140"
"74","2022","04","013","법무부","110","일반회계","12","경상이전수입","59","기타경상이전수입","596","기타경상이전수입","7,980,000,000","889,534,770","2,864,077,260","770,037,320","2,433,484,300",0,0,"430,592,960"
"75","2022","04","013","법무부","110","일반회계","13","재화및용역판매수입","65","면허료및수수료","651","면허료및수수료","18,263,000,000","886,907,610","3,878,014,760","886,907,610","3,878,014,760",0,0,0
"76","2022","04","013","법무부","110","일반회계","13","재화및용역판매수입","69","잡수입","691","기타잡수입","886,000,000","32,786,300","133,773,930","29,226,410","130,214,040",0,0,"3,559,890"
"77","2022","04","013","법무부","110","일반회계","14","수입대체경비수입","65","면허료및수수료","651","면허료및수수료","15,459,000,000","1,142,574,150","3,452,349,580","1,151,064,150","3,431,379,580",0,0,"20,970,000"
"78","2022","04","013","법무부","110","일반회계","14","수입대체경비수입","69","잡수입","691","기타잡수입","603,000,000","1,106,550","8,709,110","1,106,550","8,709,110",0,0,0
"79","2022","04","013","법무부","110","일반회계","15","관유물매각대","71","고정자산매각대","713","기타고정자산매각대",0,0,"1,429,500",0,0,0,0,"1,429,500"
"80","2022","04","013","법무부","219","교도작업특별회계","11","재산수입","51","관유물대여료","511","토지대여료",0,"828,000","1,114,520",0,0,0,0,"1,114,520"
"81","2022","04","013","법무부","219","교도작업특별회계","11","재산수입","51","관유물대여료","512","건물대여료",0,0,"436,090",0,"436,090",0,0,0
"82","2022","04","013","법무부","219","교도작업특별회계","11","재산수입","54","기타이자수입및재산수입","546","기타재산이자수입",0,"12,920","105,750","1,410","94,240",0,0,"11,510"
"83","2022","04","013","법무부","219","교도작업특별회계","12","경상이전수입","57","변상금및위약금","572","위약금",0,0,"17,269,360",0,"17,269,360",0,0,0
"84","2022","04","013","법무부","219","교도작업특별회계","12","경상이전수입","59","기타경상이전수입","595","설비부담금",0,"16,215,800","16,215,800","12,636,330","12,636,330",0,0,"3,579,470"
"85","2022","04","013","법무부","219","교도작업특별회계","12","경상이전수입","59","기타경상이전수입","596","기타경상이전수입",0,0,"89,025,140",0,"89,025,140",0,0,0
"86","2022","04","013","법무부","219","교도작업특별회계","13","재화및용역판매수입","63","교도소수입","631","교도소수입","64,343,000,000","3,855,124,420","15,265,395,400","3,413,039,480","12,582,886,200",0,0,"2,682,509,200"
"87","2022","04","013","법무부","219","교도작업특별회계","13","재화및용역판매수입","69","잡수입","691","기타잡수입","369,000,000","3,079,180","20,776,140","8,133,300","20,473,960",0,0,"302,180"
"88","2022","04","013","법무부","219","교도작업특별회계","15","관유물매각대","71","고정자산매각대","712","기계기구매각대",0,0,"177,550",0,"177,550",0,0,0
"89","2022","04","013","법무부","219","교도작업특별회계","15","관유물매각대","71","고정자산매각대","713","기타고정자산매각대",0,0,"38,700,000",0,"38,700,000",0,0,0
"90","2022","04","013","법무부","219","교도작업특별회계","34","세계잉여금","89","세계잉여금이입액","893","전년도세계잉여금","9,840,000,000",0,0,0,0,0,0,0
"91","2022","04","013","법무부","219","교도작업특별회계","40","정부내부수입및기타","92","예탁원금회수","923","기금예탁원금회수","45,000,000,000","33,000,000,000","33,000,000,000","33,000,000,000","33,000,000,000",0,0,0
"92","2022","04","013","법무부","219","교도작업특별회계","40","정부내부수입및기타","95","예탁이자수입","953","기금예탁이자수입","2,022,000,000","37,267,390","318,272,860","37,267,390","318,272,860",0,0,0
"93","2022","04","013","법무부","583","범죄피해자보호기금","11","재산수입","54","기타이자수입및재산수입","546","기타재산이자수입","417,000,000",0,"29,182,230","42,980","10,196,640",0,0,"18,985,590"
"94","2022","04","013","법무부","583","범죄피해자보호기금","12","경상이전수입","57","변상금및위약금","571","변상금","1,552,000,000","274,921,120","618,304,210","274,921,120","618,304,210",0,0,0
"95","2022","04","013","법무부","583","범죄피해자보호기금","12","경상이전수입","59","기타경상이전수입","596","기타경상이전수입","2,029,000,000",0,"1,944,672,130","1,428,590","1,254,415,060",0,0,"690,257,070"
"96","2022","04","013","법무부","583","범죄피해자보호기금","31","차입금및여유자금회수","85","정부예금회수","852","통화금융기관예치금회수","1,916,000,000",0,0,0,0,0,0,0
"97","2022","04","013","법무부","583","범죄피해자보호기금","40","정부내부수입및기타","91","전입금","911","일반회계전입금","94,200,000,000","28,260,000,000","65,940,000,000","28,260,000,000","65,940,000,000",0,0,0
"98","2022","04","014","국방부","110","일반회계","11","재산수입","51","관유물대여료","511","토지대여료","4,340,000,000","228,823,540","2,340,904,310","137,999,030","983,537,810",0,0,"1,357,366,500"
"99","2022","04","014","국방부","110","일반회계","11","재산수입","51","관유물대여료","512","건물대여료","1,439,000,000","253,379,290","827,105,070","49,343,330","385,134,770",0,0,"441,970,300"
"100","2022","04","014","국방부","110","일반회계","11","재산수입","51","관유물대여료","513","기타관유물대여료","1,990,000,000","50,823,590","5,578,668,650","44,195,260","5,552,930,640",0,0,"25,738,010"
"101","2022","04","014","국방부","110","일반회계","11","재산수입","54","기타이자수입및재산수입","546","기타재산이자수입","1,753,000,000","152,557,860","721,244,610","190,652,790","721,242,280",0,0,"2,330"
"102","2022","04","014","국방부","110","일반회계","11","재산수입","54","기타이자수입및재산수입","547","기타재산이자외수입",0,0,0,0,0,0,0,0
"103","2022","04","014","국방부","110","일반회계","12","경상이전수입","56","벌금,몰수금및과태료","561","벌금및과료","4,482,000,000","601,750,000","2,101,960,000","585,250,000","1,908,260,000",0,0,"193,700,000"
"104","2022","04","014","국방부","110","일반회계","12","경상이전수입","56","벌금,몰수금및과태료","562","몰수금및추징금","39,000,000",0,"15,309,830",0,0,0,0,"15,309,830"
"105","2022","04","014","국방부","110","일반회계","12","경상이전수입","56","벌금,몰수금및과태료","564","징계부과금",0,0,"275,594,720",0,"360,700",0,0,"275,234,020"
"106","2022","04","014","국방부","110","일반회계","12","경상이전수입","56","벌금,몰수금및과태료","565","과징금","76,000,000",0,"2,145,000",0,"2,145,000",0,0,0
"107","2022","04","014","국방부","110","일반회계","12","경상이전수입","57","변상금및위약금","571","변상금","2,940,000,000","163,209,000","10,996,853,060","187,735,750","648,889,150",0,"540,600","10,347,423,310"
"108","2022","04","014","국방부","110","일반회계","12","경상이전수입","57","변상금및위약금","572","위약금","16,190,000,000","125,955,630","8,095,642,350","164,932,290","3,317,175,600","20,663,230","20,663,230","4,757,803,520"
"109","2022","04","014","국방부","110","일반회계","12","경상이전수입","58","가산금","581","가산금","3,000,000","2,716,820","2,716,820",0,0,0,0,"2,716,820"
"110","2022","04","014","국방부","110","일반회계","12","경상이전수입","59","기타경상이전수입","596","기타경상이전수입","116,904,000,000","10,909,372,070","119,941,549,590","10,887,871,200","32,734,416,490","21,363,690","24,829,440","87,182,303,660"
"111","2022","04","014","국방부","110","일반회계","13","재화및용역판매수입","62","병원수입","621","병원수입","14,254,000,000","1,581,406,660","5,760,889,080","1,578,094,610","5,757,577,030",0,0,"3,312,050"
"112","2022","04","014","국방부","110","일반회계","13","재화및용역판매수입","65","면허료및수수료","651","면허료및수수료","771,000,000","14,416,990","23,501,930","14,396,470","23,481,410",0,0,"20,520"
"113","2022","04","014","국방부","110","일반회계","13","재화및용역판매수입","66","입학금및수업료","662","수업료","458,000,000",0,"427,283,340","409,500,000","427,283,340",0,0,0
"114","2022","04","014","국방부","110","일반회계","13","재화및용역판매수입","67","항공항만및용수수입","671","항공항만수입","2,868,000,000",0,0,0,0,0,0,0
"115","2022","04","014","국방부","110","일반회계","13","재화및용역판매수입","69","잡수입","691","기타잡수입","31,640,000,000","3,224,748,280","10,290,015,190","3,223,850,210","7,743,764,920","140,089,740","140,089,740","2,406,160,530"
"116","2022","04","014","국방부","110","일반회계","13","재화및용역판매수입","69","잡수입","697","기타영업외잡수익",0,0,"22,081,800",0,0,0,0,"22,081,800"
"117","2022","04","014","국방부","110","일반회계","40","정부내부수입및기타","91","전입금","913","기금전입금","7,934,000,000",0,0,0,0,0,0,0
"118","2022","04","014","국방부","230","주한미군기지이전특별회계","11","재산수입","51","관유물대여료","511","토지대여료","133,000,000","11,715,720","165,309,170","13,649,150","-525,640",0,0,"165,834,810"
"119","2022","04","014","국방부","230","주한미군기지이전특별회계","11","재산수입","54","기타이자수입및재산수입","546","기타재산이자수입","810,000,000","177,050","196,564,580",0,"196,387,530",0,0,"177,050"
"120","2022","04","014","국방부","230","주한미군기지이전특별회계","12","경상이전수입","57","변상금및위약금","571","변상금","120,000,000","2,711,810","1,140,864,650","1,557,570","14,966,710",0,0,"1,125,897,940"
"121","2022","04","014","국방부","230","주한미군기지이전특별회계","12","경상이전수입","58","가산금","581","가산금",0,0,"84,566,320",0,0,0,0,"84,566,320"
"122","2022","04","014","국방부","230","주한미군기지이전특별회계","12","경상이전수입","59","기타경상이전수입","596","기타경상이전수입","749,000,000","11,800","184,570,710","21,070","113,604,850",0,0,"70,965,860"
"123","2022","04","014","국방부","230","주한미군기지이전특별회계","13","재화및용역판매수입","69","잡수입","691","기타잡수입","227,000,000",0,"13,597,130",0,"10,000",0,0,"13,587,130"
"124","2022","04","014","국방부","230","주한미군기지이전특별회계","15","관유물매각대","72","토지및무형자산매각대","721","토지매각대","300,563,000,000","34,333,340","310,640,365,260","210,500,367,300","310,570,920,970",0,0,"69,444,290"
"125","2022","04","014","국방부","230","주한미군기지이전특별회계","40","정부내부수입및기타","94","예수금","943","기금예수금","469,033,000,000",0,"2,000,000,000",0,"2,000,000,000",0,0,0
"126","2022","04","014","국방부","232","국방·군사시설이전특별회계","11","재산수입","54","기타이자수입및재산수입","546","기타재산이자수입","100,000,000",0,0,0,0,0,0,0
"127","2022","04","014","국방부","232","국방·군사시설이전특별회계","12","경상이전수입","59","기타경상이전수입","596","기타경상이전수입","450,000,000","961,400","1,822,210,860",0,0,0,0,"1,822,210,860"
"128","2022","04","014","국방부","232","국방·군사시설이전특별회계","15","관유물매각대","71","고정자산매각대","711","건물매각대","5,159,000,000",0,"2,150,000,000",0,"2,150,000,000",0,0,0
"129","2022","04","014","국방부","232","국방·군사시설이전특별회계","15","관유물매각대","72","토지및무형자산매각대","721","토지매각대","246,900,000,000","1,099,638,530","12,984,197,220","678,898,100","11,941,828,030",0,0,"1,042,369,190"
"130","2022","04","014","국방부","232","국방·군사시설이전특별회계","34","세계잉여금","89","세계잉여금이입액","893","전년도세계잉여금","42,105,000,000",0,0,0,0,0,0,0
"131","2022","04","014","국방부","232","국방·군사시설이전특별회계","40","정부내부수입및기타","92","예탁원금회수","923","기금예탁원금회수","455,500,000,000",0,0,0,0,0,0,0
"132","2022","04","014","국방부","232","국방·군사시설이전특별회계","40","정부내부수입및기타","95","예탁이자수입","953","기금예탁이자수입","16,329,000,000",0,"1,316,556,280",0,"1,316,556,280",0,0,0
"133","2022","04","014","국방부","516","군인연금기금","11","재산수입","51","관유물대여료","511","토지대여료","111,000,000","-658,670","6,663,260","-658,670","6,663,260",0,0,0
"134","2022","04","014","국방부","516","군인연금기금","11","재산수입","51","관유물대여료","512","건물대여료","3,379,000,000","341,962,180","1,093,604,230","341,962,180","1,093,604,230",0,0,0
"135","2022","04","014","국방부","516","군인연금기금","11","재산수입","54","기타이자수입및재산수입","546","기타재산이자수입","10,785,000,000","223,707,100","1,149,974,840","223,707,100","1,149,974,840",0,0,0
"136","2022","04","014","국방부","516","군인연금기금","12","경상이전수입","55","연금수입","551","연금기여금","719,369,000,000","57,138,993,180","228,257,690,220","57,112,914,100","227,986,763,870",0,0,"270,926,350"
"137","2022","04","014","국방부","516","군인연금기금","12","경상이전수입","57","변상금및위약금","571","변상금",0,0,"2,554,837,970",0,0,0,0,"2,554,837,970"
"138","2022","04","014","국방부","516","군인연금기금","12","경상이전수입","59","기타경상이전수입","596","기타경상이전수입","15,607,000,000","1,362,319,100","13,760,377,910","1,391,975,280","4,532,140,010",0,0,"9,228,237,900"
"139","2022","04","014","국방부","516","군인연금기금","31","차입금및여유자금회수","85","정부예금회수","853","비통화금융기관예치금회수","50,000,000,000","309,300,000,000","1,184,400,000,000","309,300,000,000","1,184,400,000,000",0,0,0
"140","2022","04","014","국방부","516","군인연금기금","40","정부내부수입및기타","91","전입금","911","일반회계전입금","2,921,962,000,000","245,884,794,000","1,055,037,058,000","245,884,794,000","1,055,037,058,000",0,0,0
"141","2022","04","014","국방부","544","군인복지기금","11","재산수입","51","관유물대여료","511","토지대여료","119,000,000","-4,457,240","52,912,540","-4,469,680","51,209,710",0,0,"1,702,830"
"142","2022","04","014","국방부","544","군인복지기금","11","재산수입","51","관유물대여료","512","건물대여료","20,952,000,000","629,085,620","10,362,050,710","214,178,740","4,799,796,100","1,913,360","1,913,360","5,560,341,250"
"143","2022","04","014","국방부","544","군인복지기금","11","재산수입","51","관유물대여료","513","기타관유물대여료","2,000,000","-20,230","17,440","-20,230","-32,300",0,0,"49,740"
"144","2022","04","014","국방부","544","군인복지기금","11","재산수입","54","기타이자수입및재산수입","546","기타재산이자수입","6,295,000,000","12,336,430","3,852,509,600","12,286,050","3,852,449,240",0,0,"60,360"
"145","2022","04","014","국방부","544","군인복지기금","11","재산수입","54","기타이자수입및재산수입","547","기타재산이자외수입",0,0,"258,920",0,"258,920",0,0,0
"146","2022","04","014","국방부","544","군인복지기금","12","경상이전수입","57","변상금및위약금","571","변상금","8,000,000","7,411,720","1,735,976,520","1,057,860","3,472,800",0,0,"1,732,503,720"
"147","2022","04","014","국방부","544","군인복지기금","12","경상이전수입","57","변상금및위약금","572","위약금","56,000,000","2,904,200","43,955,280","2,714,710","39,932,250",0,0,"4,023,030"
"148","2022","04","014","국방부","544","군인복지기금","12","경상이전수입","58","가산금","581","가산금",0,"445,665,470","1,602,006,790",0,0,0,0,"1,602,006,790"
"149","2022","04","014","국방부","544","군인복지기금","12","경상이전수입","59","기타경상이전수입","596","기타경상이전수입","2,792,000,000","-251,068,390","4,663,773,900","348,167,270","1,638,462,130","1,136,620","1,136,620","3,024,175,150"
"150","2022","04","014","국방부","544","군인복지기금","13","재화및용역판매수입","64","입장료수입","641","입장료수입","99,600,000,000","10,843,448,250","31,487,655,570","10,973,706,900","31,485,816,270",0,0,"1,839,300"
"151","2022","04","014","국방부","544","군인복지기금","13","재화및용역판매수입","69","잡수입","691","기타잡수입","281,225,000,000","19,722,719,210","92,015,020,090","19,732,960,240","90,470,875,450",0,0,"1,544,144,640"
"152","2022","04","014","국방부","544","군인복지기금","20","융자및전대차관원금회수","75","융자원금회수","754","기타민간융자원금회수","40,029,000,000","3,870,486,180","18,347,900,330","4,148,486,180","16,769,569,040",0,0,"1,578,331,290"
"153","2022","04","014","국방부","544","군인복지기금","31","차입금및여유자금회수","85","정부예금회수","852","통화금융기관예치금회수","73,447,000,000","3,076,209,540","18,566,355,780","3,076,209,540","18,566,355,780",0,0,0
"154","2022","04","014","국방부","544","군인복지기금","31","차입금및여유자금회수","85","정부예금회수","853","비통화금융기관예치금회수","279,281,000,000",0,"91,500,000,000",0,"91,500,000,000",0,0,0
"155","2022","04","014","국방부","544","군인복지기금","40","정부내부수입및기타","91","전입금","911","일반회계전입금","20,000,000,000",0,"20,000,000,000",0,"20,000,000,000",0,0,0
